spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,11.2143,73.5606,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,6.96503,81.5175,540.271,186.28,-43.8758,16.3026,0.651266,0.185994,0.000495363,-0.0142482,11.3466,11.3466,540.271,186.292,-43.8396,16.292,0.651302,0.186048,0.000472238,-0.0137592
1089.48,6.79827,67.4238,565.326,169.31,-58.3329,21.3647,0.669165,0.240348,0.000875185,-0.013609,5.9293,64.9962,567.878,170.4,-57.575,21.3186,0.672259,0.250973,0.000451037,-0.0177528,9.11014,9.11014,567.878,170.391,-57.5925,21.3219,0.672256,0.251094,0.000458127,-0.0182872
1131.38,4.47478,41.1621,593.824,152.231,-72.513,27.1463,0.685935,0.313917,0.000110769,-0.0191816,4.76693,49.2835,596.47,137.457,-73.3911,26.7412,0.689347,0.327028,0.000379801,-0.0229484,8.2864,8.2864,596.47,137.451,-73.3906,26.7403,0.689289,0.327339,0.0004011,-0.0230085
1173.28,4.2259,42.1156,623.037,104.864,-93.5245,33.5338,0.700369,0.415647,-0.000306055,-0.00688422,4.92758,49.2841,625.772,91.7527,-93.7145,33.5036,0.704916,0.429218,0.000286945,-0.0282428,8.59515,8.59515,625.772,91.7514,-93.7448,33.5083,0.704829,0.429234,0.000324915,-0.0289288
1215.19,4.22153,41.6565,652.914,40.3997,-111.738,38.0566,0.716692,0.527733,0.000360247,-0.0463263,4.80945,44.3115,655.747,30.9607,-114.683,39.7982,0.717616,0.537841,0.000269438,-0.0347936,5.55202,5.55202,655.747,30.9617,-114.66,39.7889,0.717645,0.537251,0.000244835,-0.0351381
1257.09,2.67714,26.9401,683.082,-38.3204,-134.81,45.6462,0.725396,0.646737,-2.85688e-05,-0.0279145,3.05736,30.3269,685.913,-44.9194,-138.587,46.3111,0.725613,0.663032,0.000131108,-0.0388918,5.58029,5.58029,685.913,-44.9325,-138.608,46.3168,0.725627,0.662394,0.000115654,-0.0421275
1298.99,2.6755,26.6005,713.42,-123.21,-171.06,58.7032,0.735522,0.813961,0.000378927,-0.0556945,3.02086,30.3907,716.183,-133.384,-167.758,54.1418,0.729367,0.821102,-5.57173e-05,-0.0530315,5.60603,5.60603,716.183,-133.402,-167.785,54.1482,0.729577,0.820986,-4.84386e-05,-0.0507787
1340.9,2.68296,26.7854,744.803,-224.486,-195.404,62.22,0.730948,0.960006,-5.83974e-05,-0.0550829,3.01548,30.0887,747.357,-233.972,-195.583,60.0549,0.724732,0.974612,-0.000295806,-0.0569764,5.63561,5.63561,747.357,-233.974,-195.641,60.0629,0.724938,0.974027,-0.000282175,-0.0585618
1382.8,2.69439,26.8535,774.455,-337.925,-223.204,64.4909,0.709501,1.15665,-0.000802929,-0.077915,3.04905,30.5774,776.691,-346.167,-227.209,66.4257,0.703594,1.15417,-0.000575114,-0.0693588,5.58565,5.58565,776.691,-346.167,-227.235,66.4191,0.703735,1.15356,-0.000545985,-0.0676739
1424.7,2.67053,26.718,803.944,-443.693,-264.055,72.9268,0.68532,1.32428,-0.000789566,-0.062769,3.0246,30.4287,805.84,-455.656,-258.855,71.0335,0.675892,1.3325,-0.000865723,-0.0764511,5.5908,5.5908,805.84,-455.638,-258.836,71.032,0.676194,1.33102,-0.000825572,-0.0794375
