corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,9.74006,84.3373,991.659,-414.912,-587.991,17.0317,0.0584389,3.32412,-0.000316797,-0.113376,8.48963,87.3984,991.967,-413.859,-581.536,14.8683,0.0592229,3.32786,-0.000292405,-0.161793,13.0738,13.0738,991.967,-413.856,-581.522,14.8731,0.0590946,3.32539,-0.000307582,-0.169482
0.312,4.41671,56.4006,991.897,-411.838,-585.232,18.2107,0.056434,3.33595,-0.000319774,-0.0802278,5.96088,60.8278,992.219,-408.366,-580.541,15.0174,0.0580691,3.31588,-0.000295622,-0.158964,10.2083,10.2083,992.219,-408.386,-580.532,15.0169,0.0579189,3.31314,-0.000303977,-0.167016
0.324,4.34085,44.1767,992.051,-427.58,-591.242,16.1339,0.0597903,3.36188,-0.00018991,-0.134745,5.06641,50.9349,992.397,-411.387,-581.346,16.3089,0.059362,3.33887,-0.00027321,-0.164034,8.5717,8.5717,992.397,-411.419,-581.341,16.3073,0.0592884,3.3384,-0.000308588,-0.169667
0.336,4.37145,43.624,992.247,-406.179,-582.231,20.4385,0.0552988,3.32412,-0.000275991,-0.243511,5.04584,50.3632,992.533,-401.663,-580.145,14.9725,0.0572161,3.31776,-0.000290697,-0.174171,8.47982,8.47982,992.533,-401.662,-580.151,14.9733,0.057061,3.31493,-0.000300161,-0.168015
0.348,4.38552,43.3085,992.289,-402.709,-592.404,23.3779,0.0563233,3.36266,-0.000296921,-0.18254,4.94746,47.9149,992.597,-400.831,-579.407,16.8849,0.0570979,3.33467,-0.000287977,-0.171611,8.42147,8.42147,992.597,-400.86,-579.397,16.8857,0.0570019,3.33429,-0.000294495,-0.16715
0.36,4.33018,40.3049,992.225,-404.464,-578.561,12.8295,0.0546106,3.31072,-0.000233005,-0.244339,4.67335,47.4999,992.538,-392.79,-578.401,16.2889,0.0554034,3.29853,-0.000271707,-0.162473,8.40015,8.40015,992.538,-392.821,-578.388,16.2874,0.0553329,3.29577,-0.000288764,-0.167282
0.372,4.23818,40.7086,992.521,-397.26,-584.51,13.9152,0.0532235,3.28844,-0.000269537,-0.167969,4.749,47.2121,992.828,-390.999,-576.763,16.5766,0.0544627,3.289,-0.000279421,-0.171751,8.32135,8.32135,992.828,-391.058,-576.741,16.5762,0.0542841,3.2866,-0.000284275,-0.16615
0.384,4.21876,40.5929,993.155,-391.538,-574.893,13.7748,0.0539559,3.30857,-0.000136885,-0.101106,4.66349,47.2884,993.502,-385.6,-574.365,17.0256,0.0545147,3.29787,-0.000274037,-0.161285,8.32611,8.32611,993.502,-385.655,-574.331,17.0263,0.0545074,3.29687,-0.000284898,-0.169397
0.396,4.04739,40.0991,993.213,-396.09,-575.153,15.6056,0.0531171,3.30763,-0.000354623,-0.166923,4.69465,47.0686,993.512,-384.926,-573.484,17.521,0.0538529,3.28184,-0.000290906,-0.167452,8.33943,8.33943,993.512,-384.919,-573.492,17.5245,0.0537265,3.28116,-0.000286595,-0.16767
0.408,4.03392,40.3947,993.429,-377.417,-571.217,19.7733,0.0504803,3.2864,-0.000145295,-0.129213,4.63617,47.1758,993.758,-377.395,-571.428,17.3869,0.0522676,3.26944,-0.000271844,-0.171367,8.3465,8.3465,993.758,-377.4,-571.428,17.3841,0.0520696,3.26819,-0.000282605,-0.164764
0.42,3.92058,40.1062,993.639,-380.789,-570.003,15.4769,0.0509029,3.31417,-0.000412175,-0.183768,4.67619,47.3298,993.905,-370.533,-572.99,18.5264,0.0515013,3.27989,-0.000271368,-0.168506,8.33805,8.33805,993.905,-370.525,-572.999,18.5256,0.0514345,3.27984,-0.000278056,-0.164824
0.432,3.97164,40.5529,993.953,-372.089,-575.15,17.3832,0.0501337,3.29312,-0.00012903,-0.206578,4.73061,46.9969,994.26,-366.768,-572.278,18.5247,0.0505749,3.27769,-0.000264321,-0.172044,8.3359,8.3359,994.26,-366.763,-572.302,18.5203,0.0505819,3.27666,-0.000279253,-0.164022
0.444,3.99131,40.1208,993.959,-368.261,-570.685,16.5783,0.049568,3.23981,-0.000297904,-0.174046,4.75241,47.7083,994.225,-363.544,-569.49,17.8928,0.0497092,3.23967,-0.000272077,-0.168912,8.32965,8.32965,994.225,-363.559,-569.481,17.8933,0.0496362,3.23652,-0.000273436,-0.16516
0.456,3.9921,40.7638,994.43,-373.45,-582.398,18.1211,0.0475426,3.2853,-0.000277391,-0.198058,4.78278,47.3377,994.706,-359.116,-568.195,18.6319,0.0486952,3.24371,-0.000234801,-0.174843,8.32728,8.32728,994.706,-359.132,-568.193,18.6341,0.0485397,3.24295,-0.000264934,-0.168449
0.468,4.0095,40.3631,994.9,-356.729,-577.498,18.0431,0.0469799,3.27488,-0.000155495,-0.211804,4.72415,47.683,995.164,-352.829,-566.443,18.6076,0.0478362,3.24109,-0.000255084,-0.175291,8.33719,8.33719,995.164,-352.814,-566.458,18.6037,0.0477962,3.24245,-0.000268518,-0.16944
0.48,3.96469,40.2747,994.675,-358.704,-566.126,19.6082,0.0470959,3.27023,-0.000323158,-0.13314,4.71502,47.0328,994.994,-351.117,-565.877,19.965,0.0474346,3.2364,-0.000246667,-0.165208,8.32914,8.32914,994.994,-351.135,-565.87,19.9692,0.0473361,3.2371,-0.000263898,-0.166318
0.492,3.95713,40.2302,995.084,-358.556,-564,18.7847,0.045146,3.24594,-0.000152194,-0.168547,4.63883,47.452,995.384,-344.892,-563.93,19.6132,0.0463096,3.21612,-0.000236506,-0.167714,8.3258,8.3258,995.384,-344.895,-563.928,19.6133,0.0461481,3.21417,-0.000247977,-0.16483
0.504,3.93848,37.523,995.299,-334.267,-568.973,15.0127,0.043584,3.25405,-0.000235438,-0.116333,3.07272,30.7864,995.588,-340.087,-564.553,20.704,0.045042,3.22594,-0.000256987,-0.168112,5.3427,5.3427,995.588,-340.131,-564.529,20.7087,0.0448414,3.22529,-0.000253521,-0.166034
0.516,2.68638,27.2418,994.755,-343.943,-567.868,22.5458,0.0438855,3.20724,-0.000178492,-0.0761534,3.09646,30.6596,995.096,-337.882,-563.84,20.1561,0.0449703,3.21427,-0.000219336,-0.157288,5.47442,5.47442,995.096,-337.895,-563.824,20.1587,0.0448956,3.21032,-0.000252066,-0.165044
0.528,2.69023,26.8191,995.576,-344.78,-578.418,28.1291,0.0430863,3.21445,-0.000326785,-0.140282,3.03261,30.4506,995.864,-331.523,-563.74,20.0674,0.0434604,3.21419,-0.000234217,-0.160078,5.49391,5.49391,995.864,-331.545,-563.733,20.0675,0.0434245,3.21181,-0.00024781,-0.165672
0.54,2.65096,26.6322,995.728,-326.614,-568.804,23.058,0.0395722,3.24329,-0.000162771,-0.190073,3.009,30.2932,996.016,-322.913,-563.495,21.1387,0.0418861,3.22023,-0.000245527,-0.16892,5.3631,5.3631,996.016,-322.976,-563.456,21.1426,0.04176,3.22032,-0.00024426,-0.16485
0.552,2.64086,26.4668,995.839,-329.268,-561.322,19.4594,0.0414702,3.24404,-0.000261371,-0.208615,3.00808,30.1838,996.107,-322.542,-563.516,20.3042,0.0420419,3.208,-0.000241247,-0.168276,5.51093,5.51093,996.107,-322.545,-563.528,20.3014,0.0419588,3.20555,-0.000239496,-0.167158
0.564,2.63813,28.4794,996.703,-320.6,-563.638,18.841,0.039346,3.2058,-0.0003755,-0.168239,3.01522,30.1495,996.958,-315.184,-560.25,20.9169,0.0402872,3.18828,-0.000244051,-0.17178,5.36157,5.36157,996.958,-315.21,-560.242,20.9153,0.040243,3.18543,-0.000236074,-0.166606
0.576,2.65332,26.6806,996.578,-309.131,-553.173,26.4496,0.0365102,3.18599,-0.000257896,-0.172028,3.01185,29.7926,996.869,-305.949,-559.586,21.2105,0.0384998,3.18508,-0.000213083,-0.162644,5.45665,5.45665,996.869,-306.005,-559.557,21.2109,0.038328,3.18183,-0.000234355,-0.165134
0.588,2.62685,26.4398,997.03,-312.929,-560.69,26.0328,0.0377464,3.19848,-0.00020557,-0.179146,2.98359,29.1366,997.311,-303.96,-558.65,21.8695,0.0385371,3.19199,-0.000214626,-0.166093,5.4283,5.4283,997.311,-303.959,-558.657,21.867,0.0384128,3.19055,-0.000235943,-0.165836
0.6,2.47734,24.6066,997.339,-306.643,-557.323,25.1423,0.0347795,3.21525,-0.000385481,-0.131504,2.73037,27.1379,997.62,-296.828,-558.712,22.3885,0.0367709,3.18667,-0.00021626,-0.166509,5.21326,5.21326,997.62,-296.722,-558.771,22.3835,0.0365709,3.18822,-0.000232023,-0.16865
0.612,2.38315,24.1371,997.256,-300.278,-550.797,21.8732,0.0351585,3.20129,-0.000250191,-0.0815121,2.69158,26.6265,997.535,-293.662,-559.257,22.6771,0.0363256,3.18177,-0.000222516,-0.166789,4.83892,4.83892,997.535,-293.678,-559.243,22.6807,0.0362303,3.18191,-0.000224679,-0.168041
0.624,2.37439,23.9199,997.824,-296.415,-562.243,22.1804,0.0318648,3.17895,-0.000167391,-0.225183,2.69769,26.7671,998.077,-286.206,-555.991,22.6099,0.0341929,3.16139,-0.000208045,-0.177341,4.81664,4.81664,998.077,-286.265,-555.968,22.6063,0.033997,3.15797,-0.000221867,-0.167705
0.636,2.37222,23.8737,997.868,-281.29,-567.922,25.9258,0.0322965,3.19622,-0.000279359,-0.140446,2.69877,26.7324,998.118,-278.938,-556.654,23.1165,0.0332924,3.1723,-0.000222172,-0.162192,4.95543,4.95543,998.118,-278.94,-556.653,23.1179,0.0331619,3.17225,-0.000218673,-0.168149
0.648,2.38516,23.8616,998.29,-270.8,-565.395,20.2104,0.0309586,3.19683,-0.000141598,-0.200294,2.69796,26.6287,998.587,-273.31,-556.268,22.9177,0.0321742,3.16963,-0.000180047,-0.170291,4.82659,4.82659,998.587,-273.202,-556.341,22.9055,0.0320306,3.17088,-0.000207043,-0.167701
0.66,2.37777,23.7874,998.237,-287.394,-561.106,22.1822,0.0307832,3.18936,-0.000232202,-0.0807397,2.6861,26.4063,998.534,-268.534,-558.713,23.9891,0.031741,3.17601,-0.000194706,-0.160336,4.75073,4.75073,998.534,-268.596,-558.681,23.9962,0.0316315,3.17405,-0.000209558,-0.169595
0.672,2.36477,23.7797,998.774,-268.71,-571.829,29.6002,0.0285364,3.17171,-0.000162598,-0.160448,2.68223,26.3858,999.069,-262.501,-555.404,23.8464,0.0302725,3.15981,-0.00017499,-0.169352,4.98489,4.98489,999.069,-262.503,-555.411,23.8438,0.0301123,3.15834,-0.000206621,-0.168025
0.684,2.368,23.7175,999.197,-266.205,-557.266,19.5108,0.0282684,3.156,-0.000147607,-0.177736,2.67942,26.359,999.458,-255.505,-552.29,23.5566,0.0289391,3.14089,-0.000181367,-0.173941,4.90186,4.90186,999.458,-255.514,-552.3,23.5587,0.028878,3.13818,-0.000201828,-0.168903
0.696,2.40132,23.789,999.316,-252.94,-557.254,21.0947,0.0258328,3.20246,-0.000237264,-0.130549,2.70205,26.4499,999.611,-245.854,-552.953,24.5187,0.0269211,3.15038,-0.0001751,-0.162074,4.9068,4.9068,999.611,-245.949,-552.903,24.5258,0.0268834,3.15122,-0.000191099,-0.168713
0.708,2.53757,25.3924,999.434,-236.468,-554.372,32.1146,0.0257449,3.18824,-4.98985e-05,-0.196171,2.87882,28.7885,999.739,-241.148,-556.438,24.6786,0.0263966,3.16395,-0.000166112,-0.16606,5.49737,5.49737,999.739,-241.129,-556.454,24.68,0.0263076,3.16272,-0.000191681,-0.16916
