vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,4.30501,38.7994,1070.4,-570.728,-273.119,-10.9408,0.061129,-0.957231,-0.000300943,-0.0335592,2.9962,34.1525,1067.25,-527.662,-251.723,-3.32086,0.0603542,-0.622556,-0.000334921,-0.0298925,6.58076,6.58076,1067.25,-527.722,-251.651,-3.32061,0.060229,-0.626285,-0.000348939,-0.0449151
0.156,3.48637,24.2157,1068.61,-562.028,-303.852,-6.71612,0.0592667,-0.702339,-0.000308305,0.00134193,4.0581,36.7395,1065.65,-517.619,-279.176,-1.36065,0.0590374,-0.406917,-0.000330224,-0.0489886,5.60471,5.60471,1065.65,-517.666,-279.131,-1.3606,0.0589206,-0.410786,-0.000345645,-0.0626419
0.162,2.23475,30.9747,1066.71,-549.412,-330.511,-7.63918,0.0572621,-0.471496,-0.000289701,-0.0875287,3.52114,35.2834,1063.9,-506.788,-305.775,0.541474,0.0576109,-0.19102,-0.000331104,-0.0688933,4.50716,4.50716,1063.9,-506.784,-305.793,0.541013,0.0574758,-0.194463,-0.000341572,-0.0785923
0.168,2.14823,22.7257,1064.57,-534.469,-372.33,-6.48744,0.0549159,-0.157103,-0.000281045,-0.0939737,2.52704,25.3605,1061.99,-495.224,-331.271,2.35097,0.0561129,0.022845,-0.000322382,-0.081915,4.31304,4.31304,1061.99,-495.228,-331.282,2.35096,0.055966,0.0199859,-0.000337504,-0.0923254
0.174,2.10937,20.8558,1062.21,-521.043,-386.778,1.63766,0.052937,0.0562881,-0.000291495,-0.0658322,2.42962,24.1538,1059.93,-483.951,-354.267,4.09688,0.0547011,0.22997,-0.000318321,-0.0945464,4.14455,4.14455,1059.93,-483.947,-354.28,4.09689,0.0545749,0.226741,-0.000332707,-0.104394
0.18,2.04218,20.4348,1059.8,-509.128,-419.317,7.06861,0.0508679,0.303526,-0.000313317,-0.170278,2.39993,24.4867,1057.74,-471.938,-375.904,5.70181,0.0532302,0.432474,-0.000317081,-0.107234,4.31747,4.31747,1057.74,-471.978,-375.876,5.70246,0.053103,0.429293,-0.000327927,-0.114922
0.186,2.07964,20.6856,1057.21,-494.938,-438.839,7.12995,0.0492084,0.505179,-0.000297649,-0.115844,2.3953,24.266,1055.42,-459.666,-395.845,7.17713,0.0517677,0.628898,-0.000310266,-0.116535,4.17241,4.17241,1055.42,-459.722,-395.799,7.17773,0.0516215,0.626214,-0.000322241,-0.12389
0.192,2.0246,20.436,1054.57,-485.798,-445.074,6.2115,0.0477189,0.698663,-0.000284284,-0.139501,2.35023,23.7592,1052.99,-448.171,-413.254,8.59642,0.0504792,0.816096,-0.000299701,-0.123145,2.79062,2.79062,1052.99,-448.097,-413.343,8.59492,0.050314,0.813922,-0.000316744,-0.131441
0.198,1.35113,13.4403,1051.8,-470.215,-470.001,6.93876,0.0458801,0.929169,-0.00027048,-0.0968471,1.52988,15.3055,1050.47,-436.774,-429.13,9.93859,0.0492636,0.996504,-0.000297605,-0.132527,2.73477,2.73477,1050.47,-436.804,-429.113,9.93628,0.0491204,0.994045,-0.000311404,-0.138285
0.204,1.32952,13.2817,1048.96,-457.774,-479.371,5.66555,0.0443088,1.12234,-0.000295582,-0.136791,1.52093,15.1652,1047.85,-425.488,-443.603,11.1739,0.0480892,1.17085,-0.000292199,-0.139246,2.79401,2.79401,1047.85,-425.453,-443.65,11.1741,0.0479567,1.16827,-0.00030593,-0.144232
