vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.201377,2.24789,1071.36,-601.495,-245.083,-16.2304,0.0653785,-0.989173,3.78006e-05,-0.221396,0.246049,2.35204,1071.11,-589.611,-260.731,-8.53662,0.0635209,-0.972009,-0.000205975,-0.00394251,0.360285,0.360285,1071.11,-589.576,-260.708,-8.53686,0.0637989,-0.97897,-0.00036847,-0.0253848
0.156,0.222542,2.38704,1068.78,-545.037,-303.063,-6.43228,0.0524437,-0.844607,-0.00116914,-0.122055,0.235818,2.66679,1068.39,-543.069,-301.032,-7.23401,0.0542206,-0.740133,-0.000528213,-0.0788226,1.33172,1.33172,1068.39,-542.786,-301.255,-7.23306,0.0535321,-0.748821,-0.000307075,-0.0457016
0.162,0.186782,2.00364,1065.15,-566.945,-317.554,-14.3092,0.0637771,-0.471602,-0.000155419,-0.135621,0.259012,2.36343,1065.01,-577.877,-337.419,-3.25067,0.0632786,-0.41703,-0.000384087,-0.0416778,1.10181,1.10181,1065.01,-578.236,-336.598,-3.25095,0.0632858,-0.431177,-0.000343448,-0.0542442
0.168,0.458524,2.17765,1064.92,-566.486,-354.101,-1.42907,0.053349,-0.28272,0.000113196,-0.320157,0.238704,2.91666,1064.72,-538.657,-354.038,-2.45063,0.0569454,-0.224278,-0.000293914,-0.0868741,0.444716,0.444716,1064.72,-538.921,-353.497,-2.4513,0.057228,-0.224509,-0.000305169,-0.0834267
0.174,0.283369,2.51167,1061.36,-493.543,-397.349,-0.570914,0.0594577,-0.0554778,-0.000250084,0.0976289,0.410953,4.08023,1061.22,-542.923,-382.169,1.38224,0.0582573,0.0372728,-0.000105881,-0.0540113,0.682025,0.682025,1061.22,-543.023,-381.898,1.38498,0.0570071,0.0312801,-0.000297569,-0.0962949
0.18,0.210373,2.10606,1058.98,-582.082,-403.482,-3.86975,0.0432971,0.323308,-0.000424063,-0.199253,0.24878,2.51013,1058.82,-505.73,-405.016,3.39094,0.047021,0.272231,-0.000211204,-0.122882,0.428154,0.428154,1058.82,-505.771,-405.025,3.38851,0.0463405,0.268276,-0.000289546,-0.109354
0.186,0.252517,2.12756,1056.78,-528.522,-404.489,4.40267,0.0484889,0.340643,0.000104803,0.0442563,0.271863,4.0213,1056.7,-494.25,-413.421,3.0815,0.0499284,0.382213,-0.000275339,-0.106406,1.11072,1.11072,1056.7,-494.516,-413.141,3.07978,0.0500663,0.352298,-0.000311839,-0.103076
0.192,0.513337,5.24215,1054.36,-474.201,-499.124,-1.60231,0.0514854,0.8082,-0.000918692,0.0697664,0.538289,4.1904,1054.36,-485.013,-449.061,6.41818,0.0495601,0.770375,-0.000324518,-0.0354554,0.436576,0.436576,1054.36,-485.385,-448.663,6.42999,0.0501319,0.772803,-0.000298539,-0.118053
0.198,0.209861,2.09483,1052.52,-483.807,-461.346,5.84272,0.0490867,0.910906,-0.000955689,-0.409526,0.244237,2.63504,1052.22,-471.935,-456.882,5.02461,0.0503543,0.896258,-0.000438139,-0.163659,0.432648,0.432648,1052.22,-472.06,-456.574,5.01453,0.0487089,0.902537,-0.000295516,-0.129851
0.204,0.269822,2.07638,1049.07,-429.886,-432.469,-5.84845,0.0452456,1.23611,-0.000475195,-0.257329,0.2475,2.47083,1048.93,-461.433,-487.401,13.1248,0.045966,1.22781,-0.000280375,-0.193096,0.408262,0.408262,1048.93,-461.08,-487.626,13.1249,0.0457383,1.22506,-0.000311306,-0.134211
