spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.074424,0.740985,537.57,140.565,-68.8284,43.0514,0.641927,0.221625,-0.00103209,-0.0508906,0.072784,0.739245,537.57,140.565,-68.8284,43.0514,0.641927,0.221625,-0.00103209,-0.0508906,0.139402,0.139402,537.57,-181.55,-36.2305,10.5016,0.392765,0.12867,-0.000454717,-0.0101257
1089.48,0.073062,0.747781,564.408,253.752,-78.6226,45.4318,0.667057,0.263335,-0.000932434,-0.047253,0.058216,0.736059,564.408,253.752,-78.6226,45.4318,0.667057,0.263335,-0.000932434,-0.047253,0.149627,0.149627,564.408,-210.201,-45.9339,12.869,0.373261,0.167019,-0.000489724,-0.0127816
1131.38,0.073583,0.681483,592.332,190.951,-107.215,48.804,0.689249,0.358998,-0.000830434,-0.161451,0.090514,0.473128,592.332,190.951,-107.215,48.804,0.689249,0.358998,-0.000830434,-0.161451,0.084985,0.084985,592.332,-238.237,-55.9386,14.9857,0.352171,0.20693,-0.000528161,-0.015263
1173.28,0.051141,0.465541,621.623,80.7662,-120.941,52.4522,0.685957,0.43249,-8.98623e-05,-0.189777,0.044188,0.460185,621.623,80.7662,-120.941,52.4522,0.685957,0.43249,-8.98623e-05,-0.189777,0.079994,0.079994,621.623,-265.162,-68.3249,17.359,0.32838,0.257623,-0.000560975,-0.0193194
1215.19,0.045775,0.457261,650.752,121.197,-135.889,56.01,0.686697,0.535358,0.000757058,-0.267456,0.053477,0.453748,650.752,121.197,-135.889,56.01,0.686697,0.535358,0.000757058,-0.267456,0.07804,0.07804,650.752,-287.802,-81.956,19.6308,0.304819,0.314075,-0.000569724,-0.0221559
1257.09,0.044499,0.444176,681.386,-35.1812,-168.529,60.4828,0.732738,0.688488,-0.00495042,-0.382445,0.042263,0.423444,681.386,-35.1812,-168.529,60.4828,0.732738,0.688488,-0.00495042,-0.382445,0.073659,0.073659,681.386,-307.264,-95.7019,21.5594,0.280055,0.37195,-0.000555096,-0.0251074
1298.99,0.04194,0.423834,711.679,-22.2674,-201.037,78.333,0.735094,0.811132,-0.00295578,-0.269915,0.042508,0.425694,711.679,-22.2674,-201.037,78.333,0.735094,0.811132,-0.00295578,-0.269915,0.073768,0.073768,711.679,-321.641,-109.434,23.1604,0.256831,0.430329,-0.000552054,-0.0272743
1340.9,0.04274,0.444948,741.321,-260.895,-219.062,79.4642,0.731009,0.945589,0.000266392,-0.223435,0.045316,0.430136,741.321,-260.895,-219.062,79.4642,0.731009,0.945589,0.000266392,-0.223435,0.074564,0.074564,741.321,-330.844,-123.659,24.2903,0.235265,0.491525,-0.000528305,-0.0305027
1382.8,0.042876,0.426783,771.207,-281.445,-272.108,99.2397,0.739193,1.16014,-0.000390504,-0.18532,0.042799,0.429586,771.207,-281.445,-272.108,99.2397,0.739193,1.16014,-0.000390504,-0.18532,0.074464,0.074464,771.207,-336.787,-136.563,25.2315,0.213224,0.549218,-0.000519224,-0.0333956
1424.7,0.043232,0.429864,800.622,-537.636,-286.496,101.344,0.692943,1.32487,-0.0016524,-0.206053,0.042908,0.431292,800.622,-537.636,-286.496,101.344,0.692943,1.32487,-0.0016524,-0.206053,0.074716,0.074716,800.622,-338.515,-149.491,26.062,0.191254,0.609566,-0.000513166,-0.035237
1466.61,0.042834,0.423663,829.627,-473.162,-306.426,101.029,0.667363,1.57632,-0.00234433,-0.226054,0.042553,0.423836,829.627,-473.162,-306.426,101.029,0.667363,1.57632,-0.00234433,-0.226054,0.073741,0.073741,829.627,-335.182,-160.669,25.7409,0.170404,0.658952,-0.000484233,-0.0398274
1508.51,0.042656,0.424398,856.275,-629.131,-331.486,102.063,0.579111,1.79529,-0.00115436,-0.374473,0.042591,0.426438,856.275,-629.131,-331.486,102.063,0.579111,1.79529,-0.00115436,-0.374473,0.073619,0.073619,856.275,-326.489,-174.295,25.508,0.149806,0.72134,-0.000455504,-0.0425721
1550.41,0.042902,0.427091,879.362,-745.874,-350.123,101.633,0.513283,1.98998,-0.0012129,-0.308355,0.042883,0.426746,879.362,-745.874,-350.123,101.633,0.513283,1.98998,-0.0012129,-0.308355,0.082774,0.082774,879.362,-315.396,-187.728,25.0772,0.131966,0.784957,-0.000419287,-0.0459404
1592.31,0.044723,0.444274,900.325,-727.135,-385.128,99.3744,0.462698,2.26738,-0.00308014,-0.101096,0.043304,0.431797,900.325,-727.135,-385.128,99.3744,0.462698,2.26738,-0.00308014,-0.101096,0.07473,0.07473,900.325,-300.757,-200.189,24.0939,0.115383,0.844495,-0.000380736,-0.0464924
1634.22,0.044105,0.434571,918.268,-931.682,-445.537,94.2734,0.421187,2.56409,0.00159011,0.0614689,0.043518,0.433931,918.268,-931.682,-445.537,94.2734,0.421187,2.56409,0.00159011,0.0614689,0.08757,0.08757,918.268,-283.971,-212.007,22.8126,0.100439,0.901252,-0.000347595,-0.0482967
