vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.853256,10.682,1070.44,-627.743,-257.047,-8.96395,0.0630795,-0.939312,-0.00028878,-0.209213,1.49091,14.0065,1065.7,-497.593,-237.539,-0.847456,0.0602697,-0.42499,-0.000342765,-0.0490496,1.39328,1.39328,1065.7,-497.646,-237.477,-0.84752,0.0601416,-0.428065,-0.000351353,-0.061068
0.156,0.745284,7.68253,1068.8,-565.401,-323.57,-3.62851,0.0572137,-0.718914,-0.000643699,-0.061611,0.473657,7.65485,1064.27,-485.506,-265.91,0.318582,0.0583717,-0.22902,-0.00033983,-0.0680553,1.80105,1.80105,1064.27,-485.452,-265.956,0.318139,0.0582888,-0.233276,-0.000348911,-0.0782344
0.162,1.058,6.17584,1065.74,-578.802,-355.276,-13.9532,0.0619959,-0.361467,-0.000522372,-0.181673,0.606121,9.48616,1061.68,-482.911,-294.176,2.75206,0.0592817,-0.014614,-0.000335072,-0.078485,0.849293,0.849293,1061.68,-482.94,-294.147,2.75222,0.0591628,-0.0177598,-0.000345823,-0.0883851
0.168,0.464372,7.0711,1064.33,-554.846,-355.489,3.31991,0.0547267,-0.328151,0.000197256,-0.176204,1.02868,8.09114,1060.76,-469.576,-306.269,3.61365,0.0576351,0.124361,-0.000326548,-0.0892672,0.899223,0.899223,1060.76,-469.628,-306.21,3.61342,0.0575688,0.120231,-0.000337329,-0.099163
0.174,0.492892,4.71496,1062.56,-506.876,-388.91,-0.762777,0.0542889,-0.0133963,-0.00041358,-0.0882542,0.534738,9.11905,1059.13,-456.734,-331.281,5.08141,0.055055,0.315878,-0.000319174,-0.101708,1.13756,1.13756,1059.13,-456.866,-331.145,5.07962,0.0549711,0.312218,-0.000333266,-0.110436
0.18,0.592246,4.83277,1059.03,-557.42,-412.617,1.56479,0.0458728,0.322062,-0.000163311,-0.174504,0.489331,5.0933,1056.23,-446.99,-352.57,6.53186,0.0544095,0.518304,-0.000315159,-0.112917,0.872473,0.872473,1056.23,-446.964,-352.609,6.53108,0.0542956,0.515245,-0.000327339,-0.120804
0.186,0.358987,4.39318,1056.28,-508.285,-435.609,6.16524,0.0496636,0.412696,-0.00022257,0.0768508,0.523632,6.45729,1053.9,-437.891,-371.524,7.87912,0.0532789,0.686908,-0.000306268,-0.115489,1.31629,1.31629,1053.9,-437.841,-371.586,7.88083,0.0531729,0.68379,-0.000320602,-0.124708
0.192,0.423757,4.3516,1055.16,-492.708,-465.548,-2.20444,0.0537329,0.715539,-0.000716751,0.000501937,0.486242,5.27484,1052.97,-420.909,-382.687,8.95163,0.0509601,0.839036,-0.000313619,-0.133752,0.900916,0.900916,1052.97,-420.964,-382.64,8.95187,0.0508958,0.83533,-0.000318134,-0.136722
0.198,0.65329,4.54466,1052.09,-479.033,-454.467,5.89063,0.0464989,0.920103,-0.000484504,-0.184054,0.947026,5.63206,1050.06,-414.268,-401.7,9.98741,0.0513271,1.02346,-0.000303564,-0.136598,0.831616,0.831616,1050.06,-414.332,-401.651,9.98118,0.0512362,1.02033,-0.000314938,-0.141613
0.204,0.43183,4.35657,1049.14,-425.629,-421.937,-7.63919,0.0474446,1.17378,-1.46647e-05,-0.034275,0.514261,9.79233,1047.86,-406.218,-417.557,11.6649,0.0504604,1.17896,-0.000303912,-0.140046,0.807594,0.807594,1047.86,-406.164,-417.619,11.6694,0.0503318,1.17669,-0.000307341,-0.143658
0.21,0.432958,4.67872,1046.48,-455.764,-508.617,36.6165,0.0436225,1.33286,-0.000564843,-0.0538109,0.881385,5.53538,1045.26,-391.853,-438.488,12.8259,0.0487768,1.37142,-0.000291651,-0.145246,0.848345,0.848345,1045.26,-391.723,-438.624,12.8193,0.0486196,1.37008,-0.000305227,-0.152039
0.216,0.431384,4.30352,1042.89,-458.373,-499.234,4.15891,0.0413128,1.49504,-0.000195429,-0.340335,0.497531,5.04035,1042.25,-381.969,-446.528,13.1751,0.0476736,1.49064,-0.000286469,-0.146561,1.11045,1.11045,1042.25,-382.037,-446.469,13.1778,0.0475455,1.48869,-0.000300003,-0.152069
0.222,0.571788,6.59231,1039.56,-439.507,-495.779,12.8793,0.0426153,1.63666,-0.000364523,-0.287328,1.04963,8.32586,1039.07,-376.926,-455.361,13.7795,0.0481829,1.62443,-0.000279423,-0.154199,0.856245,0.856245,1039.07,-376.932,-455.37,13.7794,0.0480707,1.62239,-0.000288635,-0.155582
