vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,4.44053,35.238,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,5.18933,33.2058,1012.21,2.7938,-627.362,-17.634,-0.0769242,3.5393,0.000527629,-0.156647,4.84384,4.84384,1012.21,2.8601,-627.376,-17.6475,-0.0770693,3.53637,0.000428974,-0.165948
0.104,2.17678,27.1302,1012.15,-1.24429,-636.813,-12.0719,-0.0815805,3.55761,0.00054892,-0.131826,3.77566,30.2043,1012.21,-5.16231,-627.388,-17.2381,-0.073544,3.53995,0.000476673,-0.15712,5.82594,5.82594,1012.21,-5.05494,-627.409,-17.2561,-0.0737097,3.53718,0.000388086,-0.165868
0.108,4.46152,37.1059,1012.11,-9.21183,-636.74,-11.6891,-0.0776474,3.55705,0.000528491,-0.134983,5.12154,34.2107,1012.17,-14.4361,-627.067,-16.5764,-0.0700223,3.53872,0.000426734,-0.158008,4.20197,4.20197,1012.17,-14.5105,-627.032,-16.5484,-0.0701708,3.53533,0.000348358,-0.165881
0.112,2.16992,21.5746,1012.05,-28.4448,-636.425,-11.2594,-0.0736165,3.55452,0.00041326,-0.132373,2.49563,25.0365,1012.09,-25.1458,-626.459,-15.7275,-0.066306,3.5356,0.000378178,-0.158132,4.19455,4.19455,1012.09,-25.1609,-626.448,-15.7198,-0.0664669,3.53214,0.000309851,-0.165854
0.116,2.12918,20.8779,1011.92,-38.376,-635.459,-9.79274,-0.0697363,3.54952,0.000386939,-0.128175,2.40645,24.3752,1011.97,-36.6791,-625.783,-14.8776,-0.0624352,3.53145,0.000335122,-0.157296,4.18928,4.18928,1011.97,-36.5867,-625.791,-14.8802,-0.06262,3.52851,0.000271591,-0.165839
0.12,2.08455,20.6964,1011.76,-49.4276,-633.917,-8.58095,-0.0652008,3.54088,0.000261045,-0.135136,2.39877,24.415,1011.79,-48.4326,-624.956,-13.9536,-0.0584831,3.52655,0.000295073,-0.15721,4.19088,4.19088,1011.79,-48.4122,-624.948,-13.947,-0.0586614,3.52381,0.000233203,-0.166016
0.124,2.08805,20.7256,1011.54,-62.1896,-632.529,-7.56364,-0.0608794,3.53311,0.000268448,-0.128611,2.40644,24.3989,1011.58,-60.3257,-623.701,-12.7702,-0.0544548,3.52,0.000256885,-0.15736,4.19065,4.19065,1011.58,-60.4008,-623.689,-12.7661,-0.0546133,3.51648,0.000197273,-0.166071
0.128,2.0809,15.8069,1011.28,-73.2695,-631.763,-6.88411,-0.0567061,3.52491,0.000143568,-0.128649,1.57419,15.7421,1011.31,-72.6471,-622.273,-11.5294,-0.050282,3.51158,0.00021388,-0.157978,2.72731,2.72731,1011.31,-72.7094,-622.249,-11.5177,-0.0504444,3.50815,0.000163772,-0.165963
0.132,1.37406,13.6712,1010.97,-74.4267,-627.608,-3.79169,-0.0522448,3.50941,0.000198414,-0.131933,1.55224,15.4711,1010.99,-86.0798,-620.487,-10.1052,-0.0458518,3.50136,0.00017047,-0.157864,2.69352,2.69352,1010.99,-86.1199,-620.474,-10.103,-0.0460307,3.49773,0.000132095,-0.166171
0.136,1.35112,13.4472,1010.61,-107.582,-625.595,-3.02842,-0.0459087,3.49511,6.12773e-05,-0.12864,1.53258,15.2342,1010.62,-101.299,-618.435,-8.57871,-0.0411144,3.48955,0.000126655,-0.158533,2.6879,2.6879,1010.62,-101.408,-618.398,-8.55915,-0.041234,3.48552,9.9316e-05,-0.166333
