vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.41644,5.65496,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,1.01225,11.3267,1013.28,-11.2952,-604.944,-12.8432,-0.0544756,3.38634,0.000346812,-0.166332,2.19691,2.19691,1013.28,-11.2721,-604.946,-12.8436,-0.0544661,3.38464,0.000291427,-0.166858
0.104,1.75705,14.086,1011.61,-8.66493,-661.609,1.0428,-0.0816785,3.66553,0.00034646,0.0588927,1.53128,13.883,1012.6,-17.6592,-608.148,-13.5298,-0.0512047,3.43267,0.000297305,-0.163778,2.46085,2.46085,1012.6,-17.6769,-608.149,-13.5313,-0.0512006,3.43091,0.000250819,-0.166011
0.108,1.14233,7.06468,1011.24,-13.9505,-661.239,-17.7251,-0.0727094,3.63702,0.00081527,-0.0290332,0.505786,5.12628,1012.16,-28.8939,-605.473,-15.4133,-0.0451151,3.41183,0.000267851,-0.172785,0.854902,0.854902,1012.16,-28.9404,-605.47,-15.4139,-0.0451028,3.40983,0.000223139,-0.172769
0.112,0.435309,4.80534,1012.88,-31.5492,-641.864,-10.636,-0.0661519,3.64895,0.000372415,-0.412627,0.803837,6.3666,1013.54,-37.2546,-607.628,-12.63,-0.0434173,3.43486,0.000240645,-0.173035,1.29075,1.29075,1013.54,-37.389,-607.603,-12.6143,-0.0433899,3.43327,0.000200559,-0.172061
0.116,0.440889,4.45265,1012.44,-35.9728,-626.401,-2.3261,-0.0686704,3.56647,0.000689878,-0.148739,0.514493,5.31743,1013.21,-42.9572,-599.851,-11.2661,-0.0432272,3.35945,0.000205803,-0.167545,0.859526,0.859526,1013.21,-42.8256,-599.904,-11.304,-0.0432891,3.35859,0.000172831,-0.167402
0.12,0.434663,4.37809,1011.22,-46.8763,-661.882,-7.34638,-0.0630456,3.62224,0.000685329,-0.25071,0.510754,5.35159,1012.16,-58.1076,-601.717,-12.9085,-0.0369308,3.3797,0.000184067,-0.162908,0.878365,0.878365,1012.16,-58.1498,-601.694,-12.8908,-0.0369646,3.37849,0.000145323,-0.167001
0.124,0.377142,3.98285,1011.13,-50.0792,-625.776,-10.0138,-0.0611733,3.42741,0.000548652,-0.452201,0.467467,4.42738,1011.66,-64.8975,-603.268,-11.6885,-0.0362802,3.37916,0.000147789,-0.165618,0.979012,0.979012,1011.66,-64.8821,-603.276,-11.6897,-0.036347,3.37771,0.000116247,-0.164914
0.128,1.37574,12.2472,1012.29,-76.4659,-627.082,9.25195,-0.0514533,3.55342,-0.000485885,0.129869,1.30757,9.6122,1012.99,-75.4395,-597.302,-8.46123,-0.0328099,3.37791,0.000107029,-0.163962,0.986435,0.986435,1012.99,-75.4809,-597.278,-8.44302,-0.0328653,3.37633,8.24255e-05,-0.165449
0.132,0.485977,6.78268,1011.3,-104.624,-624.173,-10.228,-0.043275,3.59079,1.68934e-05,-0.107426,0.840376,8.78181,1012.13,-88.81,-595.871,-7.88704,-0.0275182,3.3673,9.8771e-05,-0.164443,1.09843,1.09843,1012.13,-88.79,-595.889,-7.89245,-0.027565,3.36612,6.38394e-05,-0.166758
0.136,0.610169,5.15289,1011.59,-107.908,-662.102,-3.112,-0.0423984,3.73962,0.000336984,-0.0381392,0.512612,7.62223,1012.26,-103.678,-597.643,-6.54509,-0.0249753,3.3616,6.83904e-05,-0.164788,1.69126,1.69126,1012.26,-103.678,-597.665,-6.55887,-0.0250062,3.36012,3.38626e-05,-0.169159
