corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.201103,2.08752,991.951,-412.716,-617.819,9.80143,0.0613085,3.4465,-0.000149648,-0.242116,0.250001,2.46388,994.194,-379.85,-565.371,14.5274,0.0623241,3.27238,-0.000293642,-0.168068,0.499891,0.499891,994.194,-379.671,-565.493,14.5202,0.0621558,3.27304,-0.000303369,-0.16124
0.312,0.181404,2.33105,991.705,-385.791,-550.08,0.388297,0.0487827,3.2341,-0.00106782,-0.137525,0.278843,2.40547,993.902,-376.945,-556.944,13.4948,0.0599723,3.21604,-0.000277876,-0.162751,0.72572,0.72572,993.902,-377.062,-556.899,13.4889,0.059959,3.2125,-0.000290875,-0.167227
0.324,0.319488,2.1224,990.865,-403.111,-605.13,9.58326,0.0573571,3.3522,0.000214555,-0.485004,0.240321,3.79191,992.791,-380.962,-560.333,13.2169,0.063192,3.23975,-0.000289335,-0.172476,0.522863,0.522863,992.791,-381.029,-560.294,13.2211,0.0630733,3.23882,-0.00030355,-0.166223
0.336,0.781878,5.18207,992.739,-421.344,-590.307,29.2793,0.0525078,3.46393,0.000419966,-0.25829,0.237042,2.31091,995.016,-376.112,-557.529,16.0798,0.0627313,3.21736,-0.000283393,-0.165397,0.40238,0.40238,995.016,-376.059,-557.583,16.0582,0.0625984,3.21785,-0.000292574,-0.164466
0.348,0.207022,1.95892,991.978,-383.584,-677.121,13.2486,0.0600869,3.36594,-0.000584747,-0.117792,0.245779,1.94051,994.33,-372.139,-556.156,15.3939,0.0599412,3.18863,-0.000282738,-0.160541,0.423905,0.423905,994.33,-372.148,-556.124,15.3981,0.0598522,3.18749,-0.000289556,-0.16045
0.36,0.208613,2.02397,991.941,-464.273,-619.327,44.3291,0.0483987,3.49763,-0.000300258,-0.264497,0.243569,2.45879,994.315,-367.418,-556.8,14.7657,0.0600371,3.21842,-0.000259878,-0.164609,0.419307,0.419307,994.315,-367.509,-556.764,14.754,0.0599975,3.21624,-0.000273629,-0.161819
0.372,0.198712,2.11408,992.618,-382.225,-605.663,44.0087,0.0486211,3.33401,-2.12437e-05,-0.124275,0.242422,2.41882,994.697,-361.42,-556.353,15.5201,0.0572953,3.16261,-0.000287157,-0.165634,0.404407,0.404407,994.697,-361.433,-556.348,15.5171,0.0572264,3.16088,-0.000286332,-0.16299
0.384,0.215657,2.05647,993.345,-386.16,-538.833,-0.142286,0.0532364,3.2198,-0.00125267,-0.184036,0.245789,2.34895,995.6,-352.454,-551.394,14.246,0.0554994,3.16133,-0.000283065,-0.157436,0.49193,0.49193,995.6,-352.449,-551.408,14.2387,0.0553407,3.16124,-0.000281882,-0.159484
0.396,0.41927,2.35746,994.107,-384.078,-569.252,4.63791,0.0604695,3.15815,-0.000607127,0.075674,0.331027,2.41727,996.292,-356.623,-548.631,13.6977,0.0597368,3.14323,-0.000275848,-0.155315,1.0296,1.0296,996.292,-356.615,-548.621,13.7093,0.0597059,3.1408,-0.00028826,-0.161965
0.408,0.53764,2.49748,992.633,-345.306,-549.581,9.19369,0.0503854,3.12039,-0.000163637,0.111907,0.248613,2.54285,995.003,-350.195,-556.476,17.9667,0.0549052,3.20406,-0.000273872,-0.161359,0.49544,0.49544,995.003,-350.202,-556.482,17.9643,0.0548268,3.20231,-0.000281442,-0.164546
