corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,5.49295,44.2165,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,6.49225,35.4604,991.931,-412.839,-581.309,15.4466,0.0585175,3.32609,-0.000297779,-0.164599,6.37783,6.37783,991.931,-412.811,-581.304,15.4546,0.0583209,3.32569,-0.000309539,-0.166876
0.312,3.58457,29.1158,991.762,-406.167,-581.666,21.9247,0.0553092,3.32532,-0.000422945,-0.0583849,4.15797,37.4868,992.062,-408.181,-579.224,14.7665,0.0575442,3.30158,-0.000303341,-0.154402,5.8579,5.8579,992.062,-408.289,-579.16,14.7717,0.0573548,3.29827,-0.000306305,-0.166534
0.324,2.55114,30.0601,992.355,-427.675,-587.163,16.903,0.0609817,3.36338,-0.000201028,-0.138845,2.60817,38.0099,992.705,-412.199,-580.446,16.5734,0.0599168,3.33846,-0.000283485,-0.160798,6.04858,6.04858,992.705,-412.281,-580.409,16.5732,0.0599702,3.33681,-0.000306076,-0.17205
0.336,2.67456,22.5135,992.247,-410.755,-582.92,24.4672,0.0553894,3.37125,-0.000275944,-0.250375,2.53069,26.1417,992.529,-405.106,-581.81,15.589,0.0584286,3.34726,-0.000300108,-0.176384,4.02408,4.02408,992.529,-405.019,-581.877,15.5849,0.058164,3.34596,-0.000303634,-0.167606
0.348,2.7513,23.0409,992.255,-404.1,-610.26,23.1832,0.0560679,3.38603,-0.000479634,-0.202813,2.97186,26.7078,992.532,-399.91,-580.617,17.006,0.0567318,3.34869,-0.000309619,-0.162314,4.16527,4.16527,992.532,-399.961,-580.584,17.0169,0.0566389,3.34994,-0.000302849,-0.167088
0.36,2.09584,21.1571,992.277,-408.98,-572.863,10.3923,0.0543285,3.29361,-0.000236329,-0.23205,2.46988,25.1933,992.595,-393.967,-576.322,15.5954,0.0556915,3.28132,-0.00026615,-0.156933,4.18526,4.18526,992.595,-394.043,-576.281,15.5939,0.0555573,3.27808,-0.000292452,-0.166151
0.372,2.14506,21.4556,992.626,-402.557,-586.677,11.8621,0.0525959,3.23876,-0.000444899,-0.132146,2.50527,25.1739,992.903,-390.602,-574.443,16.3253,0.0541485,3.26797,-0.000285128,-0.17072,4.13928,4.13928,992.903,-390.729,-574.37,16.3309,0.0539899,3.26396,-0.000287465,-0.165647
0.384,2.10276,21.0748,992.885,-390.347,-577.249,8.11043,0.0545072,3.31231,-0.000221104,-0.125159,2.46527,25.2104,993.199,-385.148,-574.785,16.1578,0.0548154,3.29343,-0.000295319,-0.16667,4.17729,4.17729,993.199,-385.164,-574.765,16.1599,0.0547915,3.29316,-0.000291253,-0.171999
0.396,2.15028,21.3886,992.844,-396.039,-573.873,19.911,0.0526525,3.26337,-0.000415969,-0.152043,2.50006,26.0787,993.158,-385.849,-572.85,17.6821,0.0543172,3.27242,-0.000308388,-0.160978,4.20368,4.20368,993.158,-385.764,-572.902,17.6807,0.054196,3.26994,-0.00028361,-0.166406
0.408,2.08609,20.3348,993.273,-378.136,-570.161,19.038,0.0514037,3.29738,-2.22905e-05,-0.109728,2.32529,23.5764,993.644,-378.654,-573.347,17.7718,0.0530817,3.28851,-0.000232636,-0.175375,4.42181,4.42181,993.644,-378.666,-573.34,17.7638,0.0529334,3.287,-0.000284035,-0.166146
