vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.133535,1.04836,1011.96,24.4157,-527.893,22.016,-0.07158,3.41703,0.00087656,0.136873,0.084843,0.998825,1013.18,-13.2917,-614.32,-7.86561,-0.0507681,3.4777,0.000336677,-0.17225,0.185518,0.185518,1013.18,-13.2447,-614.318,-7.86578,-0.0507115,3.47676,0.000279556,-0.169978
0.104,0.092227,0.851195,1012.01,19.1107,-527.907,22.2304,-0.0712452,3.42377,0.000870059,0.145102,0.096361,0.950824,1013.11,-19.9879,-614.049,-7.31874,-0.0483203,3.4778,0.000305915,-0.171661,0.163653,0.163653,1013.11,-19.9991,-614.029,-7.30393,-0.0482361,3.47585,0.000249515,-0.16945
0.108,0.090419,0.839017,1012.08,5.28809,-527.907,22.2304,-0.0662771,3.43147,0.000513664,0.161332,0.096881,0.986632,1013.02,-26.993,-614.065,-7.08995,-0.0457422,3.47794,0.000273304,-0.171425,0.162957,0.162957,1013.02,-26.7691,-614.094,-7.09729,-0.0457173,3.47692,0.000220154,-0.16898
0.112,0.073413,0.834645,1011.96,-75.3442,-528.077,22.2613,-0.0625978,3.42049,0.000372619,0.158015,0.096375,0.981028,1012.89,-35.4117,-613.694,-6.50817,-0.0429915,3.47705,0.000246532,-0.169547,0.162865,0.162865,1012.89,-35.7084,-613.612,-6.45533,-0.0428932,3.4747,0.000190213,-0.169489
0.116,0.069524,0.842012,1011.84,2.5898,-529.345,22.3888,-0.0585286,3.42262,0.000519384,0.157797,0.096303,1.03962,1012.73,-44.4089,-613.335,-6.02433,-0.0400772,3.47515,0.000213566,-0.171527,0.231228,0.231228,1012.73,-44.4815,-613.306,-6.00255,-0.0400369,3.47349,0.000161051,-0.169285
0.12,0.097873,0.985565,1011.67,-67.1372,-529.613,22.4753,-0.0553024,3.40607,0.000667256,0.12804,0.09679,0.987869,1012.54,-54.0657,-612.753,-5.38283,-0.0369731,3.47125,0.000185412,-0.170277,0.162258,0.162258,1012.54,-53.9236,-612.772,-5.39131,-0.0370248,3.47104,0.000130615,-0.169703
0.124,0.073357,0.829824,1011.46,-54.5444,-529.546,22.6165,-0.0486176,3.40822,0.000583322,0.127304,0.096341,1.17586,1012.3,-65.2851,-611.431,-4.22176,-0.033626,3.46505,0.000147786,-0.17222,0.263549,0.263549,1012.3,-65.71,-611.246,-4.12018,-0.0335565,3.46188,0.000103151,-0.168375
0.128,0.078404,0.880347,1011.3,-45.209,-529.184,22.8687,-0.0463244,3.4088,0.000264628,0.131601,0.097458,0.989946,1012.01,-76.8878,-610.195,-3.21459,-0.0300842,3.45781,0.000122224,-0.169389,0.167352,0.167352,1012.01,-77.0594,-610.152,-3.19313,-0.0300884,3.45641,7.58722e-05,-0.167713
0.132,0.073898,0.844474,1010.91,-92.7269,-528.959,23.1802,-0.0419552,3.42893,0.00105037,0.176183,0.088571,0.98713,1011.68,-89.1487,-608.688,-2.08353,-0.0263716,3.45025,8.885e-05,-0.170962,0.193637,0.193637,1011.68,-89.1771,-608.727,-2.10002,-0.0263876,3.44885,4.89923e-05,-0.167858
0.136,0.092246,0.860703,1010.69,-102.362,-528.595,23.4212,-0.0318755,3.43203,0.000225227,0.155863,0.096853,0.985216,1011.3,-101.608,-607.29,-1.04411,-0.0224547,3.4415,6.02973e-05,-0.16984,0.162817,0.162817,1011.3,-101.423,-607.32,-1.06282,-0.0225616,3.44147,2.08852e-05,-0.167795
0.14,0.074073,0.867722,1010.18,-124.066,-527.197,24.845,-0.0227365,3.42884,0.00023135,0.150376,0.134205,0.996527,1010.87,-115.083,-605.246,0.329091,-0.0183842,3.43211,3.17962e-05,-0.168718,0.18757,0.18757,1010.87,-115.121,-605.247,0.326676,-0.0183489,3.42919,-6.47162e-06,-0.167734
0.144,0.090682,0.901776,1009.72,-68.3752,-526.908,25.0311,-0.0230853,3.42366,-0.000807175,0.130675,0.08047,0.985654,1010.38,-127.449,-603.85,1.2516,-0.014312,3.42428,1.71316e-05,-0.164451,0.169114,0.169114,1010.38,-127.204,-604.001,1.18049,-0.014333,3.42336,-3.07007e-05,-0.167965
0.148,0.090541,0.828802,1009.12,-142.101,-526.72,25.1575,-0.0159768,3.41581,-0.00112242,0.133805,0.14621,1.08612,1009.85,-138.712,-602.79,1.97253,-0.0102448,3.41787,-6.42775e-06,-0.165275,0.163863,0.163863,1009.85,-138.645,-602.822,1.96347,-0.010364,3.41845,-5.32201e-05,-0.167283
0.152,0.089251,0.551336,1008.4,-194.247,-526.109,25.5633,-0.010873,3.39425,-0.000911218,0.0929412,0.04916,0.487269,1009.27,-152.88,-599.826,3.65021,-0.00573836,3.40279,-5.92375e-05,-0.17808,0.080891,0.080891,1009.27,-152.299,-600.14,3.5243,-0.00591086,3.40387,-7.57041e-05,-0.168516
0.156,0.041413,0.416003,1007.64,-154.204,-525.296,26.2036,-0.0062465,3.35853,-0.000402197,0.181308,0.048644,0.517452,1008.62,-168.568,-595.664,6.0129,-0.000969654,3.38198,-6.714e-05,-0.171387,0.146897,0.146897,1008.62,-168.618,-595.768,5.91543,-0.000952732,3.3798,-9.47261e-05,-0.168157
0.16,0.090555,0.842317,1006.91,-238.107,-524.641,26.6004,0.000643701,3.35738,-0.0010958,0.202829,0.09749,1.06095,1007.92,-182.377,-592.574,7.56443,0.00375412,3.3625,-9.28516e-05,-0.17466,0.163422,0.163422,1007.92,-181.859,-592.841,7.47491,0.00355713,3.36452,-0.000111897,-0.168853
0.164,0.090879,0.859634,1006.02,-238.292,-523.944,27.0219,0.00982103,3.30274,-0.00113135,0.25442,0.097883,1.21439,1007.16,-196.669,-588.397,9.76949,0.00836185,3.34404,-9.7951e-05,-0.169417,0.211284,0.211284,1007.16,-197.139,-588.248,9.77528,0.00852545,3.33853,-0.00012902,-0.168559
0.168,0.091236,0.866077,1004.93,-314.615,-523.138,27.6128,0.0167056,3.28525,-0.000392422,0.219469,0.098607,1.01723,1006.35,-208.837,-585.491,11.1265,0.012934,3.32422,-0.000113703,-0.170835,0.171666,0.171666,1006.35,-208.507,-585.669,11.0731,0.0127217,3.32729,-0.000145336,-0.168741
0.172,0.107069,1.00685,1003.92,-315.065,-522.145,28.0154,0.0232988,3.25937,-0.00065594,0.252789,0.126571,1.25055,1005.49,-221.607,-581.314,13.0279,0.017473,3.30257,-0.000136176,-0.176696,0.219512,0.219512,1005.49,-220.783,-581.742,12.9023,0.0172501,3.30536,-0.000157115,-0.168711
0.176,0.143276,0.98937,1002.69,-284.237,-520.095,28.9433,0.0278297,3.25627,0.000137615,0.243236,0.098419,0.994737,1004.58,-234.781,-576.044,15.4294,0.0219069,3.27904,-0.000127492,-0.16874,0.163791,0.163791,1004.58,-234.51,-576.195,15.4094,0.0219766,3.27604,-0.000166799,-0.166821
0.18,0.091098,0.85697,1001.54,-185.139,-517.992,30.6649,0.0239717,3.23654,0.00104787,0.198829,0.106238,1.01938,1003.62,-243.117,-573.179,16.7495,0.0259207,3.26167,-0.000127141,-0.16397,0.162712,0.162712,1003.62,-243.281,-573.121,16.7816,0.0258418,3.26138,-0.00017763,-0.167481
0.184,0.042827,0.869869,1000.63,-267.125,-515.818,31.0996,0.024952,3.22961,-0.00052743,0.202042,0.114222,0.997878,1002.63,-252.081,-569.532,18.3439,0.029836,3.24418,-0.000147967,-0.167368,0.163086,0.163086,1002.63,-252.204,-569.434,18.3519,0.0297654,3.24316,-0.000187621,-0.167155
