vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.399921,2.44406,1071.36,-601.495,-245.083,-16.2304,0.0653785,-0.989173,3.78006e-05,-0.221396,0.243496,2.43397,1066.55,-494.153,-232.981,-1.00084,0.0594352,-0.437636,-0.00034918,-0.052012,0.406633,0.406633,1066.55,-494.215,-232.869,-1.00122,0.0593597,-0.441909,-0.000355314,-0.0632122
0.156,0.206506,2.07923,1069.71,-587.786,-260.578,-3.97702,0.0629327,-0.801325,-2.02967e-06,-0.0751035,0.247918,2.44066,1065.08,-485.18,-257.523,0.749291,0.0583645,-0.246849,-0.000341143,-0.0665071,0.402389,0.402389,1065.08,-485.281,-257.337,0.749344,0.0583165,-0.251699,-0.000353674,-0.0789679
0.162,0.206034,2.04334,1067.92,-563.455,-325.807,-4.13185,0.0599043,-0.49586,-1.57776e-05,-0.0864589,0.238856,3.63235,1063.46,-474.917,-282.231,2.44053,0.0571294,-0.0530096,-0.000348929,-0.0873011,0.653195,0.653195,1063.46,-475.012,-282.115,2.4371,0.0570332,-0.0569305,-0.000350378,-0.0927511
0.168,0.374122,2.82749,1065.89,-548.941,-351.793,6.95337,0.0585265,-0.154609,3.90715e-05,-0.300991,0.330392,4.27682,1061.69,-463.812,-306.609,4.0447,0.0557658,0.141789,-0.000332988,-0.0952008,0.806711,0.806711,1061.69,-463.921,-306.504,4.04487,0.0556717,0.138214,-0.000346286,-0.104616
0.174,0.410084,3.51388,1063.41,-531.093,-409.891,-4.31284,0.0559115,0.0416909,2.58147e-05,0.0597139,0.31888,4.48723,1059.78,-452.669,-329.398,5.57451,0.0544737,0.332398,-0.000332591,-0.10843,0.570643,0.570643,1059.78,-452.55,-329.563,5.57108,0.0542702,0.331019,-0.00034175,-0.115386
0.18,0.285091,3.13988,1060.99,-515.375,-471.971,9.82415,0.0547152,0.32674,2.5505e-05,-0.247332,0.347819,3.75606,1057.74,-441.184,-350.936,7.00975,0.0531133,0.520801,-0.000328786,-0.119537,0.643809,0.643809,1057.74,-441.14,-351.022,7.00738,0.052933,0.518953,-0.000335923,-0.123771
0.186,0.337822,3.21228,1058.4,-498.133,-379.192,-11.1049,0.0530071,0.451848,2.3947e-05,-0.0388718,0.379233,3.77013,1055.57,-429.978,-370.662,8.37173,0.0518239,0.703729,-0.000318922,-0.126603,0.55286,0.55286,1055.57,-430.17,-370.469,8.37327,0.0517609,0.699601,-0.000329746,-0.131777
0.192,0.299836,3.26957,1055.8,-491.319,-456.35,12.8426,0.0509685,0.710538,3.09991e-05,-0.140513,0.458005,3.70706,1053.29,-418.318,-389.339,9.55281,0.0506616,0.879626,-0.000303344,-0.129495,0.55235,0.55235,1053.29,-418.371,-389.295,9.55539,0.0504628,0.878605,-0.000324555,-0.138051
0.198,0.349202,4.11559,1053.04,-482.844,-465.132,10.6651,0.0493963,1.04371,-1.21029e-05,-0.0928377,0.506033,4.97015,1050.91,-409.122,-404.091,10.8763,0.0498546,1.04314,-0.000295548,-0.13435,0.847405,0.847405,1050.91,-409.349,-403.874,10.8793,0.0497988,1.0394,-0.000318056,-0.143459
0.204,0.424507,3.72699,1050.08,-472.849,-447.057,7.39783,0.0472406,1.13772,-3.20442e-05,-0.10829,0.380412,3.83506,1048.44,-398.167,-419.311,11.853,0.0488825,1.20533,-0.000304787,-0.145989,0.699733,0.699733,1048.44,-397.904,-419.582,11.8507,0.0486787,1.20479,-0.000311434,-0.148509
0.21,0.344591,3.7554,1047.09,-457.282,-520.237,11.4281,0.0452926,1.31136,-0.0001829,-0.0251081,0.505489,4.94968,1045.89,-387.512,-432.98,12.8434,0.0478318,1.36414,-0.000300276,-0.150833,0.836189,0.836189,1045.89,-387.591,-432.924,12.8462,0.0477981,1.35987,-0.000306233,-0.152432
0.216,0.437097,4.38095,1044.18,-432.233,-524.588,3.38441,0.0443743,1.47093,-9.39949e-05,-0.324698,0.49002,5.05319,1043.25,-377.023,-445.433,13.6812,0.0469954,1.51315,-0.000278536,-0.147089,0.967806,0.967806,1043.25,-376.793,-445.648,13.6825,0.0468391,1.5118,-0.000300463,-0.155888
0.222,0.425992,4.36299,1041.18,-416.198,-504.123,4.07379,0.0427878,1.60848,-0.000150393,-0.269111,0.505897,5.12715,1040.54,-367.463,-455.969,14.6143,0.0463147,1.65414,-0.000281819,-0.154123,0.843023,0.843023,1040.54,-367.605,-455.87,14.6175,0.0462492,1.65087,-0.000293805,-0.158877
0.228,0.419345,4.49327,1038.15,-409.126,-494.03,-14.1807,0.0419315,1.83341,-0.000319939,-0.463164,0.51343,5.02787,1037.78,-357.609,-465.936,15.372,0.0455461,1.79238,-0.000281792,-0.159372,0.842838,0.842838,1037.78,-357.753,-465.834,15.3704,0.0455221,1.78816,-0.000288975,-0.161212
0.234,0.414189,4.21657,1034.92,-399.407,-544.438,24.9195,0.0409418,1.99748,-0.000355909,-0.162851,0.379833,2.70621,1034.95,-346.67,-476.126,15.8388,0.0447187,1.92737,-0.000278033,-0.162622,0.710186,0.710186,1034.95,-346.784,-476.027,15.8494,0.0446077,1.92511,-0.000282623,-0.161985
0.24,0.311792,3.37288,1031.76,-390.431,-565.679,20.4929,0.0403187,2.12023,-0.000286717,-0.602444,0.380739,4.14646,1032.07,-336.962,-484.46,16.408,0.0441109,2.05354,-0.000259536,-0.15884,0.715115,0.715115,1032.07,-337.056,-484.394,16.4128,0.0439811,2.05172,-0.000277218,-0.163543
0.246,0.372639,3.45495,1028.38,-377.01,-578.153,25.9804,0.0395263,2.23676,-0.000351328,-0.155998,0.383708,2.63789,1029.14,-328.541,-491.093,17.0949,0.0437004,2.17164,-0.00025779,-0.16257,0.69487,0.69487,1029.14,-328.63,-491.05,17.0908,0.0436237,2.16887,-0.000272891,-0.164625
0.252,0.31151,2.2247,1025.21,-367.863,-548.451,21.4285,0.0387379,2.30086,-0.000426815,-0.604018,0.247228,2.78763,1026.17,-319.623,-497.681,17.555,0.0432854,2.28618,-0.000253825,-0.164313,0.644422,0.644422,1026.17,-319.469,-497.813,17.5357,0.043163,2.28464,-0.000266816,-0.165159
0.258,0.295524,2.70085,1021.83,-360.078,-545.338,20.7057,0.0391126,2.427,-0.000424829,-0.247509,0.252364,2.51969,1023.17,-311.334,-503.206,18.0841,0.0430331,2.39355,-0.000240047,-0.160824,0.419707,0.419707,1023.17,-311.417,-503.144,18.0947,0.042938,2.39156,-0.000261445,-0.164986
0.264,0.215769,2.14995,1018.65,-354.038,-538.79,23.5414,0.0390871,2.60728,-0.00045087,-0.593741,0.251018,2.52155,1020.14,-303.758,-507.694,18.6535,0.0429475,2.49365,-0.000234059,-0.160411,0.418731,0.418731,1020.14,-303.915,-507.595,18.6659,0.0428508,2.49188,-0.000256352,-0.165115
0.27,0.215386,2.15502,1015.15,-346.866,-592.193,22.8118,0.0386379,2.84877,-0.000367527,-0.245674,0.252867,2.52325,1017.08,-296.431,-511.613,19.1355,0.0428807,2.58989,-0.000233902,-0.162467,0.419428,0.419428,1017.08,-296.355,-511.657,19.1326,0.0428364,2.58708,-0.000252408,-0.165722
