spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.283108,2.93909,538.641,200.699,-55.7038,29.6509,0.653604,0.197827,0.00181033,0.0241642,0.312166,3.82484,538.707,195.309,-50.411,22.2077,0.653335,0.193897,0.00172859,0.0173648,0.648194,0.648194,538.707,196.408,-50.7902,22.5072,0.649645,0.223783,0.000229163,-0.0138852
1089.48,0.341037,2.90973,566.271,172.461,-68.6305,32.0253,0.661365,0.249697,0.000235072,0.0210233,0.336922,4.64831,566.336,180.375,-62.6705,26.1688,0.662227,0.247383,0.000232671,0.00681246,0.851827,0.851827,566.336,179.844,-63.0559,26.5066,0.668981,0.279076,0.000427862,-0.0166803
1131.38,0.416054,2.77006,594.577,202.163,-86.6585,37.8525,0.702766,0.331829,-0.00106851,-0.0074994,0.305326,4.50009,594.578,178.601,-78.9,31.788,0.700038,0.328917,5.21817e-05,-0.00935067,0.899498,0.899498,594.578,176.794,-79.324,32.109,0.714553,0.357554,0.000639885,-0.0223588
1173.28,0.422103,3.65726,623.546,92.5654,-108.986,50.8516,0.680456,0.419784,0.00157963,-0.0397124,0.481964,4.94301,623.605,79.5986,-96.5942,37.9055,0.683305,0.414013,0.00125957,-0.0222226,0.844878,0.844878,623.605,80.823,-97.9872,38.3508,0.681788,0.451589,0.000450101,-0.0247456
1215.19,0.425493,4.31808,652.985,57.9399,-130.575,60.3187,0.718518,0.507154,0.00145764,-0.0763339,0.504294,5.4266,653.047,47.023,-116.695,43.2336,0.714964,0.510639,0.00125643,-0.0519438,0.829345,0.829345,653.047,47.5651,-117.864,43.6976,0.72349,0.548836,0.000131531,-0.0294084
1257.09,0.435931,4.19694,683.621,-12.1764,-159.047,63.1956,0.733399,0.633647,-0.00281033,-0.103271,0.503763,4.99465,683.588,-15.1015,-143.498,51.4265,0.734027,0.641227,-0.00119322,-0.0590329,0.802286,0.802286,683.588,-13.3228,-144.22,51.8364,0.744112,0.693148,7.47179e-05,-0.0308463
1298.99,0.407894,3.99934,714.101,-127.483,-182.195,71.8072,0.735223,0.780667,-0.00167624,-0.113242,0.36305,4.24585,714.124,-124.784,-171.429,59.4957,0.732019,0.782501,-0.000937063,-0.0721673,0.776498,0.776498,714.124,-127.375,-172.045,59.9713,0.723421,0.852521,-3.17138e-06,-0.046826
1340.9,0.312129,3.64112,744.38,-230.843,-202.259,73.2477,0.724705,0.905477,4.2602e-05,-0.0758968,0.507447,4.45407,744.444,-230.264,-194.552,63.3461,0.725448,0.906909,0.000301665,-0.0547323,0.566694,0.566694,744.444,-231.196,-195.829,63.8962,0.71489,0.973904,-0.000241852,-0.0534735
1382.8,0.256856,3.26535,774.909,-316.719,-237.975,87.9638,0.727228,1.08109,-0.00129198,-0.113603,0.370058,3.79148,774.936,-328.011,-225.986,69.6336,0.724631,1.08566,-0.0011937,-0.0931133,0.590846,0.590846,774.936,-327.396,-226.878,70.1043,0.733098,1.15126,-0.000564989,-0.0616585
1424.7,0.415126,2.34148,804.114,-471.747,-261.965,90.7259,0.682966,1.2743,-1.8594e-06,-0.111134,0.249165,2.48498,804.163,-464.345,-259.281,75.2674,0.682505,1.28444,3.38137e-05,-0.110703,0.461702,0.461702,804.163,-463.597,-259.367,75.6618,0.690972,1.33667,-0.000750408,-0.071858
