corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.20914,2.08587,991.951,-412.716,-617.819,9.80143,0.0613085,3.4465,-0.000149648,-0.242116,0.244051,2.44815,991.935,-426.938,-607.327,20.2871,0.0615285,3.47102,-0.000143557,-0.221782,0.414382,0.414382,991.935,-424.778,-609.137,20.2442,0.0666399,3.67952,-0.000378019,-0.145285
0.312,0.208468,2.09203,992.212,-411.121,-608.517,10.1624,0.060034,3.42834,-0.000169031,-0.477763,0.244686,2.44757,992.197,-422.714,-600.803,22.0059,0.0604123,3.45849,-0.000143872,-0.434376,0.413835,0.413835,992.197,-420.764,-601.491,22.0585,0.0658994,3.6751,-0.000370109,-0.138091
0.324,0.209053,2.98504,992.379,-408.271,-558.316,-5.97717,0.0588743,3.43828,-0.000159277,-0.384803,0.3803,3.91335,992.379,-418.84,-567.541,8.12548,0.0593477,3.42193,-0.000136051,-0.416565,0.711609,0.711609,992.379,-418.186,-564.781,8.27686,0.0654854,3.21216,-0.000368327,-0.127892
0.336,0.402281,3.18953,992.479,-403.214,-593.06,15.8897,0.0583759,3.34385,-0.000122401,-0.16596,0.336597,3.75857,992.495,-414.994,-592.177,12.5306,0.0587224,3.34146,-0.00011603,-0.213561,0.838496,0.838496,992.495,-412.982,-593.294,12.517,0.064515,3.36318,-0.000362496,-0.129556
0.348,0.516872,4.09845,992.7,-400.529,-575.932,1.58368,0.0581554,3.31043,-0.00014902,-0.288219,0.495824,4.8506,992.654,-412.623,-587.002,12.4528,0.0581859,3.32736,-0.000102613,-0.168377,0.874737,0.874737,992.654,-410.785,-585.811,12.3337,0.0645078,3.27857,-0.000354378,-0.15932
0.36,0.398046,3.08141,992.856,-402.033,-601.888,16.5459,0.0579399,3.37831,-0.000172121,-0.0959128,0.344654,4.74349,992.855,-409.492,-593.798,20.1041,0.057674,3.36866,-0.000113196,-0.0991788,0.880172,0.880172,992.855,-408.054,-594.21,19.9457,0.0647843,3.31395,-0.000354284,-0.118485
0.372,0.427347,2.85989,993.195,-397.232,-577.287,41.5465,0.0571404,3.37765,-0.000186748,-0.337318,0.407602,3.6443,993.132,-404.903,-581.135,22.3272,0.0568136,3.38079,-0.000143776,-0.260631,0.705747,0.705747,993.132,-403.588,-581.164,22.1776,0.0641613,3.23675,-0.000349144,-0.147755
0.384,0.30034,3.57556,993.428,-391.832,-586.546,27.0993,0.0561768,3.36848,-0.000230776,-0.373125,0.499239,4.91002,993.378,-399.471,-583.093,18.2737,0.0558575,3.34799,-0.000160351,-0.304707,0.439557,0.439557,993.378,-397.803,-583.06,18.2973,0.0630736,3.05631,-0.000348006,-0.185632
0.396,0.222993,4.53928,993.538,-388.613,-551.775,-3.67095,0.0546633,3.32433,-0.000220115,-0.163394,0.491233,5.05871,993.531,-395.006,-572.5,12.534,0.0547072,3.30458,-0.000148202,-0.17182,0.855022,0.855022,993.531,-393.55,-571.142,12.4984,0.0621198,3.17106,-0.000345398,-0.171449
0.408,0.43835,4.29693,993.687,-382.954,-573.996,7.85697,0.0529414,3.28645,-0.000206101,0.130611,0.490616,5.00616,993.695,-389.995,-579.301,15.4719,0.0532422,3.29063,-0.000156817,0.0764343,0.855124,0.855124,993.695,-388.129,-577.723,15.6546,0.0607392,3.11656,-0.000345528,-0.156371
0.42,0.41638,3.55973,993.844,-379.846,-607.94,16.8532,0.0515146,3.31366,-0.000203968,0.349721,0.250354,2.87475,993.867,-385.849,-587.406,14.5408,0.0519537,3.30555,-0.000157348,0.227213,0.835034,0.835034,993.867,-384.593,-589.702,14.5516,0.0599061,3.19127,-0.000340115,-0.152297
0.432,0.42257,4.24202,994.105,-373.701,-573.542,25.4766,0.0506329,3.30557,-0.000219724,0.343173,0.415049,3.80539,994.126,-380.855,-583.109,28.3985,0.0509742,3.31077,-0.000176615,0.180667,0.614552,0.614552,994.126,-379.412,-582.043,28.6055,0.0586303,3.31012,-0.000335543,-0.140909
0.444,0.261503,2.75408,994.403,-365.036,-556.24,16.4212,0.0499346,3.28997,-0.000231822,0.138879,0.248836,4.06878,994.388,-376.462,-581.824,19.6838,0.0503718,3.28022,-0.000178643,0.109765,0.707139,0.707139,994.388,-374.51,-581.798,19.8547,0.057095,3.19013,-0.000334013,-0.139711
0.456,0.329061,3.39725,994.558,-363.307,-625.49,39.8994,0.049347,3.26077,-0.000230394,0.354241,0.452006,3.95702,994.601,-373.117,-584.435,19.7474,0.0496434,3.2626,-0.000169638,0.178495,0.58927,0.58927,994.601,-371.596,-586.387,19.9625,0.0564169,3.35299,-0.000339001,-0.154302
0.468,0.276462,2.39092,994.775,-361.402,-577.429,34.3368,0.0486086,3.26064,-0.00021963,0.278889,0.252537,2.63811,994.835,-370.184,-579.449,20.9324,0.0489352,3.27635,-0.000160994,0.188339,0.640501,0.640501,994.835,-368.852,-579.802,20.9885,0.0555315,3.29068,-0.000341597,-0.135726
0.48,0.311117,3.24061,995.155,-360.002,-581.726,13.8764,0.0484696,3.31276,-0.000193704,0.114954,0.452612,4.00031,995.118,-366.85,-579.642,25.6653,0.0484138,3.31235,-0.000148265,0.148987,0.751612,0.751612,995.118,-364.719,-578.305,25.6244,0.0544218,3.36949,-0.000340871,-0.152511
0.492,0.374979,3.49641,995.442,-354.61,-607.066,16.67,0.047661,3.28553,-0.000177421,0.0408353,0.381227,4.63151,995.439,-362.443,-582.102,29.4061,0.0476846,3.32113,-0.00013365,0.0203725,0.58679,0.58679,995.439,-361.53,-581.463,29.3106,0.0539546,3.49985,-0.00034513,-0.173291
0.504,0.339437,3.25588,995.879,-350.255,-611.4,26.6245,0.0467004,3.32755,-0.000152385,-0.281935,0.377337,2.71769,995.828,-356.774,-593.184,28.685,0.0466526,3.33892,-0.000136774,-0.138768,0.415327,0.415327,995.828,-355.955,-594.821,28.7845,0.0527163,3.46655,-0.000341958,-0.167808
0.516,0.21437,2.38082,996.135,-344.832,-613.481,28.711,0.046106,3.258,-8.98532e-05,-0.0704748,0.253503,2.50055,996.149,-349.709,-600.121,28.0485,0.045921,3.2634,-0.000147265,-0.125498,0.416062,0.416062,996.149,-348.743,-601.984,28.3374,0.0505933,3.34923,-0.000335489,-0.185819
0.528,0.211116,2.1525,996.5,-341.647,-611.612,37.2933,0.0456536,3.25543,-0.000174564,-0.209773,0.250245,2.49893,996.455,-346.439,-587.884,25.6591,0.0452702,3.25924,-0.000184573,-0.143598,0.421076,0.421076,996.455,-345.696,-589.737,25.773,0.0500062,3.39542,-0.000333916,-0.200571
0.54,0.214734,2.13107,996.781,-335.376,-575.828,-2.10881,0.044774,3.33657,-0.000207174,-0.15469,0.247233,2.4725,996.768,-338.752,-579.521,21.6275,0.044255,3.29144,-0.0002172,-0.139838,0.41524,0.41524,996.768,-337.473,-578.219,21.4685,0.0480985,3.30043,-0.000331756,-0.173349
0.552,0.210531,2.15249,997.058,-327.22,-611.861,6.48863,0.0435746,3.32883,-0.000191445,-0.0578325,0.250715,2.49971,997.068,-333.031,-591.196,25.9804,0.0431744,3.32034,-0.000194689,-0.080426,0.421825,0.421825,997.068,-331.926,-592.879,26.33,0.0469959,3.42493,-0.000325213,-0.146602
