vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,7.20184,49.2709,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,5.30008,56.3957,1012.16,4.4548,-630.143,-18.5581,-0.0822459,3.55918,0.0005706,-0.148475,6.65814,6.65814,1012.16,4.50761,-630.153,-18.5695,-0.0827288,3.55039,0.000459373,-0.165157
0.104,2.13724,21.3046,1012.01,-9.05088,-634.515,-18.4645,-0.0790782,3.56513,0.000728926,-0.0931652,2.5401,25.1691,1012.06,-5.63519,-632.838,-17.7648,-0.0767932,3.57524,0.000582044,-0.146379,4.31022,4.31022,1012.06,-5.72053,-632.827,-17.7477,-0.0764275,3.56672,0.000416891,-0.168682
0.108,2.07251,20.5987,1012.62,-19.0035,-654.266,-25.0059,-0.0710239,3.50787,0.00048556,-0.0982865,2.47401,40.6712,1012.63,-15.8485,-629.818,-18.8538,-0.0706504,3.54051,0.000469686,-0.182569,5.81579,5.81579,1012.63,-15.8814,-629.867,-18.8661,-0.0704693,3.53715,0.000359005,-0.174233
0.112,2.91364,28.5413,1012.22,-16.1714,-627.722,-11.3659,-0.0698545,3.64844,0.000501055,-0.14359,3.528,34.5534,1012.19,-23.7259,-635.569,-17.6337,-0.0678278,3.6404,0.000411557,-0.158868,4.5849,4.5849,1012.19,-23.6171,-635.554,-17.6294,-0.0675607,3.62455,0.000332102,-0.16995
0.116,2.11373,26.0085,1012.06,-33.9039,-609.679,-8.35665,-0.0669175,3.57809,0.000178187,-0.244638,2.49795,26.1854,1012,-35.631,-626.085,-16.4375,-0.0651013,3.57812,0.000325839,-0.196365,4.18778,4.18778,1012,-35.5386,-626.104,-16.4532,-0.0652782,3.57879,0.000281989,-0.174313
0.12,2.11606,21.544,1011.65,-46.121,-646.307,-25.9543,-0.0626248,3.64723,0.000312153,-0.277678,2.63252,25.9861,1011.62,-48.9138,-635.33,-15.7339,-0.0603512,3.61638,0.000301545,-0.190385,4.15693,4.15693,1011.62,-48.9584,-635.329,-15.7192,-0.0603211,3.62637,0.000245877,-0.168229
0.124,2.09381,21.2234,1011.56,-63.7273,-626.091,-14.7303,-0.0604188,3.53732,0.000397195,-0.15824,2.58955,25.8711,1011.53,-58.5714,-625.285,-13.5931,-0.058047,3.53095,0.000330897,-0.191758,4.12475,4.12475,1011.53,-58.5341,-625.31,-13.6105,-0.0582995,3.52443,0.000220701,-0.172704
0.128,2.10505,21.6842,1011.14,-76.5394,-631.683,-4.00654,-0.0524995,3.53141,0.000147035,-0.174301,2.60602,25.9274,1011.09,-74.3251,-624.963,-14.2074,-0.0511694,3.54955,0.000165254,-0.18552,4.11986,4.11986,1011.09,-74.3094,-624.959,-14.2033,-0.0516367,3.54981,0.000177627,-0.16663
0.132,2.07689,21.4377,1010.98,-96.8936,-608.427,-9.00693,-0.0495361,3.55316,8.64911e-05,-0.0639256,2.58702,25.7571,1011,-89.4024,-623.993,-12.118,-0.0476638,3.55424,0.000149928,-0.14012,4.12552,4.12552,1011,-89.2918,-624.006,-12.1323,-0.0481391,3.56208,0.000141085,-0.171843
0.136,2.08586,21.451,1010.66,-98.5908,-624.942,-6.52548,-0.0433492,3.56796,0.000261801,-0.134438,2.50258,24.2499,1010.67,-105.707,-627.81,-10.3393,-0.0417784,3.5454,0.000203123,-0.156203,4.1113,4.1113,1010.67,-105.546,-627.87,-10.3675,-0.0414765,3.55284,0.000123713,-0.168966
0.14,1.95883,20.8344,1010.31,-116.386,-628.254,-11.5266,-0.0381352,3.58153,8.61678e-05,-0.161057,2.4626,24.4677,1010.31,-115.608,-622.241,-6.09786,-0.0371436,3.55005,8.2604e-05,-0.168778,4.3475,4.3475,1010.31,-115.687,-622.19,-6.0666,-0.037138,3.55412,8.38208e-05,-0.170213
0.144,1.94554,20.5219,1009.71,-134.613,-621.082,1.00507,-0.0347733,3.52139,-2.7229e-05,-0.0693775,2.43239,24.3032,1009.72,-129.452,-615.866,-3.72466,-0.0331748,3.50108,5.9494e-05,-0.117938,4.61172,4.61172,1009.72,-129.371,-615.946,-3.75756,-0.0332006,3.51513,4.5172e-05,-0.167788
0.148,2.00992,20.6886,1008.71,-140.432,-613.849,-3.53198,-0.0290392,3.55147,2.74214e-05,-0.0516729,2.39453,24.0251,1008.75,-143.428,-619.605,-3.81113,-0.0281409,3.52209,4.41549e-05,-0.146297,4.87808,4.87808,1008.75,-143.441,-619.578,-3.79188,-0.0283223,3.53227,2.18856e-05,-0.169961
0.152,2.09326,20.9161,1009.18,-160.338,-615.707,5.27943,-0.0213515,3.46176,0.000298161,-0.0940709,2.45093,24.1781,1009.23,-162.651,-608.916,-3.50901,-0.0212796,3.44547,8.80943e-05,-0.147918,4.55817,4.55817,1009.23,-162.634,-608.92,-3.5109,-0.0213218,3.44111,-1.13753e-05,-0.168005
0.156,2.06658,20.7918,1008.05,-169.352,-621.732,-0.412675,-0.0194831,3.5217,5.45388e-05,-0.267892,2.43373,24.7914,1008.04,-173.727,-611.752,-0.272191,-0.0182426,3.47474,3.2452e-05,-0.191076,4.27266,4.27266,1008.04,-173.762,-611.752,-0.265201,-0.0183581,3.48256,-4.49468e-05,-0.169609
0.16,2.04883,20.4853,1007.24,-184.524,-606.66,-8.5535,-0.0151877,3.45404,-4.66772e-05,-0.152779,2.40361,24.4444,1007.24,-189.38,-607.618,2.60389,-0.0131107,3.43097,-1.34316e-05,-0.17944,4.00521,4.00521,1007.24,-189.449,-607.579,2.61754,-0.0132681,3.42696,-5.85881e-05,-0.170034
0.164,2.08341,20.6282,1006.62,-203.634,-594.389,-2.56368,-0.00643493,3.42195,-0.000171187,-0.207136,2.37481,24.2065,1006.62,-204.961,-602.974,5.25641,-0.00643289,3.43412,-6.97548e-05,-0.163199,3.97239,3.97239,1006.62,-204.825,-603.023,5.24399,-0.00669838,3.43307,-7.09303e-05,-0.165905
0.168,2.05537,20.6619,1005.55,-219.449,-588.592,12.7779,-0.00462732,3.35589,0.0001213,-0.19943,2.40495,24.2809,1005.6,-210.065,-594.441,6.46768,-0.00392041,3.36406,-3.54086e-05,-0.169434,3.96512,3.96512,1005.6,-210.119,-594.416,6.46869,-0.00453307,3.36023,-9.39562e-05,-0.171552
0.172,2.03496,20.5551,1004.52,-234.109,-593.946,5.16405,0.00277567,3.31786,-9.3909e-05,-0.323705,2.39928,24.5033,1004.51,-226.291,-591.366,7.55896,0.00265683,3.33734,-6.88441e-05,-0.20662,3.97154,3.97154,1004.51,-226.21,-591.397,7.55431,0.00261997,3.33555,-0.000120489,-0.169876
0.176,2.04302,20.3749,1003.94,-239.605,-595.258,4.90881,0.00727482,3.40295,-7.47364e-05,-0.179454,2.37735,24.2622,1003.97,-237.087,-593.926,9.99359,0.00761947,3.39371,-9.12994e-05,-0.176063,3.96985,3.96985,1003.97,-237.057,-593.912,10.0019,0.00736956,3.40027,-0.000135217,-0.166645
0.18,2.08821,20.66,1002.57,-256.101,-593.736,13.8257,0.0119521,3.37316,-7.43698e-05,-0.159501,2.41047,24.1973,1002.65,-250.018,-589.747,12.5535,0.0130877,3.35034,-0.00013075,-0.178781,3.97171,3.97171,1002.65,-250.1,-589.734,12.5596,0.0131494,3.34554,-0.000152854,-0.169427
0.184,2.05992,20.5969,1001.2,-263.34,-592.358,12.9994,0.0159847,3.32023,-0.000121146,-0.195812,2.41561,24.3036,1001.26,-260.103,-585.322,12.5025,0.0171825,3.31004,-0.000164735,-0.165279,3.96905,3.96905,1001.26,-260.133,-585.35,12.5073,0.0173495,3.31021,-0.000167315,-0.163247
0.188,2.0517,20.4004,1000.79,-270.655,-579.536,23.7154,0.0224757,3.25614,-0.00013907,-0.238585,2.42123,24.4535,1000.83,-274.11,-575.041,16.0719,0.0224612,3.26328,-0.000187381,-0.17528,4.0043,4.0043,1000.83,-274.022,-575.085,16.0601,0.0224727,3.2636,-0.000185448,-0.168793
0.192,2.07097,20.3135,999.261,-282.978,-553.976,15.1427,0.0269517,3.2441,6.54282e-05,-0.197105,2.39312,24.1297,999.361,-281.888,-569.251,18.438,0.0269945,3.236,-0.000120898,-0.145555,3.97113,3.97113,999.361,-281.857,-569.229,18.449,0.0267622,3.22748,-0.000196073,-0.164335
0.196,2.08871,20.5092,998.32,-286.448,-568.298,22.1931,0.0319368,3.22495,-0.000371438,-0.147448,2.41865,24.2127,998.376,-291.902,-565.464,20.8974,0.031856,3.22525,-0.000218495,-0.156596,3.97025,3.97025,998.376,-291.967,-565.421,20.8959,0.0318941,3.22381,-0.00022735,-0.163514
0.2,2.08679,20.6124,997.483,-306.165,-558.234,28.9726,0.0345628,3.20047,-0.000403286,-0.236148,2.46206,24.3662,997.54,-299.694,-559.537,22.1115,0.0358008,3.19698,-0.000248838,-0.190477,3.97038,3.97038,997.54,-299.485,-559.64,22.1049,0.0356284,3.20291,-0.000229948,-0.16409
0.204,2.06572,20.4516,995.725,-324.635,-548.896,19.7814,0.041699,3.20153,-0.000183283,-0.0551414,2.44044,24.3927,995.843,-313.267,-558.297,24.5704,0.0414598,3.17959,-0.00023639,-0.147125,3.9733,3.9733,995.843,-313.276,-558.307,24.5716,0.0415169,3.18196,-0.000230401,-0.163022
0.208,2.09633,20.4127,994.694,-315.386,-555.63,36.609,0.0418367,3.16741,-0.000268553,-0.288596,2.3869,24.1475,994.756,-315.432,-551.708,26.9558,0.0428579,3.14305,-0.000262464,-0.206331,3.97094,3.97094,994.756,-315.53,-551.666,26.9649,0.0423872,3.14293,-0.000248465,-0.160494
0.212,2.059,20.6844,993.356,-328.006,-551.615,30.3601,0.0491607,3.12035,-0.000385915,-0.0468171,2.44789,24.1617,993.478,-324.623,-544.632,27.2996,0.0490826,3.11543,-0.000273171,-0.144219,4.01187,4.01187,993.478,-324.575,-544.67,27.288,0.049177,3.12577,-0.000269679,-0.169022
