vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,3.42351,33.4162,1070.4,-570.728,-273.119,-10.9408,0.061129,-0.957231,-0.000300943,-0.0335592,2.86248,34.6617,1070.15,-572.502,-277.033,-8.41525,0.0605923,-0.947044,-0.000300493,0.00109767,4.30601,4.30601,1070.15,-572.519,-277.057,-8.41554,0.0603728,-0.956275,-0.000329919,-0.0157134
0.156,2.17104,21.8324,1068.61,-562.028,-303.852,-6.71612,0.0592667,-0.702339,-0.000308305,0.00134193,3.06072,26.3483,1068.39,-561.207,-306.334,-6.01267,0.0587753,-0.69228,-0.000300321,-0.0025356,5.3857,5.3857,1068.39,-561.278,-306.216,-6.01277,0.0585514,-0.704938,-0.000328066,-0.0385701
0.162,2.24143,37.8192,1066.71,-549.412,-330.511,-7.63918,0.0572621,-0.471496,-0.000289701,-0.0875287,3.37543,32.3584,1066.47,-549.09,-334.047,-3.7024,0.0568211,-0.439127,-0.000301307,-0.05339,7.07138,7.07138,1066.47,-549.048,-334.002,-3.70259,0.0565887,-0.456464,-0.000323982,-0.0582334
0.168,4.37443,22.5536,1064.57,-534.469,-372.33,-6.48744,0.0549159,-0.157103,-0.000281045,-0.0939737,2.5285,24.9535,1064.36,-535.392,-371.501,-0.952656,0.0547585,-0.160148,-0.000297535,-0.0772941,4.16246,4.16246,1064.36,-535.351,-371.661,-0.954228,0.0544895,-0.163362,-0.000322066,-0.0709584
0.174,2.09392,21.2632,1062.21,-521.043,-386.778,1.63766,0.052937,0.0562881,-0.000291495,-0.0658322,2.44535,24.1151,1062.05,-522.526,-394.056,0.82065,0.0529193,0.0810501,-0.000292654,-0.0710003,4.15677,4.15677,1062.05,-522.473,-394.086,0.819146,0.0526801,0.0716346,-0.000316979,-0.0879752
0.18,2.04949,21.0214,1059.8,-509.128,-419.317,7.06861,0.0508679,0.303526,-0.000313317,-0.170278,2.43795,24.1009,1059.62,-508.917,-415.909,2.93872,0.0510284,0.310657,-0.000298431,-0.0965616,4.15745,4.15745,1059.62,-508.877,-415.993,2.93841,0.0507558,0.307725,-0.000313018,-0.103059
0.186,2.05379,21.0538,1057.21,-494.938,-438.839,7.12995,0.0492084,0.505179,-0.000297649,-0.115844,2.43635,24.1105,1057.07,-495.585,-432.603,4.82541,0.0492695,0.522305,-0.000284426,-0.0920133,4.16037,4.16037,1057.07,-495.634,-432.539,4.8258,0.0489817,0.519749,-0.000309477,-0.110433
0.192,2.05213,18.7661,1054.57,-485.798,-445.074,6.2115,0.0477189,0.698663,-0.000284284,-0.139501,1.56391,15.6179,1054.44,-483.631,-446.105,6.04761,0.0477285,0.722088,-0.000272694,-0.11981,2.74423,2.74423,1054.44,-483.472,-446.209,6.04593,0.0474566,0.717044,-0.00030566,-0.117953
0.198,1.38348,13.6808,1051.8,-470.215,-470.001,6.93876,0.0458801,0.929169,-0.00027048,-0.0968471,1.5494,15.3979,1051.71,-470.677,-464.673,7.44676,0.0460848,0.934986,-0.000275375,-0.140825,2.72777,2.72777,1051.71,-470.635,-464.732,7.43966,0.0458134,0.936216,-0.000301741,-0.131493
0.204,1.34176,13.4171,1048.96,-457.774,-479.371,5.66555,0.0443088,1.12234,-0.000295582,-0.136791,1.53235,15.218,1048.87,-458.018,-480.575,9.35733,0.044542,1.13941,-0.000276914,-0.140951,2.74026,2.74026,1048.87,-457.973,-480.652,9.35829,0.0442868,1.14011,-0.000296326,-0.139555
0.21,1.3258,13.2597,1046.02,-444.703,-499.394,10.5493,0.0428961,1.31474,-0.000300863,-0.14064,1.51982,15.1662,1045.95,-445.621,-492.519,10.9243,0.0430436,1.32237,-0.000267585,-0.137677,2.71179,2.71179,1045.95,-445.61,-492.558,10.9243,0.0428421,1.32275,-0.000289418,-0.146805
0.216,1.3284,13.2552,1043.02,-431.973,-498.555,6.60832,0.0412131,1.46444,-0.000277398,-0.09483,1.50422,15.0355,1042.97,-432.986,-500.916,12.3279,0.0416016,1.48941,-0.000264209,-0.143993,2.71015,2.71015,1042.97,-432.916,-500.947,12.3275,0.0412749,1.48603,-0.000282845,-0.152894
0.222,1.3271,13.2583,1040.01,-417.547,-516.033,4.26772,0.0395254,1.64979,-0.000267226,-0.202498,1.5048,15.048,1039.93,-421.002,-512.158,13.4737,0.0402941,1.66499,-0.000263179,-0.177522,2.71804,2.71804,1039.93,-420.971,-512.196,13.4663,0.0399217,1.66252,-0.00027748,-0.155837
