corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,2.78856,28.1634,991.659,-414.912,-587.991,17.0317,0.0584389,3.32412,-0.000316797,-0.113376,3.17561,31.9817,991.659,-419.434,-587.126,15.0114,0.0582464,3.3288,-0.000294888,-0.127629,5.41964,5.41964,991.659,-418.505,-587.221,15.0351,0.0574969,3.34279,-0.00031263,-0.169458
0.312,2.79115,28.4587,991.833,-411.772,-587.029,19.3486,0.0575765,3.32402,-0.000310407,-0.126778,3.39401,32.4177,991.838,-415.335,-583.618,15.2329,0.0574026,3.32559,-0.000287827,-0.135227,5.5039,5.5039,991.838,-414.576,-583.812,15.2387,0.0567015,3.31996,-0.00031032,-0.171258
0.324,2.80198,27.9823,992.015,-407.553,-569.421,15.9767,0.0566641,3.3318,-0.000297547,-0.126812,3.14789,32.2513,992.019,-410.996,-574.489,15.3373,0.0565595,3.32692,-0.000284021,-0.120898,5.62676,5.62676,992.019,-410.029,-573.979,15.3311,0.0557986,3.286,-0.000309634,-0.174002
0.336,2.88612,28.0549,992.21,-402.83,-579.825,12.3621,0.0558425,3.34051,-0.000291702,-0.129127,3.16271,31.6313,992.215,-407.226,-580.062,17.6363,0.0557376,3.33711,-0.00028046,-0.12108,5.46581,5.46581,992.215,-406.231,-580.067,17.5952,0.0549926,3.33056,-0.000307552,-0.16882
0.348,2.79374,27.8288,992.432,-398.546,-582.347,14.9559,0.0551188,3.33881,-0.00029065,-0.147138,3.19016,31.417,992.432,-402.8,-584.163,16.9127,0.0549173,3.34157,-0.000274952,-0.150711,5.47841,5.47841,992.432,-401.818,-584.1,16.8878,0.0541373,3.34049,-0.000304671,-0.163878
0.36,2.7355,27.3483,992.644,-394.431,-582.398,18.8031,0.0543005,3.32954,-0.000287856,-0.155835,3.06737,31.4537,992.644,-398.366,-583.118,17.547,0.054042,3.3295,-0.00027371,-0.151798,5.83816,5.83816,992.644,-397.269,-582.778,17.5172,0.0532734,3.3442,-0.000301177,-0.164386
0.372,2.6884,26.1851,992.853,-391.04,-571.608,21.2797,0.0535064,3.32898,-0.00027894,-0.151563,2.88613,28.8832,992.855,-393.938,-577.257,17.4001,0.0531476,3.32378,-0.000272901,-0.1529,5.61347,5.61347,992.855,-392.944,-576.797,17.3922,0.0524574,3.30363,-0.00029776,-0.160825
0.384,2.52138,25.4238,993.062,-385.99,-583.584,22.0326,0.052484,3.325,-0.000276606,-0.163401,2.87919,28.8079,993.064,-388.868,-579.867,17.8565,0.0521954,3.3146,-0.000267226,-0.167304,5.59204,5.59204,993.064,-387.983,-580.128,17.8804,0.0514028,3.31546,-0.000296113,-0.167191
0.396,2.52515,25.3461,993.266,-380.551,-575.705,16.7005,0.0514694,3.30816,-0.000273644,-0.18086,2.87562,28.7909,993.273,-384.173,-578.123,17.8988,0.0512616,3.30135,-0.000264307,-0.187722,5.6105,5.6105,993.273,-383.172,-578.303,17.8842,0.050362,3.32443,-0.000293906,-0.16864
0.408,2.53878,25.508,993.494,-376.189,-573.232,15.4201,0.0506203,3.28767,-0.000273426,-0.215507,2.90668,28.9275,993.489,-379.672,-576.438,16.8728,0.0503937,3.28954,-0.000266876,-0.198477,5.66001,5.66001,993.489,-378.607,-576.358,16.8876,0.049397,3.27666,-0.000291509,-0.176862
0.42,2.5453,25.446,993.692,-371.799,-588,19.1879,0.049751,3.27912,-0.000275851,-0.190981,2.88052,28.9072,993.693,-375.113,-577.359,17.3066,0.0494901,3.2795,-0.000265271,-0.180224,5.61568,5.61568,993.693,-373.97,-577.975,17.2711,0.0484566,3.29192,-0.000289446,-0.179923
0.432,2.55407,25.4834,993.923,-366.395,-583.084,20.5356,0.0487916,3.27694,-0.000277024,-0.192554,2.92134,28.8201,993.914,-370.177,-578.798,18.8386,0.0485445,3.27231,-0.000267153,-0.188024,5.61954,5.61954,993.914,-369.03,-579.26,18.8767,0.0474715,3.31989,-0.000286406,-0.183129
0.444,2.54166,25.4608,994.141,-361.759,-571.348,12.4716,0.0478947,3.26838,-0.000275252,-0.200615,2.88277,28.8166,994.133,-365.61,-574.279,17.8418,0.0476474,3.26371,-0.000266212,-0.180707,5.60249,5.60249,994.133,-364.476,-574.367,17.8093,0.0465326,3.26906,-0.000283718,-0.173469
0.456,2.54364,25.264,994.338,-358.054,-578.663,17.373,0.0469769,3.25928,-0.000275353,-0.143699,2.84947,28.7758,994.343,-360.891,-573.916,18.5289,0.0467493,3.25474,-0.000262265,-0.163532,5.62764,5.62764,994.343,-359.817,-574.412,18.5432,0.0456598,3.26303,-0.000282321,-0.173835
