vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.457122,4.39006,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,0.506237,5.06043,1012.4,6.42675,-627.467,-17.2783,-0.0822449,3.51032,0.000531604,-0.175982,0.832501,0.832501,1012.4,6.47442,-627.444,-17.2717,-0.0824301,3.50397,0.000458476,-0.169642
0.104,0.429731,4.91239,1012.44,1.5104,-613.413,-8.03996,-0.0799727,3.52046,0.000337042,-0.31098,0.659314,5.25954,1012.41,-2.3768,-627.563,-16.9349,-0.0784046,3.51064,0.000435872,-0.177513,0.823316,0.823316,1012.41,-2.08818,-627.552,-16.931,-0.0786153,3.50522,0.000417055,-0.1694
0.108,0.438552,4.35185,1012.38,-4.66649,-613.602,-7.84615,-0.0761901,3.50344,0.000420136,-0.310361,0.516258,5.0045,1012.37,-14.1457,-626.298,-15.444,-0.0744245,3.50439,0.000412986,-0.179436,0.826791,0.826791,1012.37,-14.3584,-626.216,-15.3795,-0.0743642,3.49693,0.000374728,-0.169415
0.112,0.427958,4.60704,1012.33,-28.7855,-613.788,-7.77542,-0.0737054,3.49972,0.00023123,-0.298504,0.545115,5.9124,1012.3,-19.8118,-625.539,-14.4458,-0.0710427,3.50035,0.000363337,-0.17504,0.918457,0.918457,1012.3,-19.8496,-625.51,-14.4367,-0.0710912,3.49264,0.000330061,-0.169954
0.116,0.477927,5.43996,1012.21,-22.4507,-614.107,-7.69746,-0.0698077,3.49226,0.000383399,-0.280797,1.00605,6.08975,1012.21,-27.6053,-625.397,-14.0017,-0.0674398,3.49773,0.000313979,-0.175873,0.851069,0.851069,1012.21,-27.4746,-625.361,-13.9866,-0.0675849,3.4921,0.000292952,-0.169751
0.12,0.719073,6.06659,1012.12,-42.0459,-614.299,-7.54728,-0.065167,3.48309,0.000115011,-0.291232,0.510793,5.17314,1012.08,-39.8953,-624.777,-13.2202,-0.0633011,3.49349,0.000251844,-0.177597,0.848217,0.848217,1012.08,-39.9813,-624.745,-13.2105,-0.0633925,3.48846,0.000250822,-0.16998
0.124,0.442206,4.46277,1011.92,-46.1578,-613.957,-7.19145,-0.060305,3.47576,0.00024265,-0.288403,0.517954,5.20979,1011.89,-52.8695,-623.471,-11.9961,-0.058782,3.48662,0.00019745,-0.179178,0.856804,0.856804,1011.89,-52.7773,-623.497,-12.0277,-0.0590136,3.4807,0.000206958,-0.170096
0.128,0.447125,4.45804,1011.74,-65.7813,-611.808,-5.23525,-0.0540732,3.47374,-0.000205193,-0.288303,0.62427,5.11967,1011.65,-70.8316,-622.32,-10.9229,-0.0536421,3.47978,0.000133792,-0.179125,0.852515,0.852515,1011.65,-71.0372,-622.267,-10.9007,-0.0536926,3.47408,0.00017046,-0.169703
0.132,0.439991,4.3961,1011.41,-77.5739,-607.87,-3.15757,-0.0495158,3.45908,0.000122435,-0.284314,0.513382,5.10652,1011.33,-85.3972,-620.804,-9.65457,-0.0486594,3.47091,0.000137644,-0.182274,0.845875,0.845875,1011.33,-85.4845,-620.746,-9.63576,-0.0489121,3.46548,0.000130983,-0.170454
0.136,0.43846,4.37699,1011.08,-98.2449,-604.093,-1.10344,-0.0426217,3.44937,-0.000173688,-0.280328,0.512966,5.10373,1010.96,-102.338,-618.84,-8.15278,-0.0431963,3.46088,3.47002e-05,-0.185167,0.846035,0.846035,1010.96,-102.372,-618.747,-8.12313,-0.0435961,3.45358,9.64043e-05,-0.170326
0.14,0.437219,4.38896,1010.57,-116.329,-601.485,2.80831,-0.0351715,3.43253,9.75559e-05,-0.291611,0.513578,5.09927,1010.5,-125.189,-616.601,-6.58418,-0.0370781,3.4467,3.69877e-05,-0.187062,0.84722,0.84722,1010.5,-125.404,-616.572,-6.56521,-0.0371714,3.44066,6.08633e-05,-0.170338
0.144,0.439696,4.3938,1010.05,-153.02,-600.551,3.24855,-0.0314072,3.4218,-0.000149143,-0.278149,0.515784,5.14865,1009.97,-138.231,-614.064,-4.84332,-0.0320324,3.43306,5.45014e-05,-0.184893,0.85741,0.85741,1009.97,-138.498,-613.995,-4.82685,-0.0322767,3.4255,2.62894e-05,-0.17016
0.148,0.445028,4.42973,1009.47,-137.491,-600.092,3.51125,-0.0278258,3.40088,-0.000201463,-0.276093,0.51933,5.19334,1009.4,-148.741,-611.365,-3.1137,-0.0273103,3.41867,2.63431e-06,-0.183529,0.861521,0.861521,1009.4,-148.754,-611.323,-3.0963,-0.027773,3.41006,-1.04429e-05,-0.170927
0.152,0.447082,4.44631,1008.83,-186.101,-596.09,7.23808,-0.0206296,3.38283,-0.000261299,-0.267276,0.520537,5.14928,1008.77,-165.551,-608.768,-1.53494,-0.022035,3.4026,-4.90698e-05,-0.18143,0.852254,0.852254,1008.77,-165.334,-608.921,-1.58872,-0.0221758,3.396,-3.55829e-05,-0.170883
0.156,0.443599,4.40658,1008.1,-169.436,-595.333,8.01475,-0.0152945,3.36443,-6.90538e-05,-0.265764,0.516287,5.13634,1008.08,-178.621,-605.313,0.513539,-0.0169326,3.38036,-4.29695e-05,-0.185361,0.853733,0.853733,1008.08,-178.469,-605.389,0.447037,-0.0172494,3.37482,-4.74905e-05,-0.171495
0.16,0.442473,4.39179,1007.37,-211.844,-592.29,12.1708,-0.0125035,3.34991,-0.000239376,-0.244401,0.51831,5.1364,1007.34,-190.729,-600.825,2.9288,-0.0122051,3.35567,-7.5633e-05,-0.178026,0.849567,0.849567,1007.34,-190.763,-600.838,2.93253,-0.0124543,3.34817,-6.24143e-05,-0.171182
0.164,0.439684,4.40309,1006.61,-203.612,-589.522,16.058,-0.00790614,3.33477,-0.000514576,-0.235492,0.521455,5.15989,1006.55,-204.428,-596.87,5.0914,-0.00691711,3.3341,-0.00016368,-0.171221,0.855332,0.855332,1006.55,-204.623,-596.782,5.11311,-0.0072603,3.32573,-9.17557e-05,-0.170672
0.168,0.441969,4.42269,1005.7,-262.14,-588.399,19.1683,-0.00049321,3.318,-0.000246862,-0.220521,0.518683,5.14824,1005.7,-224.371,-593.328,6.93101,-0.00113891,3.31413,-0.000180961,-0.167055,0.851906,0.851906,1005.7,-224.415,-593.332,6.93433,-0.000853345,3.30777,-0.000111471,-0.170001
0.172,0.439567,4.38346,1004.78,-235.677,-587.392,20.1727,0.00538466,3.30435,-0.000218121,-0.215262,0.518078,5.14267,1004.77,-235.703,-589.737,8.75996,0.00393851,3.29559,-0.000140118,-0.164787,0.84908,0.84908,1004.77,-235.648,-589.759,8.75497,0.00391383,3.28961,-0.000125365,-0.169841
0.176,0.438983,4.37407,1003.79,-246.436,-586.964,21.3762,0.0086874,3.28349,-0.000213546,-0.220003,0.516909,5.13133,1003.81,-244.863,-586.472,10.383,0.00810656,3.2783,-0.000138476,-0.162598,0.84745,0.84745,1003.81,-244.816,-586.483,10.4089,0.0083115,3.27407,-0.000138678,-0.169572
0.18,0.436817,4.36483,1002.8,-247.166,-583.649,22.4022,0.0106272,3.27399,-0.000123662,-0.23333,0.51645,5.12162,1002.82,-249.08,-583.222,12.0382,0.0117548,3.26326,-0.000122306,-0.160273,0.850352,0.850352,1002.82,-249.204,-583.131,12.0476,0.0117231,3.25817,-0.000147834,-0.169357
0.184,0.435653,4.3849,1001.82,-268.573,-579.88,23.2173,0.0139368,3.24769,-0.000454755,-0.246358,0.521021,5.17032,1001.82,-255.26,-579.892,13.4987,0.0159507,3.24354,-0.000235886,-0.168199,0.858761,0.858761,1001.82,-254.725,-580.062,13.4808,0.0153496,3.24317,-0.000162071,-0.169058
0.188,0.44483,4.49232,1000.82,-285.076,-577.983,23.9307,0.0205847,3.22782,-0.000650564,-0.26532,0.526826,5.19247,1000.77,-269.934,-575.443,15.4163,0.0210966,3.2214,-0.000291527,-0.167019,0.849032,0.849032,1000.77,-269.681,-575.652,15.3879,0.0211048,3.21946,-0.000174552,-0.16929
0.192,0.443135,4.51286,999.668,-257.197,-575.969,24.8965,0.0277633,3.19822,-0.000474534,-0.251792,0.525374,5.1691,999.663,-282.646,-570.743,17.3956,0.0264769,3.19635,-0.00030248,-0.174228,0.841197,0.841197,999.663,-282.497,-570.818,17.3835,0.0264386,3.1936,-0.00019303,-0.168888
0.196,0.441771,4.47158,998.458,-300.967,-573.214,27.4036,0.0324945,3.17923,-0.000439929,-0.24816,0.520725,5.1316,998.507,-295.114,-565.625,19.4636,0.0316798,3.17039,-0.000317229,-0.174168,0.840354,0.840354,998.507,-295.125,-565.637,19.4534,0.0317517,3.16655,-0.000213672,-0.168017
0.2,0.444461,4.47422,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.523447,5.14139,997.302,-307.071,-560.421,21.5389,0.0363001,3.14649,-0.000276765,-0.170874,0.839244,0.839244,997.302,-307.918,-559.946,21.64,0.0371661,3.13662,-0.000223736,-0.16706
0.204,0.444642,4.45044,995.972,-310.834,-567.526,29.5222,0.0419765,3.12589,-0.000140395,-0.233801,0.522727,5.05473,996.063,-310.34,-556.091,23.1299,0.040108,3.12188,-0.00021745,-0.168856,0.822726,0.822726,996.063,-310.354,-556.093,23.131,0.0401809,3.11839,-0.000234412,-0.166448
