vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,4.6044,48.3469,1012.34,2.14738,-632.398,-17.5588,-0.083463,3.58003,0.000656409,-0.123295,5.16409,53.3577,1012.71,-4.44857,-617.997,-15.6125,-0.0644432,3.48043,0.000423552,-0.166059,8.58393,8.58393,1012.71,-4.42774,-617.998,-15.6133,-0.0644423,3.47929,0.000356479,-0.168503
0.104,4.55252,45.3556,1012.33,-6.34745,-632.321,-17.24,-0.0795968,3.58131,0.000619492,-0.121506,5.12035,53.8083,1012.68,-11.966,-617.913,-15.21,-0.0615326,3.48088,0.0003825,-0.166356,9.71622,9.71622,1012.68,-11.9106,-617.924,-15.219,-0.061552,3.47983,0.000321618,-0.168358
0.108,4.78421,45.1704,1012.28,-11.0295,-632.126,-16.6928,-0.0760813,3.58001,0.000562913,-0.123394,3.49645,32.982,1012.61,-20.6248,-617.597,-14.6394,-0.0584578,3.47977,0.000342912,-0.166456,5.51961,5.51961,1012.61,-20.6122,-617.59,-14.6324,-0.0584886,3.47868,0.000287299,-0.168294
0.112,2.85808,28.6288,1012.21,-27.0068,-632.301,-16.362,-0.0717349,3.57706,0.000550594,-0.120823,3.21387,32.257,1012.51,-30.4624,-616.988,-13.865,-0.055211,3.47709,0.000305685,-0.166114,5.37524,5.37524,1012.51,-30.4378,-616.989,-13.8645,-0.055244,3.47581,0.000253708,-0.168215
0.116,2.84932,28.5147,1012.08,-39.1974,-630.929,-14.8762,-0.0677847,3.5717,0.000461605,-0.116796,3.24206,32.231,1012.37,-40.8175,-616.29,-13.0661,-0.0518344,3.47354,0.000270816,-0.165547,5.38082,5.38082,1012.37,-40.7847,-616.299,-13.0706,-0.051883,3.47242,0.00022068,-0.16816
0.12,2.79969,27.8934,1011.91,-52.6215,-629.738,-13.7659,-0.0633712,3.56352,0.000393232,-0.12251,3.15539,31.1897,1012.18,-51.7313,-615.381,-12.1491,-0.0483215,3.46866,0.000235645,-0.165842,5.37593,5.37593,1012.18,-51.7252,-615.377,-12.1461,-0.0483835,3.46761,0.000188036,-0.168145
0.124,2.70157,26.9882,1011.69,-61.9481,-628.665,-12.8864,-0.0593538,3.55726,0.000324068,-0.118373,3.05728,30.5256,1011.95,-63.2869,-614.13,-11.0306,-0.0446673,3.4622,0.00020302,-0.165369,5.38289,5.38289,1011.95,-63.3223,-614.122,-11.026,-0.0447226,3.46078,0.000156621,-0.168081
0.128,2.6875,26.8978,1011.41,-77.8783,-627.506,-11.4706,-0.0549298,3.54861,0.000239231,-0.115849,3.0527,30.4881,1011.68,-75.1058,-612.77,-9.88937,-0.0408816,3.45461,0.000169224,-0.165547,5.39764,5.39764,1011.68,-75.1245,-612.757,-9.88184,-0.0409592,3.45344,0.000125944,-0.16801
0.132,2.68581,26.9297,1011.08,-78.651,-624.673,-8.71736,-0.050619,3.53556,0.00027732,-0.11326,3.05504,30.5227,1011.35,-87.5283,-611.092,-8.59139,-0.0369364,3.4455,0.000136408,-0.165506,5.36399,5.36399,1011.35,-87.51,-611.104,-8.59849,-0.0370247,3.44436,9.64336e-05,-0.168118
0.136,2.69133,27.4638,1010.72,-102.995,-622.562,-7.61412,-0.0453915,3.52174,0.000134131,-0.113803,3.08889,30.6864,1010.97,-100.612,-609.056,-7.12167,-0.0328096,3.43431,0.000101978,-0.166728,5.46548,5.46548,1010.97,-100.677,-609.027,-7.10332,-0.0328813,3.43271,6.76291e-05,-0.168162
0.14,2.69287,26.9647,1010.27,-119.73,-620.901,-6.1558,-0.0394114,3.50644,0.0001096,-0.121539,3.05886,30.5471,1010.55,-113.885,-606.813,-5.58629,-0.0285474,3.42158,7.36592e-05,-0.165954,5.36443,5.36443,1010.55,-113.894,-606.809,-5.57991,-0.0286444,3.42041,3.98073e-05,-0.168113
0.144,2.69203,26.969,1009.76,-133.29,-617.634,-4.30107,-0.0348407,3.49002,8.24142e-05,-0.121578,3.06057,30.5592,1010.06,-127.24,-604.29,-3.9399,-0.0242007,3.40769,4.49585e-05,-0.166258,5.37399,5.37399,1010.06,-127.259,-604.286,-3.93861,-0.0242916,3.4064,1.34745e-05,-0.168048
0.148,2.68997,26.9626,1009.21,-146.325,-614.835,-2.42516,-0.0301545,3.47186,-1.01659e-05,-0.118632,3.0571,30.5151,1009.53,-140.5,-601.527,-2.22689,-0.0197788,3.39254,1.91428e-05,-0.165885,5.36387,5.36387,1009.53,-140.521,-601.514,-2.21917,-0.0198747,3.39118,-1.16296e-05,-0.168096
0.152,2.68956,26.9787,1008.57,-157.551,-612.299,-0.361557,-0.0253876,3.45406,5.71327e-05,-0.11739,3.05144,30.6875,1008.94,-153.54,-598.613,-0.494444,-0.0153052,3.37647,-6.48677e-06,-0.165676,5.3558,5.3558,1008.94,-153.552,-598.605,-0.488739,-0.0154122,3.37531,-3.54658e-05,-0.168133
0.156,2.69191,26.9893,1007.91,-168.917,-609.204,0.865032,-0.0201935,3.43672,-3.7491e-05,-0.113793,3.05474,30.556,1008.3,-166.596,-595.408,1.32566,-0.0107597,3.35923,-3.26904e-05,-0.166076,5.445,5.445,1008.3,-166.578,-595.421,1.32085,-0.0108732,3.35802,-5.75269e-05,-0.167818
0.16,2.70908,26.9285,1007.18,-192.224,-606.386,2.53157,-0.0142114,3.41711,-6.24139e-05,-0.110263,3.05935,30.5345,1007.61,-179.582,-591.979,3.19144,-0.00616549,3.34094,-5.55884e-05,-0.165467,5.35603,5.35603,1007.61,-179.574,-591.983,3.19309,-0.00626221,3.33939,-7.85331e-05,-0.167684
0.164,2.69517,26.9445,1006.38,-208.27,-603.753,4.4635,-0.00863256,3.39813,-7.23329e-05,-0.106409,3.05157,30.5229,1006.86,-191.993,-588.551,5.01034,-0.00157536,3.32235,-7.49647e-05,-0.164277,5.36011,5.36011,1006.86,-192.047,-588.531,5.00803,-0.00168226,3.3211,-9.83286e-05,-0.167586
0.168,2.69409,26.9518,1005.53,-224.68,-599.822,7.47348,-0.00415129,3.37736,-9.6959e-06,-0.105086,3.05142,30.4901,1006.07,-204.149,-584.911,6.83738,0.00300598,3.30313,-9.63033e-05,-0.164844,5.49224,5.49224,1006.07,-204.154,-584.911,6.83674,0.00289366,3.30203,-0.000116823,-0.167364
0.172,2.68753,27.2658,1004.66,-229.799,-595.594,9.67407,0.000859468,3.35649,-0.000139194,-0.107493,3.09551,30.5502,1005.23,-216.092,-580.977,8.74306,0.00758785,3.28288,-0.00011477,-0.164553,5.35619,5.35619,1005.23,-216.072,-580.994,8.73751,0.00748807,3.28142,-0.000134259,-0.167099
0.176,2.69677,26.9278,1003.73,-234.928,-591.488,11.6642,0.00613541,3.33511,-0.000145659,-0.105656,3.04256,30.4337,1004.34,-227.342,-577.094,10.5734,0.0121275,3.26233,-0.000130829,-0.163565,5.53872,5.53872,1004.34,-227.408,-577.054,10.5852,0.0120198,3.26105,-0.000150638,-0.166966
0.18,2.68728,26.9369,1002.74,-254.751,-587.258,13.0574,0.011415,3.31405,-0.000198573,-0.100454,3.05142,30.5178,1003.41,-238.283,-573.021,12.4055,0.0166198,3.24142,-0.000147395,-0.1635,5.3628,5.3628,1003.41,-238.265,-573.03,12.4076,0.016503,3.24042,-0.000166175,-0.166519
