vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,5.6247,49.9285,1070.4,-570.728,-273.119,-10.9408,0.061129,-0.957231,-0.000300943,-0.0335592,5.16954,42.091,1070.37,-571.573,-278.392,-9.84849,0.0607722,-0.959256,-0.000318924,-0.020626,5.61383,5.61383,1070.37,-570.76,-277.58,-9.85495,0.0598767,-1.03546,-0.000332391,-0.0150767
0.156,4.63103,35.7564,1068.78,-556.922,-313.46,-3.88197,0.0584515,-0.669124,-0.000512288,-0.00668254,3.37171,41.1212,1068.75,-558.563,-313.957,-5.42472,0.058886,-0.672964,-0.000478196,-0.0294597,7.01894,7.01894,1068.75,-558.32,-313.648,-5.41135,0.0565855,-0.667305,-0.000315871,-0.0358627
0.162,2.40753,33.703,1066.77,-570.836,-331.583,-5.19399,0.0615793,-0.500473,-0.000231581,-0.0624946,3.4929,33.8085,1066.76,-567.7,-333.989,-4.96948,0.0613126,-0.490345,-0.000261505,-0.0510743,6.27687,6.27687,1066.76,-568.055,-334.742,-4.96351,0.0628405,-0.479797,-0.000323762,-0.0468904
0.168,2.85784,24.2073,1064.49,-539.037,-370.623,2.20281,0.0546504,-0.201533,-0.000250072,-0.0587437,2.64889,29.7844,1064.49,-539.012,-364.782,-1.14286,0.0550932,-0.191765,-0.000324956,-0.0725323,3.99638,3.99638,1064.49,-538.76,-364.241,-1.13968,0.0533791,-0.178196,-0.00034332,-0.0683948
0.174,2.13666,24.0032,1062.11,-523.32,-384.139,-0.135872,0.0551028,0.0310064,-0.000430786,-0.124101,2.52899,25.3317,1062.08,-529.764,-385.058,0.575067,0.0549268,0.037467,-0.000380505,-0.11216,4.22183,4.22183,1062.08,-528.864,-385.921,0.589804,0.0540964,0.0154572,-0.000336871,-0.0875186
0.18,2.1285,21.5968,1059.55,-530.073,-416.904,5.77596,0.0516935,0.327603,-0.000320614,-0.0707076,2.48259,25.0383,1059.54,-525.092,-417.623,4.25015,0.0518688,0.317967,-0.000315467,-0.0737002,4.17233,4.17233,1059.54,-525.822,-415.908,4.25854,0.052191,0.298141,-0.000315632,-0.10103
0.186,2.12102,21.4011,1056.87,-510.454,-430.311,5.12318,0.0504305,0.483655,-0.000327201,-0.120184,2.49631,25.2372,1056.86,-502.921,-428.084,3.10815,0.0504422,0.480673,-0.000260892,-0.101953,4.18023,4.18023,1056.86,-503.326,-427.726,3.10905,0.0497326,0.455033,-0.000299327,-0.108339
0.192,2.1357,21.4862,1054.34,-487.785,-446.159,0.162262,0.0495684,0.726154,-0.000121926,-0.101138,2.48339,25.0732,1054.35,-484.173,-449.413,5.93096,0.0497082,0.719436,-0.000201626,-0.0934051,4.17603,4.17603,1054.35,-484.41,-449.25,5.9269,0.0479878,0.720528,-0.000300286,-0.126728
0.198,2.11874,21.3415,1051.52,-484.453,-466.825,11.8835,0.0473974,0.951232,-0.000426952,-0.124975,2.49767,25.0711,1051.5,-475.243,-464.608,8.59587,0.0476974,0.953179,-0.00043604,-0.119344,4.1699,4.1699,1051.5,-475.767,-466.486,8.63039,0.0465096,0.948064,-0.00030332,-0.134901
0.204,2.08111,20.8148,1048.8,-460.709,-466.556,0.247455,0.0459726,1.11784,-2.86559e-05,-0.131947,2.31892,18.8933,1048.8,-465.654,-472.537,9.07997,0.0463219,1.12421,-7.73903e-05,-0.120056,2.77628,2.77628,1048.8,-464.849,-471.026,9.07209,0.0434897,1.07266,-0.000297651,-0.135455
0.21,1.36505,13.7034,1046.44,-444.994,-507.535,21.7509,0.0437813,1.36449,-0.000457874,-0.245382,1.55117,15.6736,1046.4,-446.735,-498.889,12.6604,0.0435767,1.35657,-0.000382901,-0.196719,2.7749,2.7749,1046.4,-446.494,-500.569,12.7043,0.0427001,1.3987,-0.00028894,-0.141004
0.216,1.36416,13.4966,1043.17,-438.093,-512.753,8.75077,0.0443255,1.53772,-0.000425156,-0.176109,1.52378,15.3542,1043.16,-442.999,-512.309,9.97578,0.0445125,1.54478,-0.000397204,-0.145456,2.77651,2.77651,1043.16,-442.53,-512.477,9.97719,0.0438762,1.5353,-0.000286958,-0.155772
