vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.848589,6.10451,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,0.768239,7.47342,1012.41,3.76455,-625.974,-17.0675,-0.077412,3.50478,0.000526701,-0.166931,1.16459,1.16459,1012.41,3.78444,-625.972,-17.0676,-0.0774237,3.49946,0.00043148,-0.170763
0.104,0.71314,8.29276,1012.44,1.5104,-613.413,-8.03996,-0.0799727,3.52046,0.000337042,-0.31098,1.0265,9.46941,1012.41,-3.82062,-625.998,-16.6934,-0.0739992,3.50511,0.000466083,-0.168217,1.67465,1.67465,1012.41,-3.63074,-626.005,-16.6965,-0.0740606,3.5005,0.000391788,-0.170596
0.108,0.796701,6.25981,1012.38,-4.66649,-613.602,-7.84615,-0.0761901,3.50344,0.000420136,-0.310361,0.950605,10.095,1012.37,-13.614,-625.162,-15.6066,-0.0703998,3.50137,0.000422937,-0.170123,1.65913,1.65913,1012.37,-13.7316,-625.129,-15.5758,-0.0703772,3.49558,0.000350089,-0.170691
0.112,0.874296,7.10683,1012.33,-28.7855,-613.788,-7.77542,-0.0737054,3.49972,0.00023123,-0.298504,0.758183,7.25207,1012.3,-21.7559,-624.397,-14.631,-0.0669654,3.49765,0.000387436,-0.166693,1.20013,1.20013,1012.3,-21.8098,-624.382,-14.6252,-0.0669629,3.49145,0.0003087,-0.171068
0.116,0.621478,7.44424,1012.21,-22.4507,-614.107,-7.69746,-0.0698077,3.49226,0.000383399,-0.280797,1.00246,5.87308,1012.2,-30.3695,-624,-14.0107,-0.0634369,3.49476,0.00033686,-0.168009,0.839545,0.839545,1012.2,-30.3318,-623.973,-13.9953,-0.0634853,3.48964,0.000268593,-0.171062
0.12,0.432848,4.28921,1012.12,-42.0459,-614.299,-7.54728,-0.065167,3.48309,0.000115011,-0.291232,0.498947,5.04698,1012.06,-41.4766,-623.245,-13.1485,-0.059532,3.49024,0.000286316,-0.16823,0.83987,0.83987,1012.06,-41.4945,-623.219,-13.1393,-0.0596081,3.48559,0.000228746,-0.171213
0.124,0.434639,4.32878,1011.92,-46.1578,-613.957,-7.19145,-0.060305,3.47576,0.00024265,-0.288403,0.506149,5.05633,1011.86,-55.1234,-621.947,-11.9529,-0.0552242,3.48389,0.000233807,-0.168431,0.84793,0.84793,1011.86,-55.1198,-621.955,-11.9688,-0.0552787,3.47815,0.000189103,-0.17127
0.128,0.435301,4.30033,1011.74,-65.7813,-611.808,-5.23525,-0.0540732,3.47374,-0.000205193,-0.288303,0.497815,5.03319,1011.61,-70.2351,-620.773,-10.8997,-0.0505918,3.47687,0.000188325,-0.167591,0.836634,0.836634,1011.61,-70.3226,-620.751,-10.8872,-0.0506105,3.47173,0.000152792,-0.170965
0.132,0.431977,4.28887,1011.41,-77.5739,-607.87,-3.15757,-0.0495158,3.45908,0.000122435,-0.284314,0.499129,5.04368,1011.3,-85.6234,-619.29,-9.68256,-0.0457755,3.46859,0.000151742,-0.168736,0.840165,0.840165,1011.3,-85.6683,-619.29,-9.68658,-0.0458132,3.46367,0.000118822,-0.171339
0.136,0.433024,4.28256,1011.08,-98.2449,-604.093,-1.10344,-0.0426217,3.44937,-0.000173688,-0.280328,0.49612,5.03022,1010.93,-102.234,-617.339,-8.21256,-0.0406815,3.45834,0.000102264,-0.170554,0.834945,0.834945,1010.93,-102.292,-617.293,-8.19619,-0.040705,3.45245,8.6312e-05,-0.171208
0.14,0.430124,4.29104,1010.57,-116.329,-601.485,2.80831,-0.0351715,3.43253,9.75559e-05,-0.291611,0.495812,5.08179,1010.48,-119.684,-615.151,-6.68106,-0.0353718,3.44483,7.53119e-05,-0.171661,0.835552,0.835552,1010.48,-119.744,-615.142,-6.67188,-0.03536,3.44039,5.40296e-05,-0.17141
0.144,0.431338,4.28407,1010.05,-153.02,-600.551,3.24855,-0.0314072,3.4218,-0.000149143,-0.278149,0.498198,5.0641,1009.97,-134.468,-612.557,-4.93034,-0.0303337,3.43118,6.45417e-05,-0.170491,0.850836,0.850836,1009.97,-134.695,-612.486,-4.91299,-0.030325,3.4253,2.37608e-05,-0.171313
0.148,0.439466,4.33026,1009.47,-137.491,-600.092,3.51125,-0.0278258,3.40088,-0.000201463,-0.276093,0.502805,5.104,1009.41,-148.011,-609.78,-3.1915,-0.0254824,3.4169,3.65032e-05,-0.168999,0.849681,0.849681,1009.41,-148.111,-609.754,-3.17971,-0.0254834,3.40997,-4.35118e-06,-0.171987
0.152,0.440543,4.34512,1008.83,-186.101,-596.09,7.23808,-0.0206296,3.38283,-0.000261299,-0.267276,0.502038,5.1106,1008.79,-161.571,-607.228,-1.64999,-0.0205717,3.40149,6.98946e-06,-0.16823,0.851315,0.851315,1008.79,-161.381,-607.323,-1.67776,-0.0206343,3.39664,-2.93734e-05,-0.171861
0.156,0.439878,4.35643,1008.1,-169.436,-595.333,8.01475,-0.0152945,3.36443,-6.90538e-05,-0.265764,0.503359,5.08986,1008.11,-175.445,-603.758,0.375606,-0.0155405,3.38072,-2.48366e-05,-0.173919,0.845343,0.845343,1008.11,-175.368,-603.827,0.321988,-0.0156494,3.3766,-4.82034e-05,-0.171982
0.16,0.435924,6.76849,1007.37,-211.844,-592.29,12.1708,-0.0125035,3.34991,-0.000239376,-0.244401,1.06105,8.06597,1007.38,-189.764,-599.263,2.78023,-0.0104611,3.35671,-4.90474e-05,-0.170641,1.27875,1.27875,1007.38,-189.748,-599.279,2.78364,-0.0105559,3.35036,-6.74187e-05,-0.171789
0.164,0.446719,5.617,1006.61,-203.612,-589.522,16.058,-0.00790614,3.33477,-0.000514576,-0.235492,0.538943,7.94478,1006.6,-203.808,-595.302,4.9167,-0.00536922,3.33523,-8.1956e-05,-0.166047,1.66437,1.66437,1006.6,-204.047,-595.207,4.93823,-0.00539293,3.32767,-8.98858e-05,-0.171071
0.168,0.894765,8.52361,1005.7,-262.14,-588.399,19.1683,-0.00049321,3.318,-0.000246862,-0.220521,0.868985,9.62406,1005.75,-217.855,-591.869,6.67195,-0.000275507,3.31571,-9.92483e-05,-0.163855,1.27565,1.27565,1005.75,-217.807,-591.871,6.67461,-0.000273706,3.3103,-0.000110517,-0.170632
0.172,0.593606,5.75334,1004.78,-235.677,-587.392,20.1727,0.00538466,3.30435,-0.000218121,-0.215262,0.498604,5.13793,1004.86,-230.022,-588.12,8.53309,0.00457062,3.29619,-0.000102587,-0.164928,0.864387,0.864387,1004.86,-230.011,-588.15,8.52571,0.00456438,3.29097,-0.000128226,-0.170358
0.176,0.440503,4.39151,1003.79,-246.436,-586.964,21.3762,0.0086874,3.28349,-0.000213546,-0.220003,0.508746,5.09999,1003.92,-240.13,-584.255,10.3884,0.00901497,3.27676,-0.000103063,-0.16154,0.859133,0.859133,1003.92,-240.114,-584.234,10.4122,0.00901715,3.27081,-0.000142297,-0.170182
0.18,0.436071,4.40228,1002.8,-247.166,-583.649,22.4022,0.0106272,3.27399,-0.000123662,-0.23333,0.511882,5.08467,1002.94,-247.855,-580.918,11.9934,0.0131558,3.25972,-0.000117096,-0.157757,0.84604,0.84604,1002.94,-247.928,-580.876,11.9989,0.0130667,3.25409,-0.000155436,-0.169847
0.184,0.430142,4.28603,1001.82,-268.573,-579.88,23.2173,0.0139368,3.24769,-0.000454755,-0.246358,0.373816,3.2624,1001.93,-256.43,-577.487,13.5016,0.0175123,3.24051,-0.000168035,-0.162475,0.543737,0.543737,1001.93,-256.117,-577.588,13.4962,0.0172203,3.23822,-0.000169534,-0.169667
0.188,0.288778,2.85552,1000.82,-285.076,-577.983,23.9307,0.0205847,3.22782,-0.000650564,-0.26532,0.329508,3.34345,1000.88,-267.619,-572.939,15.4502,0.0222208,3.21874,-0.000202168,-0.162369,0.546972,0.546972,1000.88,-267.41,-573.086,15.4255,0.0220759,3.21481,-0.000182725,-0.169588
0.192,0.288645,2.87625,999.668,-257.197,-575.969,24.8965,0.0277633,3.19822,-0.000474534,-0.251792,0.324683,3.26584,999.791,-279.197,-568.244,17.4016,0.0271074,3.19435,-0.000228452,-0.166493,0.543707,0.543707,999.791,-279.148,-568.282,17.4018,0.0270666,3.18994,-0.000196709,-0.16964
0.196,0.295865,2.87557,998.458,-300.967,-573.214,27.4036,0.0324945,3.17923,-0.000439929,-0.24816,0.325078,3.24836,998.651,-290.055,-563.311,19.392,0.0319062,3.1691,-0.000231092,-0.165267,0.541891,0.541891,998.651,-290.086,-563.3,19.3856,0.0319062,3.1646,-0.00021242,-0.16882
0.2,0.284105,2.81316,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.317617,3.20687,997.471,-299.544,-558.308,21.3481,0.0363579,3.14533,-0.000224015,-0.163524,0.547054,0.547054,997.471,-300.002,-558.007,21.416,0.0365446,3.1375,-0.000223847,-0.168212
0.204,0.280064,2.79325,995.972,-310.834,-567.526,29.5222,0.0419765,3.12589,-0.000140395,-0.233801,0.318439,3.18196,996.258,-306.557,-553.862,23.001,0.0405194,3.12144,-0.000223604,-0.16309,0.541555,0.541555,996.258,-306.564,-553.875,22.9964,0.0404264,3.1183,-0.000233919,-0.167717
0.208,0.278982,2.78731,994.742,-323.42,-561.552,32.0223,0.0433858,3.10468,-0.000465177,-0.234933,0.314209,3.16478,995.017,-314.154,-548.475,24.9679,0.0445968,3.0974,-0.000248576,-0.165567,0.555439,0.555439,995.017,-314.394,-548.307,24.9802,0.0446439,3.08977,-0.000243254,-0.166756
0.212,0.278766,2.79693,993.456,-334.505,-556.319,33.1147,0.0504364,3.08563,-0.000456181,-0.245576,0.31453,3.20522,993.745,-321.78,-543.68,26.6061,0.0489141,3.0713,-0.000275623,-0.165821,0.54232,0.54232,993.745,-321.639,-543.752,26.6008,0.0487469,3.0682,-0.000251362,-0.166281
0.216,0.279434,2.7785,992.088,-348.661,-549.738,34.2191,0.053844,3.04255,-0.00015569,-0.224161,0.318378,3.17892,992.439,-330.994,-538.041,28.5064,0.0533211,3.04468,-0.000291523,-0.167402,0.544149,0.544149,992.439,-330.985,-538.028,28.5174,0.0533494,3.03932,-0.000259054,-0.165844
0.22,0.278369,2.81539,990.804,-341,-546.889,35.1257,0.0586467,3.00967,-0.000670967,-0.248233,0.317013,3.17246,991.099,-339.415,-532.493,30.3065,0.0577144,3.01558,-0.000295724,-0.172037,0.54514,0.54514,991.099,-339.443,-532.442,30.3253,0.0577404,3.01127,-0.000266862,-0.165745
0.224,0.279114,3.17598,989.305,-339.522,-538.698,37.4612,0.0643992,2.9704,-0.000139919,-0.241713,0.479566,3.60531,989.724,-347.241,-526.068,32.3228,0.0617046,2.98767,-0.000270163,-0.167494,0.544646,0.544646,989.724,-347.387,-526.001,32.3182,0.0619733,2.97844,-0.000273999,-0.16521
0.228,0.279733,2.78117,987.902,-367.12,-531.711,38.3845,0.0656811,2.9546,-0.000209511,-0.258779,0.317568,3.17588,988.327,-351.311,-521.294,33.7813,0.0651952,2.96355,-0.000249311,-0.161636,0.541904,0.541904,988.327,-351.274,-521.326,33.7816,0.0651964,2.95746,-0.000281995,-0.164943
0.232,0.281143,2.77406,986.509,-348.425,-527.203,39.1709,0.0692391,2.9285,-0.000221753,-0.256159,0.316247,3.1706,986.916,-354.631,-516.464,35.219,0.0684636,2.94014,-0.000271984,-0.166633,0.539598,0.539598,986.916,-354.349,-516.676,35.1894,0.068217,2.9371,-0.00028881,-0.164342
