corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,8.99516,75.82,991.659,-414.912,-587.991,17.0317,0.0584389,3.32412,-0.000316797,-0.113376,10.7989,74.7696,993.867,-383.824,-560.238,13.951,0.0628348,3.2248,-0.000293692,-0.163112,14.3366,14.3366,993.867,-383.823,-560.235,13.9525,0.062733,3.22358,-0.000302527,-0.164103
0.312,6.75412,57.9229,991.897,-411.838,-585.232,18.2107,0.056434,3.33595,-0.000319774,-0.0802278,7.78951,67.9317,994.121,-378.467,-559.808,13.9918,0.0615032,3.22287,-0.000288044,-0.161218,11.0419,11.0419,994.121,-378.477,-559.8,13.9924,0.0614032,3.2216,-0.000298418,-0.163195
0.324,4.84725,44.8437,992.051,-427.58,-591.242,16.1339,0.0597903,3.36188,-0.00018991,-0.134745,4.95241,50.4668,994.288,-378.275,-559.377,14.8013,0.0619456,3.22795,-0.000291038,-0.164417,8.31084,8.31084,994.288,-378.284,-559.377,14.7993,0.061848,3.22685,-0.000300423,-0.164704
0.336,4.12122,42.3783,992.247,-406.179,-582.231,20.4385,0.0552988,3.32412,-0.000275991,-0.243511,5.03822,50.4139,994.409,-371.872,-558.375,14.2825,0.0603516,3.21347,-0.000285865,-0.163454,8.36101,8.36101,994.409,-371.87,-558.381,14.2823,0.0602546,3.21224,-0.000294633,-0.163248
0.348,4.14396,37.0762,992.289,-402.709,-592.404,23.3779,0.0563233,3.36266,-0.000296921,-0.18254,3.26535,44.4984,994.473,-370.231,-556.801,15.348,0.0599564,3.21366,-0.000285612,-0.164167,8.35442,8.35442,994.473,-370.224,-556.808,15.3455,0.0598684,3.21241,-0.000292868,-0.163719
0.36,4.03755,41.2722,992.225,-404.464,-578.561,12.8295,0.0546106,3.31072,-0.000233005,-0.244339,4.81021,47.461,994.446,-364.097,-557.485,15.1635,0.0587189,3.20201,-0.000276715,-0.16156,8.33257,8.33257,994.446,-364.088,-557.493,15.1601,0.0586272,3.20066,-0.000286368,-0.162926
0.372,3.99737,40.0996,992.521,-397.26,-584.51,13.9152,0.0532235,3.28844,-0.000269537,-0.167969,4.6573,47.5484,994.673,-360.966,-555.717,15.6191,0.0579194,3.18886,-0.000277425,-0.162818,8.21733,8.21733,994.673,-361.001,-555.704,15.6177,0.0578347,3.1872,-0.000285057,-0.163026
0.384,3.93976,40.4539,993.155,-391.538,-574.893,13.7748,0.0539559,3.30857,-0.000136885,-0.101106,4.80239,47.1045,995.309,-355.643,-553.873,15.8381,0.0571367,3.1863,-0.000275901,-0.162834,8.20963,8.20963,995.309,-355.662,-553.867,15.8389,0.0570579,3.18498,-0.00028276,-0.163422
0.396,4.00828,40.0812,993.213,-396.09,-575.153,15.6056,0.0531171,3.30763,-0.000354623,-0.166923,4.66326,46.8311,995.323,-356.057,-552.357,16.2518,0.0569819,3.17373,-0.000276431,-0.163604,8.21385,8.21385,995.323,-356.059,-552.356,16.2564,0.0568748,3.17272,-0.000282092,-0.16374
0.408,3.92501,39.9148,993.429,-377.417,-571.217,19.7733,0.0504803,3.2864,-0.000145295,-0.129213,4.70805,46.964,995.569,-349.854,-551.788,16.3047,0.0556635,3.16956,-0.000271952,-0.163423,8.20864,8.20864,995.569,-349.874,-551.779,16.305,0.0555696,3.16831,-0.000278884,-0.162642
0.42,4.41168,44.1683,993.639,-380.789,-570.003,15.4769,0.0509029,3.31417,-0.000412175,-0.183768,5.16552,46.4807,995.7,-343.992,-552.381,16.9099,0.0547076,3.16968,-0.00026712,-0.160844,7.94309,7.94309,995.7,-343.972,-552.399,16.9087,0.0546173,3.16848,-0.000275191,-0.161514
0.432,3.86899,39.247,993.953,-372.089,-575.15,17.3832,0.0501337,3.29312,-0.00012903,-0.206578,4.64405,46.5522,996.015,-340.027,-551.391,17.0971,0.0537649,3.16583,-0.000267306,-0.161491,7.93409,7.93409,996.015,-340.026,-551.406,17.0936,0.053679,3.16454,-0.000276243,-0.162672
0.444,3.92058,39.4668,993.959,-368.261,-570.685,16.5783,0.049568,3.23981,-0.000297904,-0.174046,4.67499,46.4494,995.958,-336.869,-550.216,16.8258,0.0530556,3.14937,-0.000262456,-0.161842,8.32317,8.32317,995.958,-336.872,-550.219,16.8247,0.0529522,3.14814,-0.000270618,-0.16205
0.456,4.08936,40.5862,994.43,-373.45,-582.398,18.1211,0.0475426,3.2853,-0.000277391,-0.198058,4.80638,48.1004,996.432,-332.861,-547.97,17.4508,0.0523104,3.13861,-0.000253367,-0.16472,8.30493,8.30493,996.432,-332.882,-547.961,17.4524,0.0522172,3.13725,-0.000266148,-0.164253
0.468,4.07922,40.9345,994.9,-356.729,-577.498,18.0431,0.0469799,3.27488,-0.000155495,-0.211804,4.82083,47.6038,996.815,-327.961,-546.645,17.4264,0.0512538,3.1318,-0.000256445,-0.163409,8.33069,8.33069,996.815,-327.963,-546.65,17.4226,0.0511445,3.13089,-0.000266407,-0.163974
0.48,4.11675,40.4297,994.675,-358.704,-566.126,19.6082,0.0470959,3.27023,-0.000323158,-0.13314,4.74753,47.5208,996.717,-324.763,-546.711,18.3495,0.0505389,3.12738,-0.000251933,-0.161116,8.31908,8.31908,996.717,-324.777,-546.706,18.3514,0.0504483,3.12621,-0.000262538,-0.162538
0.492,4.03451,40.063,995.084,-358.556,-564,18.7847,0.045146,3.24594,-0.000152194,-0.168547,4.7164,46.7574,997.109,-320.494,-545.148,18.4787,0.0496693,3.11932,-0.000245977,-0.161969,8.24154,8.24154,997.109,-320.496,-545.147,18.4791,0.0495591,3.11839,-0.000254789,-0.162309
0.504,4.04993,40.1334,995.299,-334.267,-568.973,15.0127,0.043584,3.25405,-0.000235438,-0.116333,4.68148,47.1935,997.269,-316.545,-544.927,19.1456,0.0488453,3.11672,-0.000247057,-0.162904,8.2202,8.2202,997.269,-316.558,-544.923,19.1474,0.0487427,3.11564,-0.000255833,-0.163423
0.516,3.95799,40.093,994.755,-343.943,-567.868,22.5458,0.0438855,3.20724,-0.000178492,-0.0761534,4.72032,46.5711,996.814,-313.815,-545.37,19.0029,0.0483366,3.11837,-0.000240587,-0.160182,8.21672,8.21672,996.814,-313.795,-545.38,19.0033,0.0482382,3.11724,-0.000252842,-0.162724
0.528,3.95426,39.5859,995.576,-344.78,-578.418,28.1291,0.0430863,3.21445,-0.000326785,-0.140282,4.49591,45.8528,997.544,-307.516,-544.44,18.8652,0.0470121,3.11028,-0.000241602,-0.161718,8.2246,8.2246,997.544,-307.528,-544.436,18.8667,0.0469275,3.10882,-0.000250023,-0.163095
0.54,4.40835,44.1558,995.728,-326.614,-568.804,23.058,0.0395722,3.24329,-0.000162771,-0.190073,5.16286,48.4573,997.674,-301.432,-544.103,19.685,0.0457743,3.10904,-0.000238466,-0.161697,7.94126,7.94126,997.674,-301.488,-544.07,19.6895,0.0456944,3.10754,-0.000246462,-0.162548
0.552,3.8474,38.6468,995.839,-329.268,-561.322,19.4594,0.0414702,3.24404,-0.000261371,-0.208615,4.43105,45.0207,997.749,-298.985,-544.602,19.1213,0.0454418,3.10711,-0.000236517,-0.163193,7.95108,7.95108,997.749,-298.961,-544.623,19.117,0.0453535,3.10582,-0.000243867,-0.163531
0.564,3.82077,37.6275,996.703,-320.6,-563.638,18.841,0.039346,3.2058,-0.0003755,-0.168239,3.02498,29.8637,998.543,-293.605,-541.049,19.819,0.0438882,3.08102,-0.000231936,-0.164437,5.34953,5.34953,998.543,-293.607,-541.055,19.8164,0.0438217,3.07925,-0.000240445,-0.163569
0.576,2.55015,25.171,996.578,-309.131,-553.173,26.4496,0.0365102,3.18599,-0.000257896,-0.172028,2.83949,27.5605,998.489,-286.416,-541.974,20.083,0.0426395,3.09004,-0.000223148,-0.161082,5.2041,5.2041,998.489,-286.468,-541.949,20.0852,0.0425649,3.08829,-0.000237044,-0.162414
0.588,2.40698,24.1491,997.03,-312.929,-560.69,26.0328,0.0377464,3.19848,-0.00020557,-0.179146,2.78903,27.1082,998.917,-283.714,-541.279,20.655,0.042343,3.09386,-0.00022452,-0.163046,4.76978,4.76978,998.917,-283.713,-541.288,20.6525,0.0422393,3.09271,-0.000236897,-0.163602
0.6,2.32574,23.6765,997.339,-306.643,-557.323,25.1423,0.0347795,3.21525,-0.000385481,-0.131504,2.71643,27.1518,999.179,-277.827,-540.299,21.2921,0.0409303,3.07742,-0.000223707,-0.165008,4.75306,4.75306,999.179,-277.752,-540.346,21.287,0.0408039,3.0768,-0.00023346,-0.164897
0.612,2.33208,23.7268,997.256,-300.278,-550.797,21.8732,0.0351585,3.20129,-0.000250191,-0.0815121,2.7212,27.0852,999.09,-273.966,-541.271,21.3156,0.0402332,3.07854,-0.000218881,-0.163611,4.8122,4.8122,999.09,-273.973,-541.264,21.3185,0.04015,3.07702,-0.000229546,-0.164789
0.624,2.33259,23.745,997.824,-296.415,-562.243,22.1804,0.0318648,3.17895,-0.000167391,-0.225183,2.71711,27.0658,999.577,-266.853,-537.947,21.3407,0.0383731,3.05766,-0.000214519,-0.164588,4.80401,4.80401,999.577,-266.891,-537.933,21.3377,0.0382904,3.05602,-0.00022536,-0.164381
0.636,2.33311,23.6399,997.868,-281.29,-567.922,25.9258,0.0322965,3.19622,-0.000279359,-0.140446,2.70648,26.9405,999.61,-261.312,-539.74,22.0847,0.0375246,3.07057,-0.000212856,-0.163874,4.74276,4.74276,999.61,-261.315,-539.74,22.0857,0.0374192,3.06946,-0.000222379,-0.164679
0.648,2.31428,23.5221,998.29,-270.8,-565.395,20.2104,0.0309586,3.19683,-0.000141598,-0.200294,2.70494,26.8878,1000.13,-255.455,-538.256,21.546,0.0362244,3.05702,-0.000201596,-0.163913,4.87468,4.87468,1000.13,-255.381,-538.302,21.5401,0.0361071,3.05644,-0.000214193,-0.164423
0.66,2.30648,23.4859,998.237,-287.394,-561.106,22.1822,0.0307832,3.18936,-0.000232202,-0.0807397,2.70204,26.766,1000.06,-250.768,-540.725,22.7808,0.0355563,3.06914,-0.000199731,-0.162522,4.79098,4.79098,1000.06,-250.816,-540.7,22.784,0.0354802,3.06767,-0.000213547,-0.165194
