vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,51.4461,380.603,1070.37,-576.352,-281.228,-8.26231,0.0619486,-0.975457,-0.000319508,0.0162999,31.424,311.728,1069.68,-567.649,-273.473,-7.477,0.0615686,-0.897927,-0.000320845,0.00211912,54.4695,54.4695,1069.68,-567.636,-273.513,-7.47696,0.0614143,-0.901605,-0.000331501,-0.0174001
0.156,27.6157,272.889,1068.61,-566.928,-312.468,-6.14125,0.0600852,-0.69732,-0.000275049,-0.0247,30.9643,311.347,1067.96,-555.612,-305.008,-5.14002,0.0597348,-0.637947,-0.000310538,-0.0231257,57.718,57.718,1067.96,-555.625,-305.005,-5.1401,0.0596064,-0.641859,-0.000331527,-0.0401183
0.162,27.3949,272.404,1066.57,-553.578,-339.137,-4.12528,0.0582891,-0.455841,-0.00030032,-0.0260783,29.9278,302.034,1065.97,-544.97,-332.505,-3.00182,0.0581943,-0.395504,-0.000307284,-0.0406606,53.7331,53.7331,1065.97,-544.963,-332.527,-3.00185,0.0580639,-0.399285,-0.000325275,-0.0583602
0.168,25.1873,242.299,1064.49,-544.115,-368.953,-0.833193,0.056388,-0.198261,-0.000271059,-0.0578386,27.0425,268.288,1063.94,-532.428,-359.275,-0.715177,0.0562847,-0.150796,-0.000307045,-0.0623897,51.2315,51.2315,1063.94,-532.43,-359.294,-0.715352,0.0561648,-0.15421,-0.00032197,-0.0758615
0.174,25.6413,256.308,1062.25,-528.744,-389.615,0.420091,0.0541394,0.0388311,-0.000323601,-0.0790115,28.9792,300.467,1061.73,-519.672,-383.201,1.31435,0.0544075,0.0853836,-0.000302284,-0.078294,54.7995,54.7995,1061.73,-519.697,-383.19,1.31436,0.0542858,0.0815222,-0.000318437,-0.0915166
0.18,23.5763,230.864,1059.86,-515.738,-414.542,1.96388,0.0519907,0.28422,-0.000345473,-0.0861372,26.26,262.125,1059.4,-506.245,-405.358,3.20382,0.0525304,0.315765,-0.000297602,-0.0939202,48.9927,48.9927,1059.4,-506.228,-405.395,3.20349,0.0523842,0.3128,-0.000314733,-0.104103
0.186,23.0751,229.42,1057.32,-503.207,-432.995,4.37708,0.0506085,0.51069,-0.000297888,-0.101404,26.1822,260.631,1056.9,-494.29,-425.474,4.98589,0.0511105,0.533081,-0.000299501,-0.107266,48.4321,48.4321,1056.9,-494.306,-425.475,4.98671,0.050978,0.530007,-0.000310685,-0.116393
0.192,22.8872,229.129,1054.6,-490.543,-449.867,5.4767,0.0488101,0.718248,-0.000251399,-0.0877958,25.9734,259.72,1054.26,-482.024,-443.209,6.64878,0.0493344,0.73868,-0.000284972,-0.114674,48.6657,48.6657,1054.26,-482.021,-443.227,6.64855,0.0492159,0.735543,-0.000303087,-0.125515
0.198,22.9048,228.849,1051.85,-477.461,-468.248,7.81245,0.0475013,0.938489,-0.000290475,-0.133681,25.9481,261.221,1051.53,-469.54,-459.845,8.44387,0.0479697,0.949828,-0.000288097,-0.124982,49.1017,49.1017,1051.53,-469.54,-459.862,8.44351,0.0478389,0.947327,-0.000302584,-0.1341
0.204,22.9256,229.669,1049.01,-463.786,-480.527,8.71282,0.0458459,1.12794,-0.00030022,-0.118188,25.9903,262.257,1048.75,-457.865,-474.02,9.94627,0.0466052,1.13936,-0.000283302,-0.133413,47.4165,47.4165,1048.75,-457.873,-474.025,9.94582,0.0464705,1.13675,-0.000295124,-0.140693
0.21,23.1544,229.919,1046.06,-454.744,-496.058,10.9539,0.0446496,1.33122,-0.000289241,-0.151363,26.246,261.591,1045.83,-444.531,-488.194,11.1573,0.0451633,1.33413,-0.000281269,-0.14341,48.4553,48.4553,1045.83,-444.559,-488.18,11.1582,0.0450369,1.33144,-0.000289994,-0.147605
0.216,22.9319,229.215,1043.07,-439.27,-508.11,13.0824,0.0431438,1.50544,-0.000226013,-0.157592,26.1968,262.074,1042.9,-432.406,-498.93,12.4643,0.0438304,1.50657,-0.000265123,-0.147599,49.0549,49.0549,1042.9,-432.411,-498.937,12.4643,0.0436948,1.50426,-0.000285798,-0.152996
0.222,23.0019,229.729,1039.97,-431.43,-517.774,14.3754,0.041829,1.67062,-0.000311019,-0.167118,26.0815,261.034,1039.82,-421.424,-509.056,13.6578,0.0427391,1.67021,-0.000265738,-0.153548,48.7567,48.7567,1039.82,-421.425,-509.068,13.657,0.042613,1.66761,-0.000279208,-0.156753
0.228,22.9875,229.838,1036.87,-417.212,-526.454,13.5714,0.0402894,1.84033,-0.000280183,-0.171591,25.9987,261.769,1036.77,-409.339,-517.737,14.7494,0.0414953,1.82997,-0.000259943,-0.157536,49.6454,49.6454,1036.77,-409.356,-517.736,14.7495,0.0413551,1.82829,-0.00027409,-0.160594
0.234,23.2914,230.532,1033.79,-405.27,-529.183,15.7177,0.0399118,1.98285,-0.00023569,-0.163742,26.6115,265.978,1033.73,-398.536,-524.599,15.607,0.0407834,1.97834,-0.000254998,-0.162325,49.5499,49.5499,1033.73,-398.523,-524.62,15.6062,0.0406664,1.9764,-0.00027168,-0.163825
0.24,23.0725,230.314,1030.53,-395.603,-535.37,17.4939,0.0390571,2.13208,-0.000221969,-0.163075,26.3377,262.412,1030.52,-387.461,-531.733,16.4655,0.0399746,2.12154,-0.00024695,-0.162215,49.1088,49.1088,1030.52,-387.472,-531.731,16.4666,0.0398553,2.11953,-0.000265097,-0.165805
0.246,23.4008,233.514,1027.33,-384.511,-541.689,16.527,0.0387959,2.26025,-0.000205198,-0.176617,26.063,265.501,1027.35,-377.406,-536.56,17.4258,0.0394172,2.25335,-0.000246451,-0.163981,50.6634,50.6634,1027.35,-377.411,-536.562,17.4258,0.0393074,2.25106,-0.000259258,-0.167999
0.252,23.4894,236.186,1024,-369.777,-550.356,19.2618,0.037766,2.40721,-0.000230564,-0.175041,26.2856,267.821,1024.06,-366.981,-543.278,18.023,0.0387361,2.39194,-0.000246856,-0.164475,49.4102,49.4102,1024.06,-366.991,-543.283,18.0233,0.0386386,2.3902,-0.000258212,-0.16888
0.258,23.5578,231.357,1020.57,-363.681,-552.307,18.5328,0.037094,2.51738,-0.000237883,-0.170482,26.0707,261.057,1020.66,-356.635,-546.416,18.7115,0.0380343,2.50726,-0.000234696,-0.166487,48.9566,48.9566,1020.66,-356.631,-546.428,18.71,0.0379166,2.50485,-0.000251706,-0.168658
0.264,22.952,229.845,1017.36,-356.426,-552.022,19.2647,0.0372943,2.64703,-0.000235968,-0.199435,26.3321,262.443,1017.47,-347.974,-549.629,19.3816,0.0378335,2.62312,-0.000236351,-0.171432,48.8298,48.8298,1017.47,-347.961,-549.648,19.3793,0.0377554,2.62213,-0.000249132,-0.170331
0.27,23.0211,231.518,1014,-343.586,-558.357,19.7005,0.0363876,2.73856,-0.000198598,-0.155593,26.1611,261.865,1014.16,-338.001,-551.812,19.8816,0.037345,2.72827,-0.000232096,-0.169598,49.4228,49.4228,1014.16,-338.007,-551.815,19.8803,0.0372297,2.72604,-0.000244123,-0.169258
0.276,23.8562,236.94,1010.64,-335.786,-557.559,19.9056,0.0360304,2.85509,-0.000196878,-0.184572,26.0518,260.995,1010.82,-329.225,-554.734,20.3342,0.037124,2.82987,-0.000226614,-0.168938,47.4654,47.4654,1010.82,-329.209,-554.751,20.3341,0.0370027,2.82854,-0.000239541,-0.169914
0.282,23.6131,235.379,1007.28,-323.826,-559.557,20.6354,0.0359936,2.94056,-0.000220086,-0.159691,27.1065,266.799,1007.49,-321.388,-555.07,20.8083,0.037034,2.92049,-0.000229017,-0.167855,50.2479,50.2479,1007.49,-321.398,-555.07,20.8065,0.0369535,2.91887,-0.000236635,-0.169758
0.288,23.6168,236.896,1004.01,-314.927,-562.946,22.05,0.0355242,3.03937,-0.00021347,-0.174094,26.7659,284.337,1004.24,-311.895,-557.567,21.6039,0.0365915,3.01693,-0.000217465,-0.168045,52.1778,52.1778,1004.24,-311.886,-557.579,21.6037,0.0364814,3.01555,-0.00023344,-0.16885
0.294,25.4185,244.596,1000.52,-310.359,-561.297,20.0404,0.0357416,3.12805,-0.000244589,-0.165817,27.6897,277.798,1000.77,-305.131,-558.684,21.7569,0.036921,3.10696,-0.000223476,-0.166834,53.9325,53.9325,1000.77,-305.156,-558.674,21.7568,0.0368052,3.10555,-0.000229963,-0.168807
0.3,24.2878,245.391,997.186,-303.607,-561.077,23.8305,0.0359776,3.20511,-0.000204452,-0.149194,27.6875,277.246,997.481,-297.872,-558.469,22.1022,0.0371144,3.18281,-0.000211305,-0.16439,53.1577,53.1577,997.481,-297.859,-558.477,22.103,0.036996,3.18211,-0.000227864,-0.167676
0.306,24.1658,242.849,993.869,-298.314,-566.28,24.7918,0.0359308,3.2651,-0.000201335,-0.158342,27.4466,274.667,994.171,-290.084,-558.565,22.5176,0.0370447,3.25323,-0.000214123,-0.165746,53.1207,53.1207,994.171,-290.084,-558.568,22.5178,0.0369425,3.25136,-0.000225843,-0.166944
0.312,24.2289,242.624,990.435,-290.5,-561.475,24.1877,0.0360156,3.35082,-0.000169541,-0.152855,27.7189,276.08,990.764,-283.351,-558.173,22.9628,0.0372162,3.32702,-0.000207059,-0.165287,52.0484,52.0484,990.764,-283.341,-558.18,22.9603,0.0371159,3.32549,-0.000221576,-0.16504
0.318,24.7518,246.87,987.223,-277.813,-558.769,21.8199,0.0357192,3.40823,-0.000221199,-0.157324,27.9754,278.258,987.564,-275.458,-557.414,22.9497,0.0371242,3.39174,-0.000210925,-0.163058,54.1977,54.1977,987.564,-275.471,-557.406,22.9512,0.0370115,3.38991,-0.000219151,-0.163888
0.324,24.5032,243.983,983.803,-271.553,-558.5,23.8338,0.0365625,3.46947,-0.000209618,-0.180278,27.7148,276.127,984.162,-269.548,-556.722,23.348,0.0377801,3.45133,-0.000204927,-0.162213,52.4929,52.4929,984.162,-269.572,-556.712,23.3494,0.0376807,3.44969,-0.000217022,-0.162234
0.33,24.226,243.129,980.383,-269.186,-558.925,25.7238,0.0373238,3.53425,-0.000234179,-0.165466,27.7379,276.931,980.763,-263.632,-556.084,23.6891,0.0382972,3.51218,-0.000203108,-0.161,53.2737,53.2737,980.763,-263.648,-556.077,23.6914,0.0382224,3.51073,-0.000215306,-0.161618
