spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.23825,6.27677,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.51079,5.75957,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.93028,0.93028,548.06,-3.61715,-250.959,1.7253,0.000624148,7.276,-4.11809e-06,-0.177605
50.8664,0.414021,4.94613,571.675,-12.3999,-81.4457,22.6975,0.00219584,12.6616,-4.91516e-05,0.198194,0.508267,5.43569,571.675,-12.3999,-81.4457,22.6975,0.00219584,12.6616,-4.91516e-05,0.198194,0.948374,0.948374,571.675,-4.61267,-273.276,0.525676,0.000817803,6.95081,-5.68527e-06,-0.17674
52.8228,0.196545,2.98359,596.399,-21.0825,-92.7518,-2.0723,0.00478353,13.3303,4.24006e-05,-0.64682,0.462777,2.69443,596.399,-21.0825,-92.7518,-2.0723,0.00478353,13.3303,4.24006e-05,-0.64682,0.364029,0.364029,596.399,-7.0226,-294.248,-0.260025,0.00120582,6.58136,-7.54956e-06,-0.184204
54.7792,0.795929,5.26445,625.156,-25.7804,-134.676,7.9655,0.00465713,13.1326,3.28414e-05,0.252303,0.495065,5.8571,625.156,-25.7804,-134.676,7.9655,0.00465713,13.1326,3.28414e-05,0.252303,1.10228,1.10228,625.156,-7.4619,-310.219,1.91771,0.00128132,6.23334,-8.77835e-06,-0.177249
56.7356,0.220778,2.19421,650.366,-28.7775,-185.04,17.2412,0.00733673,12.8724,-0.000183671,0.142693,0.247757,2.09522,650.366,-28.7775,-185.04,17.2412,0.00733673,12.8724,-0.000183671,0.142693,0.427373,0.427373,650.366,-10.475,-326.703,2.32204,0.00181281,5.86572,-1.16947e-05,-0.174962
58.692,0.213667,3.21756,673.928,-58.3965,-270.409,33.0078,0.00943884,12.9448,5.7218e-05,-1.25173,0.212648,2.27118,673.928,-58.3965,-270.409,33.0078,0.00943884,12.9448,5.7218e-05,-1.25173,0.361513,0.361513,673.928,-11.9837,-341.978,3.03919,0.00207204,5.55004,-1.35422e-05,-0.178603
60.6484,0.444881,2.07782,699.501,-60.7541,-309.581,19.1455,0.0103231,12.9354,-5.53536e-05,-0.0906686,0.208241,2.11405,699.501,-60.7541,-309.581,19.1455,0.0103231,12.9354,-5.53536e-05,-0.0906686,0.438405,0.438405,699.501,-14.8871,-353.715,2.9707,0.00255708,5.21613,-1.58563e-05,-0.175039
62.6048,0.530292,3.52349,726.483,-64.7984,-341.57,35.3041,0.0143961,12.329,-0.000167256,0.411784,0.213627,2.16718,726.483,-64.7984,-341.57,35.3041,0.0143961,12.329,-0.000167256,0.411784,0.386793,0.386793,726.483,-16.8995,-362.072,3.46538,0.00297542,4.83771,-1.80332e-05,-0.163335
64.5612,0.234117,3.58041,749.979,-54.105,-387.838,30.9524,0.0125182,12.2912,-0.000447771,-0.117444,0.526974,3.33421,749.979,-54.105,-387.838,30.9524,0.0125182,12.2912,-0.000447771,-0.117444,0.384437,0.384437,749.979,-18.675,-370.069,2.99475,0.00323934,4.53788,-2.09316e-05,-0.16372
66.5176,0.215967,2.1625,771.464,-85.3922,-457.228,65.7423,0.0186045,12.0125,-0.000173711,0.00697933,0.208303,2.12028,771.464,-85.3922,-457.228,65.7423,0.0186045,12.0125,-0.000173711,0.00697933,0.398116,0.398116,771.464,-22.7804,-377.042,4.45385,0.00397051,4.23718,-2.3523e-05,-0.156123
68.474,0.210632,1.86324,795.021,-97.6094,-539.193,16.1548,0.0182399,11.3782,-0.000152184,-0.678642,0.214647,2.19259,795.021,-97.6094,-539.193,16.1548,0.0182399,11.3782,-0.000152184,-0.678642,0.388541,0.388541,795.021,-26.6626,-378.183,4.81724,0.00467253,3.92681,-2.7701e-05,-0.149928
70.4304,0.234004,2.15355,818.436,-110.156,-578.842,37.3217,0.0199404,11.023,-0.000282304,-0.431538,0.206671,2.15743,818.436,-110.156,-578.842,37.3217,0.0199404,11.023,-0.000282304,-0.431538,0.387333,0.387333,818.436,-29.2502,-376.311,5.39205,0.0050865,3.62095,-2.95397e-05,-0.143145
72.3868,0.228675,2.92584,836.615,-118.384,-589.526,23.4311,0.0194966,10.0739,-4.34489e-05,0.269932,0.383742,2.63985,836.615,-118.384,-589.526,23.4311,0.0194966,10.0739,-4.34489e-05,0.269932,0.601549,0.601549,836.615,-34.0228,-376.302,4.72697,0.00584885,3.36436,-3.07633e-05,-0.135219
