corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,4.78609,46.394,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,3.31643,38.3691,991.721,-417.044,-583.179,15.8559,0.0574026,3.33608,-0.000297007,-0.168391,8.37525,8.37525,991.721,-417.003,-583.189,15.8649,0.0572084,3.34235,-0.00031059,-0.167871
0.312,3.79345,26.0578,991.762,-406.167,-581.666,21.9247,0.0553092,3.32532,-0.000422945,-0.0583849,6.26729,44.341,991.853,-411.724,-582.076,14.9904,0.0563844,3.31004,-0.000336728,-0.142113,9.05185,9.05185,991.853,-411.831,-582.005,14.9952,0.0557485,3.30179,-0.000305242,-0.167975
0.324,2.95609,34.2729,992.355,-427.675,-587.163,16.903,0.0609817,3.36338,-0.000201028,-0.138845,2.79068,25.2565,992.47,-419.516,-583.963,17.0166,0.0600589,3.35463,-0.000261444,-0.14882,4.27576,4.27576,992.47,-419.636,-583.912,17.021,0.0603836,3.35131,-0.000309126,-0.173297
0.336,2.40889,29.8174,992.247,-410.755,-582.92,24.4672,0.0553894,3.37125,-0.000275944,-0.250375,3.97354,32.1698,992.316,-409.227,-585.172,15.3229,0.0573391,3.36711,-0.000331217,-0.194529,4.18281,4.18281,992.316,-409.096,-585.237,15.3168,0.0569951,3.36136,-0.000305787,-0.168868
0.348,3.8933,25.3852,992.255,-404.1,-610.26,23.1832,0.0560679,3.38603,-0.000479634,-0.202813,2.56527,26.038,992.317,-404.793,-586.826,17.6425,0.0560889,3.3781,-0.000336399,-0.162923,4.33831,4.33831,992.317,-404.898,-586.8,17.6623,0.056111,3.39017,-0.000307895,-0.166548
0.36,2.21741,21.6956,992.277,-408.98,-572.863,10.3923,0.0543285,3.29361,-0.000236329,-0.23205,2.57337,25.5999,992.355,-399.785,-579.868,15.8312,0.0549368,3.28712,-0.000248863,-0.153179,4.2012,4.2012,992.355,-399.976,-579.796,15.8336,0.0547773,3.28636,-0.000293024,-0.16508
0.372,2.2344,20.9182,992.626,-402.557,-586.677,11.8621,0.0525959,3.23876,-0.000444899,-0.132146,2.47031,25.314,992.692,-397.236,-577,16.268,0.0532497,3.27446,-0.000299947,-0.163814,4.23373,4.23373,992.692,-397.427,-576.905,16.2777,0.0528226,3.2704,-0.000287873,-0.164572
0.384,2.18239,21.7342,992.885,-390.347,-577.249,8.11043,0.0545072,3.31231,-0.000221104,-0.125159,2.53206,25.4413,992.996,-390.692,-576.352,16.2981,0.0545899,3.30591,-0.000304913,-0.160739,4.04711,4.04711,992.996,-390.681,-576.325,16.2983,0.054619,3.30627,-0.000295656,-0.175385
0.396,2.15233,21.4162,992.844,-396.039,-573.873,19.911,0.0526525,3.26337,-0.000415969,-0.152043,2.50833,25.3181,992.944,-388.95,-576.415,17.7692,0.0536285,3.28339,-0.000368083,-0.162071,4.04443,4.04443,992.944,-388.789,-576.491,17.7634,0.0534016,3.27882,-0.00028633,-0.16608
0.408,2.17522,21.3173,993.273,-378.136,-570.161,19.038,0.0514037,3.29738,-2.22905e-05,-0.109728,2.4257,25.0238,993.409,-382.883,-575.074,17.9757,0.0524009,3.29779,-0.000179127,-0.177913,4.45303,4.45303,993.409,-382.91,-575.035,17.9652,0.0519004,3.29204,-0.000289916,-0.166771
0.42,1.96127,20.2255,993.768,-376.243,-575.736,18.8375,0.0508782,3.33319,-0.000534341,-0.178529,2.31634,23.4257,993.819,-375.812,-576.488,19.0039,0.050752,3.30117,-0.000304444,-0.188046,4.1942,4.1942,993.819,-375.802,-576.516,19.006,0.0508301,3.3174,-0.000284836,-0.164752
0.432,1.97473,19.7949,993.81,-377.131,-581.121,17.5368,0.050645,3.29297,-0.000389438,-0.133313,2.4318,23.5192,993.913,-374.34,-577.324,18.0575,0.0508221,3.29787,-0.000280572,-0.157305,3.9937,3.9937,993.913,-374.361,-577.38,18.0491,0.0509046,3.30587,-0.000284187,-0.161275
0.444,2.02459,20.3676,993.703,-367.919,-575.639,18.2774,0.0499828,3.25273,-0.00027767,-0.16677,2.34654,23.2867,993.783,-369.782,-572.792,16.768,0.0494544,3.23714,-0.00027555,-0.175017,4.12396,4.12396,993.783,-369.802,-572.776,16.7706,0.049465,3.23898,-0.000263232,-0.164466
0.456,1.99165,20.0858,994.991,-370.714,-582.214,21.0534,0.0487224,3.28025,-0.000231617,-0.209129,2.33383,23.6712,995.065,-365.284,-570.635,18.0417,0.0487149,3.25025,-0.000195899,-0.18244,4.00165,4.00165,995.065,-365.285,-570.678,18.0478,0.0485469,3.25394,-0.000260056,-0.165175
