spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.692547,5.68443,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,0.565839,5.57173,538.326,184.423,-45.628,17.5815,0.645069,0.186484,0.000749881,-0.0101044,1.04727,1.04727,538.326,184.44,-45.5496,17.575,0.644441,0.188951,0.000416864,-0.0139335
1089.48,0.441332,10.0575,565.055,164.72,-60.4225,22.4962,0.671987,0.243803,0.00228264,-0.0336404,1.05359,11.2151,565.856,176.504,-57.0487,21.1839,0.670763,0.240892,0.000517723,-0.0200795,1.6934,1.6934,565.856,176.49,-57.007,21.1851,0.670602,0.242754,0.000450379,-0.0165555
1131.38,1.88518,13.6251,592.497,128.437,-73.7966,30.854,0.690043,0.30149,-0.000954601,-0.0185489,1.2931,13.6776,593.248,146.716,-72.1127,25.8858,0.689214,0.309538,0.000237948,-0.0207359,2.03639,2.03639,593.248,146.735,-72.0402,25.8539,0.690318,0.308283,0.000377496,-0.0213469
1173.28,1.08623,13.0377,622.821,137.581,-90.8722,33.1857,0.702068,0.425301,-0.00103359,-0.0172971,1.57911,15.2665,623.59,100.341,-94.144,34.2908,0.70526,0.427034,4.57674e-05,-0.0259055,2.54327,2.54327,623.59,100.197,-94.1951,34.3008,0.704527,0.427037,0.00034788,-0.0288446
1215.19,1.05106,9.20283,653.031,53.0533,-111.769,39.1794,0.721344,0.530881,0.000497081,-0.0942156,1.02459,10.1212,653.9,43.763,-113.097,39.4993,0.721432,0.526971,0.000392606,-0.0483351,1.68576,1.68576,653.9,43.6798,-112.986,39.5069,0.721129,0.525102,0.000236053,-0.0377466
1257.09,0.855337,8.60647,683.011,-43.8788,-139.693,47.07,0.7277,0.652445,-0.000603352,-0.0662916,1.03525,8.80213,683.851,-37.1476,-137.429,45.6392,0.724023,0.651564,0.000134382,-0.0511232,0.822643,0.822643,683.851,-37.1202,-137.366,45.6163,0.723656,0.649447,0.000113349,-0.0411405
1298.99,0.41786,4.19702,712.315,-130.055,-166.954,58.0459,0.731717,0.795896,0.000336508,-0.123426,0.48602,4.88922,713.121,-127.587,-164.754,52.6892,0.728224,0.799667,-1.73391e-05,-0.0691159,0.858511,0.858511,713.121,-127.655,-164.684,52.6991,0.728919,0.796265,-7.15144e-06,-0.048512
1340.9,0.659561,4.76701,746.889,-215.026,-199.168,61.291,0.73135,0.966785,-0.000269822,0.0472154,0.511886,5.36965,747.643,-223.747,-193.36,60.3863,0.730013,0.967409,-0.000539868,-0.0541023,0.865758,0.865758,747.643,-223.632,-193.578,60.4169,0.730412,0.968988,-0.000310347,-0.0563602
1382.8,0.510156,4.71682,773.899,-337.358,-238.67,68.7218,0.705681,1.14816,-0.00111562,-0.0621635,0.504296,5.71731,774.55,-340.597,-225.08,65.4063,0.704015,1.13515,-0.000495061,-0.074293,0.838262,0.838262,774.55,-340.578,-225.096,65.3715,0.703695,1.13671,-0.000600609,-0.0737076
1424.7,0.420978,4.23527,804.292,-458.632,-262.42,68.7761,0.684295,1.36254,4.8597e-06,-0.208498,0.491686,4.99896,804.868,-451.842,-261.26,72.8469,0.681049,1.3472,-0.000910024,-0.083922,0.800816,0.800816,804.868,-451.872,-261.134,72.8443,0.681939,1.34624,-0.000876578,-0.0806977
