spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.42901,5.14637,538.641,200.699,-55.7038,29.6509,0.653604,0.197827,0.00181033,0.0241642,0.641086,6.18412,554.196,150.859,-46.1705,16.1837,0.664326,0.268363,0.00040815,-0.0157863,1.0454,1.0454,554.196,150.82,-46.1652,16.2006,0.664388,0.267716,0.000406945,-0.0151317
1089.48,0.419173,5.7994,565.407,188.251,-52.2868,16.213,0.674177,0.216311,0.00179339,-0.0214232,0.733108,6.96573,581.546,127.578,-58.0548,19.7571,0.682658,0.322979,0.000330211,-0.0177479,1.20778,1.20778,581.546,127.53,-57.9937,19.7736,0.68273,0.322547,0.00033862,-0.0187527
1131.38,0.546121,5.22033,591.353,134.278,-71.8335,29.0183,0.690027,0.290014,-0.00109869,-0.0203647,0.302268,4.25093,607.865,82.0688,-76.713,26.3315,0.692439,0.408625,0.000284068,-0.0202309,1.2311,1.2311,607.865,82.1016,-76.6468,26.2932,0.692493,0.408289,0.000295791,-0.0218529
1173.28,0.215202,2.47567,624.044,146.634,-102.619,41.2013,0.694694,0.404025,-0.000902259,-0.0426742,0.336151,4.72941,640.833,46.6376,-97.0102,33.3471,0.710828,0.513089,0.00013712,-0.0306929,0.459019,0.459019,640.833,46.6605,-97.0478,33.349,0.710885,0.512765,0.000149514,-0.0299648
1215.19,0.206735,2.06948,653.315,34.4732,-116.779,42.1995,0.715321,0.54389,0.00068721,-0.0735235,0.245441,2.42465,670.362,-17.3093,-118.356,38.7635,0.717317,0.618808,6.33613e-05,-0.0363351,0.427321,0.427321,670.362,-17.3593,-118.271,38.7704,0.717458,0.61775,6.13306e-05,-0.0350389
1257.09,0.202029,2.04095,683.816,-22.1854,-146.614,51.6318,0.718269,0.659192,0.000611046,-0.163833,0.245345,2.40985,700.101,-102.714,-142.918,45.2894,0.706002,0.744845,-8.9268e-05,-0.0451775,0.425324,0.425324,700.101,-102.729,-142.903,45.2883,0.706139,0.743311,-8.53829e-05,-0.0424435
1298.99,0.202167,2.04177,712.476,-116.834,-168.804,64.7948,0.736188,0.80221,-0.000447753,-0.214219,0.246934,2.41803,728.376,-184.202,-168.177,50.147,0.707729,0.873763,-0.000214065,-0.0519756,0.423688,0.423688,728.376,-184.211,-168.173,50.1636,0.707945,0.872472,-0.000228655,-0.0502213
1340.9,0.126578,2.06638,746.928,-196.918,-179.679,53.4138,0.731079,0.981229,-0.000400879,-0.0563439,0.249342,2.44813,761.033,-271.298,-197.178,57.468,0.694132,1.03207,-0.000525512,-0.058452,0.422244,0.422244,761.033,-271.297,-197.365,57.484,0.694169,1.03312,-0.000498002,-0.0563889
1382.8,0.206444,2.21062,774.058,-338.174,-214.455,58.5163,0.709303,1.06374,-0.00126902,-0.0703418,0.428594,4.10433,786.995,-371.952,-223.799,60.8477,0.668277,1.173,-0.000617681,-0.0636702,0.584337,0.584337,786.995,-371.956,-223.824,60.8431,0.668311,1.17398,-0.000642272,-0.0664486
1424.7,0.344413,3.23704,803.362,-448.49,-278.711,76.5742,0.678586,1.37885,-0.00140354,-0.193464,0.365307,3.85438,814.187,-459.655,-262.811,69.0022,0.636009,1.39226,-0.000910704,-0.0730507,0.629563,0.629563,814.187,-459.628,-262.811,69.0089,0.636261,1.39039,-0.00087808,-0.0763547
