vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,1.03479,9.83606,1070.44,-627.743,-257.047,-8.96395,0.0630795,-0.939312,-0.00028878,-0.209213,1.65851,14.3118,1070.4,-606.074,-267.967,-9.2595,0.0627966,-0.938804,-0.000336306,-0.159858,1.79378,1.79378,1070.4,-609.943,-267.438,-9.25385,0.0681976,-0.959995,-0.000359966,-0.013315
0.156,0.470946,5.9734,1068.8,-565.401,-323.57,-3.62851,0.0572137,-0.718914,-0.000643699,-0.061611,0.53639,9.75176,1068.79,-560.535,-316.54,-3.53209,0.0569517,-0.717927,-0.000578016,-0.109585,2.0516,2.0516,1068.79,-562.27,-315.027,-3.52551,0.0607525,-0.638107,-0.000255006,-0.0503972
0.162,1.00182,4.73879,1065.74,-578.802,-355.276,-13.9532,0.0619959,-0.361467,-0.000522372,-0.181673,0.511799,7.44609,1065.74,-585.159,-354.545,-2.61254,0.0622441,-0.361243,-0.000584928,-0.118636,1.2306,1.2306,1065.74,-586.262,-355.943,-2.60717,0.0636809,-0.381838,-0.000335748,-0.0596916
0.168,0.62596,7.63776,1064.33,-554.846,-355.489,3.31991,0.0547267,-0.328151,0.000197256,-0.176204,1.05563,5.7411,1064.37,-540.816,-349.011,-3.5593,0.0557464,-0.298966,-9.72412e-05,-0.138755,0.970639,0.970639,1064.37,-542.305,-347.973,-3.54761,0.0571921,-0.281281,-0.000350244,-0.0544694
0.174,0.590159,5.01376,1062.56,-506.876,-388.91,-0.762777,0.0542889,-0.0133963,-0.00041358,-0.0882542,1.01011,5.39588,1062.51,-530.232,-378.625,1.02601,0.0552939,0.0106185,-0.000332509,-0.0948732,0.837004,0.837004,1062.51,-525.84,-380.055,1.05027,0.0490348,0.0696733,-0.000315333,-0.0870615
0.18,0.422484,4.80899,1059.03,-557.42,-412.617,1.56479,0.0458728,0.322062,-0.000163311,-0.174504,0.489031,8.06415,1059.03,-531.978,-410.703,4.67805,0.0472958,0.332321,-0.000197831,-0.141966,0.959654,0.959654,1059.03,-538.375,-406.724,4.67184,0.0527683,0.275541,-0.000279377,-0.112891
0.186,0.499754,4.49689,1056.28,-508.285,-435.609,6.16524,0.0496636,0.412696,-0.00022257,0.0768508,0.532271,5.56559,1056.3,-505.45,-422.25,3.13183,0.0506309,0.420672,-0.000315935,-0.00797031,0.827674,0.827674,1056.3,-506.244,-423.265,3.09326,0.0523519,0.427949,-0.000327168,-0.109839
0.192,0.529468,4.28884,1055.16,-492.708,-465.548,-2.20444,0.0537329,0.715539,-0.000716751,0.000501937,0.502303,5.61716,1055.14,-482.341,-452.61,7.20813,0.0527205,0.703316,-0.000490017,0.014897,1.12957,1.12957,1055.14,-481.74,-455.953,7.22895,0.0502544,0.73755,-0.000261236,-0.144416
0.198,0.443671,4.26286,1052.09,-479.033,-454.467,5.89063,0.0464989,0.920103,-0.000484504,-0.184054,0.49065,5.51311,1052.04,-460.724,-459.582,9.27646,0.0469302,0.930903,-0.000320104,-0.160759,0.844192,0.844192,1052.04,-462.645,-458.153,9.21651,0.0434698,0.976437,-0.000304779,-0.15957
0.204,0.568156,4.23288,1049.14,-425.629,-421.937,-7.63919,0.0474446,1.17378,-1.46647e-05,-0.034275,0.495146,4.88279,1049.15,-458.353,-463.567,9.18313,0.047716,1.17461,-2.67665e-05,-0.0839053,0.861841,0.861841,1049.15,-455.686,-459.891,9.13477,0.0401249,1.03769,-0.000296808,-0.131756
0.21,0.586426,4.51188,1046.48,-455.764,-508.617,36.6165,0.0436225,1.33286,-0.000564843,-0.0538109,0.491361,5.04466,1046.45,-448.865,-498.304,11.6782,0.0433236,1.32016,-0.000482939,-0.0747178,0.82554,0.82554,1046.45,-449.494,-500.724,11.8333,0.0455438,1.36414,-0.000280825,-0.157589
0.216,0.429413,4.24328,1042.89,-458.373,-499.234,4.15891,0.0413128,1.49504,-0.000195429,-0.340335,0.491551,5.11397,1042.87,-458.053,-501.138,7.92008,0.0421408,1.50061,-0.000181864,-0.265976,1.16023,1.16023,1042.87,-458.644,-500.951,7.94067,0.0388655,1.40617,-0.00031869,-0.139019
0.222,0.438099,4.27836,1039.56,-439.507,-495.779,12.8793,0.0426153,1.63666,-0.000364523,-0.287328,0.497931,5.02764,1039.53,-438.82,-505.749,15.6166,0.0429014,1.62792,-0.000309043,-0.232767,0.799271,0.799271,1039.53,-439.671,-504.359,15.613,0.042154,1.57392,-0.000226255,-0.167454
0.228,0.425172,5.42201,1036.9,-465.25,-555.688,33.9945,0.0459192,1.83919,-0.000369192,-0.286628,0.502589,5.42808,1036.89,-443.089,-532.124,16.0545,0.0457769,1.81268,-0.000403834,-0.213449,0.825938,0.825938,1036.89,-443.807,-532.917,16.0326,0.0535419,2.03016,-0.000271381,-0.154344
0.234,0.436384,4.30553,1033.66,-382.492,-545.273,18.6071,0.0360149,2.04753,-0.000179058,-0.108216,0.511562,5.7631,1033.69,-385.22,-543.742,20.0051,0.036398,2.0614,-0.000269712,-0.156596,1.21352,1.21352,1033.69,-384.278,-544.587,19.9479,0.0354221,2.08664,-0.000225224,-0.156613
0.24,0.848326,6.92932,1030.52,-380.521,-558.605,9.73872,0.0383953,2.08552,-0.000736362,-0.0603833,0.623939,6.81089,1030.5,-398.874,-537.109,14.561,0.0384082,2.08227,-0.000527697,-0.0952221,1.68104,1.68104,1030.5,-396.534,-537.531,14.5651,0.0343084,2.12058,-0.000271402,-0.176639
0.246,0.865809,6.13138,1027.01,-416.43,-574.508,25.7101,0.0397551,2.32728,-0.000320412,-0.440619,0.491741,6.55172,1026.93,-405.704,-561.725,21.0546,0.04092,2.33428,-0.000288372,-0.31781,1.58541,1.58541,1026.93,-407.562,-562.524,21.1417,0.0425346,2.47586,-0.000232156,-0.172465
0.252,0.680101,5.7328,1023.2,-365.428,-570.533,35.9669,0.0357765,2.3492,0.000169303,-0.054907,0.660272,5.2815,1023.23,-364.45,-552.931,15.7326,0.0365028,2.34456,5.21284e-05,-0.0403943,0.853516,0.853516,1023.23,-363.265,-553.412,15.967,0.0379056,2.41831,-0.00027884,-0.154993
