vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,9.72621,80.4323,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,8.32421,93.3308,1070.35,-573.774,-280.454,-9.31067,0.0612035,-0.965417,-0.000295761,-0.0167864,14.5534,14.5534,1070.35,-572.642,-280.402,-9.31594,0.0596471,-1.00177,-0.000334623,-0.0153766
0.156,5.36445,62.3501,1068.72,-565.775,-311.757,-3.21571,0.0589258,-0.697834,-0.000404277,0.01879,6.65491,60.0331,1068.7,-563.277,-309.46,-5.73689,0.0591313,-0.697,-0.000396845,0.000245325,8.29377,8.29377,1068.7,-562.728,-309.118,-5.72277,0.059441,-0.693266,-0.000319612,-0.0375709
0.162,4.36867,43.4493,1066.63,-572.28,-330.261,-3.18959,0.0603783,-0.475301,-0.000245248,0.00335473,4.99379,50.2059,1066.63,-568.152,-334.979,-4.71943,0.0601789,-0.46597,-0.000289081,-0.00629554,7.97931,7.97931,1066.63,-568.757,-334.429,-4.71439,0.062063,-0.476706,-0.000328577,-0.0480484
0.168,4.3478,43.228,1064.52,-536.188,-359.974,0.540403,0.0541524,-0.184174,-0.000266302,-0.072705,4.98964,50.1775,1064.51,-536.969,-362.015,-1.41172,0.0545504,-0.181274,-0.000313089,-0.0741304,7.98798,7.98798,1064.51,-536.224,-361.556,-1.40822,0.0537886,-0.197024,-0.000330448,-0.0629612
0.174,4.33619,42.9629,1062.06,-520.173,-377.612,-0.740477,0.0546259,0.00806882,-0.000353673,-0.0680813,4.90786,48.2045,1062.04,-526.929,-380.836,-0.208694,0.0547579,0.0172947,-0.000342335,-0.0839269,7.97648,7.97648,1062.04,-526.238,-380.437,-0.199428,0.054205,-0.00369192,-0.000307483,-0.0868964
0.18,4.14212,40.6742,1059.65,-523.314,-417.489,3.23013,0.0522853,0.325941,-0.000325481,-0.0633394,4.69063,47.7821,1059.64,-517.679,-418.136,3.08997,0.0522524,0.317929,-0.000304057,-0.0791144,7.97895,7.97895,1059.64,-518.157,-416.773,3.08909,0.0519258,0.30245,-0.000318999,-0.104752
0.186,4.0557,40.6919,1056.97,-506.401,-425.991,4.9545,0.0504483,0.47298,-0.000209993,-0.131924,4.78114,47.772,1056.96,-504.81,-426.085,3.06938,0.0505996,0.475756,-0.00019935,-0.11745,7.96295,7.96295,1056.96,-504.45,-425.8,3.06451,0.0489287,0.451288,-0.000294846,-0.107575
0.192,4.11778,40.9587,1054.69,-491.359,-454.579,2.3499,0.0494308,0.732854,-6.32469e-05,-0.146953,4.67324,47.4027,1054.69,-488.38,-452.486,6.45805,0.0493964,0.72844,-0.000109737,-0.148913,7.96648,7.96648,1054.69,-488.705,-452.724,6.454,0.0490254,0.755658,-0.000287243,-0.12186
0.198,4.02238,40.149,1051.75,-484.403,-459.724,8.47008,0.0483495,0.925959,-0.000315375,-0.103719,4.69154,47.5013,1051.75,-478.988,-461.174,7.36214,0.048125,0.926634,-0.000351701,-0.110987,7.95504,7.95504,1051.75,-479.3,-461.988,7.37053,0.0464801,0.923901,-0.000300755,-0.133133
0.204,4.11308,40.575,1048.99,-460.885,-474.914,1.05512,0.0450507,1.12624,-0.000176973,-0.0768589,4.686,47.269,1048.98,-463.605,-476.689,9.54657,0.0453482,1.12756,-0.000214105,-0.0767423,7.97358,7.97358,1048.98,-463.268,-476.016,9.53404,0.0433696,1.08871,-0.000293722,-0.142535
0.21,4.0738,40.2504,1046.31,-449.836,-500.589,17.809,0.0440607,1.32697,-0.000377555,-0.189733,4.66948,47.6034,1046.29,-448.535,-495.029,11.0694,0.0439787,1.32493,-0.000373757,-0.159882,7.96294,7.96294,1046.29,-448.612,-495.799,11.088,0.0436745,1.35423,-0.000279051,-0.140714
0.216,4.05178,40.8011,1043.17,-438.167,-511.304,7.59012,0.0437275,1.52734,-0.000162032,-0.186469,4.67082,47.2704,1043.17,-439.438,-509.259,10.8523,0.0437367,1.53098,-0.000213079,-0.178203,7.96626,7.96626,1043.17,-439.584,-509.531,10.8435,0.0450762,1.51571,-0.000281812,-0.154092
0.222,4.06732,40.3409,1039.9,-423.988,-516.387,15.2633,0.0426519,1.68261,-0.000277636,-0.196173,4.66503,47.8304,1039.89,-425.564,-512.979,13.6126,0.0424256,1.6809,-0.000281572,-0.184827,7.98264,7.98264,1039.89,-425.882,-512.75,13.6249,0.0412033,1.66334,-0.000266742,-0.15618
