spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.40836,4.10624,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,0.479661,4.79152,560.406,-14.0041,-52.0687,4.60691,0.00836201,13.1266,-1.35848e-05,0.0158298,0.802734,0.802734,560.406,-13.9785,-52.0569,4.5934,0.00834812,13.1274,-1.73016e-05,0.0191627
50.8664,0.416254,4.37102,573.239,-21.1617,-79.4723,5.66241,0.00284383,13.0233,4.50973e-08,0.104676,0.514959,5.31641,586.106,-17.7945,-89.0602,4.91845,0.00915319,13.1433,-2.22727e-05,0.00510808,0.896244,0.896244,586.106,-17.7872,-89.0676,4.93071,0.00914919,13.1434,-2.11284e-05,0.00242077
52.8228,0.438811,4.43892,598.67,-26.8774,-115.828,30.2594,0.00375273,13.1518,1.04581e-05,0.231889,0.504478,5.24755,611.826,-22.3901,-129.224,5.28515,0.0100728,13.1423,-2.34118e-05,-0.0144833,0.867194,0.867194,611.826,-22.3683,-129.234,5.27859,0.0100612,13.1437,-2.66944e-05,-0.0224156
54.7792,0.442621,4.667,624.538,-29.6738,-153.841,5.51398,0.00439889,13.1848,-1.40584e-05,-0.0551595,0.542209,5.34406,637.479,-28.283,-174.961,6.55697,0.0111907,13.0659,-3.30157e-05,-0.0648518,0.897215,0.897215,637.479,-28.2662,-174.968,6.56936,0.0111959,13.0662,-3.27828e-05,-0.0533587
56.7356,0.468455,5.86743,650.154,-42.2662,-207.378,-6.82288,0.00636468,12.8684,1.02541e-05,-0.691157,0.654974,5.41242,662.908,-34.8451,-223.805,8.30575,0.0125127,12.9225,-3.86886e-05,-0.0830976,0.839122,0.839122,662.908,-34.8391,-223.811,8.31371,0.0124559,12.9244,-3.88024e-05,-0.0801691
58.692,0.428098,4.30718,675.386,-48.0003,-250.559,-5.38693,0.0072266,12.9779,3.05812e-05,-0.0442164,0.506416,5.07703,688.025,-42.7237,-273.463,9.78056,0.0139398,12.7497,-4.28577e-05,-0.0967193,0.842527,0.842527,688.025,-42.736,-273.466,9.78089,0.0139319,12.7503,-4.56868e-05,-0.104862
60.6484,0.427375,4.31366,700.5,-58.5521,-284.853,40.1422,0.00938798,12.8562,1.02504e-05,-0.296713,0.509734,5.20723,712.762,-50.8009,-324.377,11.1603,0.0154636,12.5245,-5.08366e-05,-0.134622,0.910077,0.910077,712.762,-50.7127,-324.379,11.1405,0.0154278,12.5267,-5.30486e-05,-0.136209
62.6048,0.440861,4.40967,725.238,-76.3411,-364.139,12.1091,0.0109256,12.5276,2.99643e-05,0.0783416,0.515404,5.11484,736.982,-59.2469,-376.957,12.4143,0.0169799,12.2208,-6.02804e-05,-0.175946,0.857008,0.857008,736.982,-59.1645,-376.955,12.3907,0.0169197,12.2235,-6.23881e-05,-0.175943
64.5612,0.43544,4.39969,749.667,-86.3673,-415.62,7.04731,0.0123498,12.2472,2.98075e-06,-0.320537,0.517502,5.11129,760.532,-68.9245,-428.716,13.6238,0.0186538,11.8361,-7.06946e-05,-0.22016,0.852767,0.852767,760.532,-68.8316,-428.715,13.592,0.0185932,11.8386,-7.20032e-05,-0.21359
66.5176,0.436119,4.32657,772.996,-96.4718,-482.287,16.964,0.0141745,11.7667,-4.32298e-05,0.180877,0.507866,5.05232,783.246,-80.4216,-478.13,15.7404,0.0206555,11.3725,-8.2571e-05,-0.252487,0.843455,0.843455,783.246,-80.3233,-478.138,15.7106,0.0205933,11.3745,-8.24743e-05,-0.244367
68.474,0.427885,4.31011,795.63,-113.148,-557.999,30.9311,0.0158723,11.2004,6.00633e-05,-0.372984,0.508962,5.06754,805.007,-91.4888,-522.775,18.018,0.0224902,10.8676,-8.48631e-05,-0.266821,0.838675,0.838675,805.007,-91.4636,-522.774,18.0236,0.0224488,10.8688,-9.1749e-05,-0.267862
70.4304,0.431703,4.31695,817.101,-134.334,-567.703,21.6684,0.018991,10.927,0.000156578,-0.254972,0.510655,5.20183,825.743,-103.848,-560.912,20.2555,0.0245102,10.3227,-9.48701e-05,-0.284982,0.936525,0.936525,825.743,-103.892,-560.889,20.2846,0.0245066,10.3228,-9.90735e-05,-0.286883
72.3868,0.442269,4.43803,837.632,-145.682,-600.942,27.3729,0.0209567,10.1369,5.04955e-05,-0.619604,0.51864,5.18495,845.38,-115.678,-593.849,20.9734,0.0264039,9.74114,-0.000106071,-0.308845,0.86701,0.86701,845.38,-115.583,-593.864,20.9459,0.026358,9.7422,-0.000109698,-0.30423
74.3432,0.445523,4.46669,856.792,-152.252,-640.004,26.2899,0.0220503,9.40273,1.74898e-05,-0.307654,0.521287,5.17506,863.844,-127.26,-621.972,20.6445,0.0281368,9.12705,-0.000115757,-0.323638,0.858246,0.858246,863.844,-127.234,-621.963,20.6565,0.0280361,9.12894,-0.000118833,-0.3139
76.2996,0.440475,4.3733,874.684,-162.088,-664.597,-11.8669,0.0250199,8.85312,2.36007e-05,-0.513793,0.510893,5.08493,881.08,-140.621,-644.074,21.227,0.0299658,8.49397,-0.000120568,-0.320929,0.861396,0.861396,881.08,-140.758,-644.048,21.2494,0.0299505,8.49309,-0.000129131,-0.317634
78.256,0.435211,4.35164,891.421,-178.304,-653.373,39.702,0.0266203,8.15173,-4.981e-05,-0.832343,0.509976,5.08538,897.087,-153.212,-659.916,21.7456,0.0315134,7.87172,-0.00012908,-0.315959,0.848158,0.848158,897.087,-153.153,-659.934,21.7349,0.031421,7.87241,-0.000139229,-0.313024
80.2124,0.4341,4.33776,906.711,-191.897,-724.65,21.4832,0.0286348,7.59671,-0.00014116,-0.587032,0.512644,5.21868,911.886,-166.744,-668.933,22.8372,0.033138,7.26191,-0.000135454,-0.302812,0.952829,0.952829,911.886,-166.71,-668.932,22.8342,0.0331389,7.2597,-0.000149615,-0.303902
82.1688,0.443613,4.42639,920.855,-214.109,-724.289,38.7402,0.0306313,6.89953,-0.000103812,-0.532625,0.51706,5.1559,925.52,-179.6,-671.893,23.8087,0.0346536,6.67947,-0.000154421,-0.293955,0.860854,0.860854,925.52,-179.518,-671.924,23.7854,0.0345732,6.67934,-0.00015915,-0.292545
84.1252,0.443075,4.40389,933.787,-233.828,-721.927,33.0635,0.0331897,6.39385,-5.55039e-05,-0.347869,0.515534,5.15711,938.032,-193.458,-668.445,24.9946,0.0361393,6.11739,-0.000161971,-0.28151,0.856788,0.856788,938.032,-193.374,-668.464,24.9841,0.0360435,6.11758,-0.00017033,-0.279394
86.0816,0.44008,4.34669,945.789,-256.415,-672.35,11.8749,0.0344156,5.80055,-5.86647e-06,-0.442996,0.508457,5.09086,949.47,-206.411,-659.634,25.1397,0.0371227,5.58276,-0.000167576,-0.266116,0.842625,0.842625,949.47,-206.505,-659.615,25.1356,0.0370933,5.58099,-0.000181492,-0.266172
88.038,0.434873,4.32303,956.653,-272.674,-657.676,23.4478,0.0340412,5.32324,-0.000109693,-0.377802,0.50727,5.07475,959.89,-219.266,-645.974,24.5764,0.0380206,5.07392,-0.000186145,-0.255063,0.842416,0.842416,959.89,-219.31,-645.958,24.5799,0.0379537,5.07254,-0.000189506,-0.248962
89.9944,0.434387,4.33549,966.388,-284.908,-659.846,32.8066,0.0349939,4.71959,-0.000227439,-0.0910618,0.508227,5.22425,969.338,-232.837,-628.505,24.0793,0.0389995,4.59497,-0.000193041,-0.232948,0.952408,0.952408,969.338,-232.92,-628.466,24.1034,0.0389402,4.59292,-0.000199912,-0.231307
91.9508,0.445503,4.44313,975.175,-306.192,-628.036,23.1708,0.036213,4.34257,-0.000381848,0.0183655,0.519077,5.21539,977.897,-245.342,-608.953,23.6555,0.0396411,4.16535,-0.000195367,-0.208249,0.864291,0.864291,977.897,-245.322,-608.967,23.6353,0.0395967,4.16321,-0.000207492,-0.214014
93.9072,0.446171,4.46268,983.376,-315.452,-605.124,15.1805,0.038015,3.97212,-0.00035704,-0.228919,0.523857,5.21613,985.654,-256.588,-587.848,23.0547,0.0401,3.77187,-0.000204096,-0.194577,0.861259,0.861259,985.654,-256.698,-587.782,23.0738,0.0400274,3.77059,-0.000212797,-0.195239
95.8636,0.443803,4.38456,990.802,-328.346,-603.42,16.3218,0.0384938,3.53964,-0.00048186,-0.440204,0.51207,5.11215,992.669,-267.377,-565.245,22.0669,0.0402759,3.40503,-0.000209868,-0.181198,0.84526,0.84526,992.669,-267.262,-565.308,22.0663,0.0401089,3.40538,-0.000220894,-0.178156
97.82,0.434049,4.35634,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.514053,5.15095,998.992,-278.7,-540.912,21.2576,0.0403222,3.06894,-0.000214999,-0.161904,0.846794,0.846794,998.992,-278.916,-540.765,21.2977,0.0403129,3.06558,-0.000228588,-0.162603
