spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.407952,4.07677,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,0.475378,4.75921,538.326,184.423,-45.628,17.5815,0.645069,0.186484,0.000749881,-0.0101044,0.804059,0.804059,538.326,184.44,-45.5496,17.575,0.644441,0.188951,0.000416864,-0.0139335
1089.48,0.404593,4.06321,565.125,168.204,-66.1567,29.1238,0.662135,0.25654,-0.000331386,-0.00270019,0.477011,4.79405,565.86,169.345,-59.0768,22.5975,0.664666,0.249834,0.000163768,-0.0169459,0.804126,0.804126,565.86,169.318,-59.1372,22.6597,0.665176,0.253768,0.000500796,-0.0175132
1131.38,0.410292,4.11131,593.387,179.881,-80.6388,33.2693,0.693881,0.328832,0.000662878,-0.0194606,0.483173,4.96126,594.173,148.354,-73.9461,27.4002,0.689241,0.324483,0.000381005,-0.0272243,0.837212,0.837212,594.173,148.295,-74.0415,27.4339,0.690975,0.323763,0.000448972,-0.023213
1173.28,0.430583,4.28928,622.277,87.1961,-98.2985,41.2283,0.688944,0.415191,0.00136596,-0.0446944,0.500685,7.21751,623.158,90.1999,-92.2051,33.1985,0.697187,0.413531,0.00072091,-0.0321162,1.68326,1.68326,623.158,90.1291,-92.2515,33.1873,0.696234,0.413301,0.000388046,-0.0281554
1215.19,0.859734,7.12041,651.943,38.5643,-118.304,48.9593,0.715469,0.515687,0.00120871,-0.0784964,0.505485,5.07335,652.866,39.4139,-113.578,39.4283,0.716319,0.520522,0.000500106,-0.0458962,0.841855,0.841855,652.866,39.4602,-113.494,39.4122,0.71667,0.521222,0.000328163,-0.0337949
1257.09,0.434277,4.33061,682.451,-23.4184,-140.523,52.0425,0.732102,0.633124,-0.00149786,-0.078999,0.506325,5.07456,683.236,-30.7781,-136.313,45.6749,0.730725,0.641187,0.000141244,-0.0436789,0.838996,0.838996,683.236,-30.733,-136.237,45.678,0.732001,0.640082,0.000134327,-0.0397905
1298.99,0.432049,4.32605,713.041,-134.075,-166.578,59.0576,0.731149,0.772958,-0.000405433,-0.0944985,0.507524,5.0744,713.859,-123.459,-162.195,52.3808,0.730546,0.778452,8.45015e-05,-0.0575016,0.839607,0.839607,713.859,-123.434,-162.084,52.3404,0.73003,0.780934,-1.03633e-05,-0.0480653
1340.9,0.433063,4.31,743.588,-216.212,-201.529,67.9142,0.728063,0.944874,8.14728e-07,-0.0893977,0.501248,5.04367,744.392,-228.848,-192.888,59.675,0.726232,0.947698,-6.72697e-06,-0.0611051,0.842035,0.842035,744.392,-228.905,-193.076,59.6964,0.726227,0.955616,-0.000241384,-0.0579213
1382.8,0.437962,4.4009,774.023,-321.706,-241.557,79.4706,0.722254,1.13375,-0.00075633,-0.138117,0.514506,5.08371,774.72,-338.591,-224.666,65.9884,0.717279,1.12932,-0.000557539,-0.0885287,0.908224,0.908224,774.72,-338.574,-224.53,65.9771,0.718741,1.13459,-0.000483924,-0.0690458
1424.7,0.446047,4.33032,803.574,-482.053,-273.191,84.0875,0.687795,1.32115,-0.000725646,-0.129002,0.510076,5.05381,804.158,-459.931,-259.389,71.957,0.687468,1.3263,-0.000631263,-0.0961464,0.902409,0.902409,804.158,-459.955,-259.455,71.9647,0.687506,1.33552,-0.000746016,-0.0785465
1466.61,0.436836,4.31488,831.763,-531.116,-312.246,92.2306,0.649505,1.5452,-0.000973195,-0.180413,0.509796,5.42448,832.258,-563.35,-295.218,76.3057,0.651257,1.53505,-0.000835427,-0.113068,1.10252,1.10252,832.258,-563.213,-295.282,76.3255,0.651835,1.54102,-0.00114087,-0.0868843
1508.51,0.504656,4.38711,858.384,-684.502,-348.511,96.7972,0.5995,1.73948,-0.0018222,-0.229587,1.00088,8.21103,858.609,-662.787,-330.089,79.1604,0.596526,1.74277,-0.00183642,-0.130443,1.11511,1.11511,858.609,-662.825,-330.128,79.1612,0.596108,1.74378,-0.00130752,-0.0923494
1550.41,0.436263,4.2839,881.803,-742.106,-385.204,93.7075,0.530145,1.96656,-0.000445395,-0.263505,0.495617,5.00617,882.1,-724.855,-367.522,81.6411,0.531356,1.96284,-0.00114752,-0.14471,0.823843,0.823843,882.1,-724.85,-367.747,81.6416,0.531416,1.97662,-0.00146929,-0.102003
1592.31,0.43263,4.30586,903.091,-846.337,-418.168,93.7194,0.474356,2.17071,-0.00124341,-0.340132,0.500915,5.08213,903.201,-795.529,-398.727,81.4153,0.471289,2.15964,-0.00162271,-0.154147,0.825847,0.825847,903.201,-795.546,-398.858,81.4141,0.470988,2.16483,-0.00152327,-0.11396
