vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,2.80147,29.5571,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,3.06794,26.5542,1014.51,-25.4278,-584.141,-11.5021,-0.0392181,3.27059,0.000242224,-0.162364,4.43018,4.43018,1014.51,-25.4107,-584.144,-11.5044,-0.0392306,3.26942,0.000202134,-0.163639
0.104,2.29352,22.5401,1012.15,-1.24429,-636.813,-12.0719,-0.0815805,3.55761,0.00054892,-0.131826,2.6328,25.6907,1014.4,-31.01,-583.976,-11.1899,-0.0371388,3.2704,0.000216464,-0.162351,4.309,4.309,1014.4,-30.9793,-583.981,-11.1937,-0.0371624,3.26927,0.000178875,-0.163403
0.108,2.24215,22.311,1012.11,-9.21183,-636.74,-11.6891,-0.0776474,3.55705,0.000528491,-0.134983,2.57919,25.8251,1014.26,-37.4076,-583.644,-10.7584,-0.0349069,3.26908,0.000190483,-0.162509,4.26239,4.26239,1014.26,-37.4177,-583.637,-10.7516,-0.0349411,3.26797,0.000155483,-0.163251
0.112,2.20621,21.7803,1012.05,-28.4448,-636.425,-11.2594,-0.0736165,3.55452,0.00041326,-0.132373,2.54438,25.3968,1014.1,-44.8743,-583.007,-10.1066,-0.0325057,3.26629,0.000165336,-0.162391,4.2244,4.2244,1014.1,-44.883,-583.007,-10.1054,-0.0325323,3.26484,0.000132241,-0.163125
0.116,2.18812,22.3152,1011.92,-38.376,-635.459,-9.79274,-0.0697363,3.54952,0.000386939,-0.128175,2.57958,26.2197,1013.91,-52.7018,-582.359,-9.48416,-0.0299771,3.26289,0.000141748,-0.161757,4.25977,4.25977,1013.91,-52.6683,-582.37,-9.49001,-0.0300266,3.2618,0.000109326,-0.163026
0.12,2.1627,21.3154,1011.76,-49.4276,-633.917,-8.58095,-0.0652008,3.54088,0.000261045,-0.135136,2.48037,24.8263,1013.68,-61.0957,-581.538,-8.76092,-0.0273156,3.25867,0.00011768,-0.161631,4.42515,4.42515,1013.68,-61.0828,-581.542,-8.76339,-0.0273761,3.25767,8.64507e-05,-0.16295
0.124,2.19918,21.5489,1011.54,-62.1896,-632.529,-7.56364,-0.0608794,3.53311,0.000268448,-0.128611,2.49552,25.0266,1013.42,-70.158,-580.455,-7.89164,-0.0245114,3.25329,9.43183e-05,-0.161363,4.13873,4.13873,1013.42,-70.1771,-580.449,-7.88644,-0.0245616,3.25192,6.42489e-05,-0.162782
0.128,2.10606,21.0411,1011.28,-73.2695,-631.763,-6.88411,-0.0567061,3.52491,0.000143568,-0.128649,2.45898,24.7778,1013.12,-79.612,-579.226,-6.9633,-0.0215724,3.24679,7.03916e-05,-0.16158,4.52319,4.52319,1013.12,-79.6128,-579.223,-6.95961,-0.021637,3.24562,4.22828e-05,-0.162643
0.132,2.20231,21.4186,1010.97,-74.4267,-627.608,-3.79169,-0.0522448,3.50941,0.000198414,-0.131933,2.48819,24.6645,1012.78,-89.4136,-577.81,-5.95479,-0.0185166,3.23939,4.86969e-05,-0.161069,4.12107,4.12107,1012.78,-89.3685,-577.83,-5.96597,-0.018592,3.23834,2.11007e-05,-0.162531
0.136,2.05497,20.5397,1010.61,-107.582,-625.595,-3.02842,-0.0459087,3.49511,6.12773e-05,-0.12864,2.39947,23.8456,1012.4,-99.6598,-576.111,-4.80911,-0.0153335,3.23068,2.56624e-05,-0.161467,4.59769,4.59769,1012.4,-99.7305,-576.085,-4.79239,-0.0153934,3.22919,7.5072e-08,-0.162471
0.14,2.20638,13.418,1010.14,-119.394,-624.315,-1.23488,-0.0399175,3.47918,0.000166226,-0.13145,1.52866,15.2441,1011.98,-110.088,-574.267,-3.62662,-0.0120353,3.22074,4.12037e-06,-0.161417,2.66453,2.66453,1011.98,-110.06,-574.279,-3.63201,-0.0121268,3.2198,-2.02713e-05,-0.162459
0.144,1.33714,13.3827,1009.64,-138.364,-620.885,0.894781,-0.0358159,3.46208,6.90596e-05,-0.138176,1.52505,15.2446,1011.52,-120.905,-572.077,-2.29116,-0.00862637,3.20945,-1.77972e-05,-0.161802,2.66784,2.66784,1011.52,-120.902,-572.085,-2.29307,-0.00870328,3.20813,-3.96202e-05,-0.162257
