vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,7.60062,70.3102,1012.34,2.14738,-632.398,-17.5588,-0.083463,3.58003,0.000656409,-0.123295,7.00345,81.5531,1014.63,-25.7943,-584.332,-11.4556,-0.0390089,3.27424,0.000239551,-0.163621,16.6204,16.6204,1014.63,-25.7847,-584.332,-11.4549,-0.0390196,3.27307,0.000200513,-0.164634
0.104,4.9981,58.1962,1012.21,-7.97528,-629.543,-17.8206,-0.0791926,3.5528,0.000553173,-0.143135,6.10256,55.6605,1014.42,-30.8389,-583.754,-11.4014,-0.0369996,3.27463,0.000216529,-0.163799,8.89529,8.89529,1014.42,-30.8422,-583.749,-11.3957,-0.0370169,3.2734,0.000179072,-0.164534
0.108,5.07433,42.1761,1012.29,-17.5544,-649.786,-16.848,-0.0717412,3.55577,0.000502745,-0.0827353,5.03988,50.0775,1014.37,-37.1716,-584.114,-11.3175,-0.0341912,3.28045,0.000186792,-0.165718,8.07303,8.07303,1014.37,-37.1769,-584.114,-11.3174,-0.034211,3.27906,0.000152682,-0.166098
0.112,4.20915,42.1767,1012.07,-26.2276,-630.428,-12.102,-0.0703125,3.62156,0.000445815,-0.143265,5.06969,50.0196,1014.07,-44.4751,-584.635,-10.4689,-0.0321787,3.28904,0.000164711,-0.163592,8.03114,8.03114,1014.07,-44.4605,-584.637,-10.4702,-0.0322121,3.28789,0.000131339,-0.164075
0.116,4.21575,41.9951,1012.09,-36.9626,-609.83,-10.1185,-0.0657215,3.58522,0.000262253,-0.311326,5.02939,48.5795,1013.9,-52.6368,-581.757,-9.92778,-0.0296963,3.26593,0.000138105,-0.165121,7.99688,7.99688,1013.9,-52.618,-581.764,-9.93095,-0.0297365,3.26457,0.000106759,-0.165635
0.12,3.94407,40.2529,1011.62,-42.6218,-632.596,-18.9799,-0.0626827,3.60911,0.00018429,-0.200664,4.78656,47.012,1013.48,-61.1383,-583.103,-8.91699,-0.0267882,3.27771,0.000114838,-0.163068,8.0548,8.0548,1013.48,-61.119,-583.105,-8.91723,-0.0268408,3.27659,8.4778e-05,-0.163858
0.124,3.97255,39.9745,1011.42,-65.6742,-628.467,-15.2829,-0.0593422,3.5367,0.000359317,-0.118151,4.69965,47.3383,1013.23,-70.1298,-581.036,-8.11015,-0.0244495,3.25763,9.42955e-05,-0.164363,8.09228,8.09228,1013.23,-70.113,-581.046,-8.11449,-0.0245041,3.25637,6.47824e-05,-0.164942
0.128,3.89908,40.2303,1011.67,-78.1192,-630.225,-5.32637,-0.0528822,3.5596,0.000190748,-0.232415,4.74147,47.0091,1013.31,-79.5611,-577.427,-6.31705,-0.0211967,3.24564,6.84044e-05,-0.162876,8.11906,8.11906,1013.31,-79.5583,-577.427,-6.31563,-0.0212553,3.24448,4.1292e-05,-0.163857
0.132,4.02355,40.0851,1011.15,-92.4401,-620.306,-5.63623,-0.0497514,3.56243,0.00016254,-0.116794,4.66471,47.0812,1012.88,-90.1722,-577.756,-6.75368,-0.0181915,3.24395,4.44501e-05,-0.163126,8.15251,8.15251,1012.88,-90.1594,-577.766,-6.75997,-0.0182628,3.24276,1.82118e-05,-0.164308
0.136,3.91948,40.0288,1010.78,-102.203,-624.489,-6.23949,-0.0450509,3.54363,0.00029386,-0.129859,4.78012,47.1306,1012.55,-100.381,-575.662,-5.12517,-0.0149596,3.23496,2.58505e-05,-0.164077,8.20307,8.20307,1012.55,-100.374,-575.672,-5.13127,-0.0150283,3.23361,6.02e-07,-0.164912
