corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.044188,0.423646,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.049142,0.4965,991.032,-407.134,-574.604,12.7751,0.0666536,3.26471,-0.000283738,-0.159317,0.081951,0.081951,991.032,-406.705,-574.842,12.721,0.0663303,3.27003,-0.000300661,-0.155159
0.312,0.040865,0.410055,989.865,-317.147,-647.769,-25.2227,0.0603691,3.22403,-4.07471e-06,-0.655256,0.048345,0.479147,991.183,-403.338,-572.117,12.3505,0.0656417,3.24712,-0.00027964,-0.154536,0.079749,0.079749,991.183,-402.733,-572.502,12.2765,0.0655424,3.24626,-0.000298954,-0.153703
0.324,0.040736,0.407716,989.806,-315.944,-528.899,-36.3762,0.0597225,3.34881,6.96896e-05,-0.0096501,0.048415,0.482501,991.331,-398.697,-570.455,12.0679,0.064768,3.22948,-0.000278316,-0.148063,0.079761,0.079761,991.331,-398.915,-570.268,12.148,0.0648137,3.22513,-0.000295211,-0.151674
0.336,0.041096,0.413224,989.976,-298.604,-443.901,-13.7259,0.0587048,3.15284,0.000163142,-0.111836,0.04825,0.482202,991.475,-394.359,-568.762,12.3147,0.0640018,3.21468,-0.000258298,-0.133158,0.07975,0.07975,991.475,-394.589,-568.632,12.3267,0.063912,3.21207,-0.000294458,-0.150597
0.348,0.040993,0.408234,989.975,-294.503,-566.654,21.939,0.0581887,3.06138,0.00015869,-0.225013,0.047979,0.481198,991.626,-390.998,-566.799,12.9028,0.0632269,3.20542,-0.000249005,-0.125404,0.079603,0.079603,991.626,-390.91,-566.845,12.9031,0.0632796,3.19886,-0.000291893,-0.1475
0.36,0.041121,0.413079,990.039,-309.539,-628.089,27.1565,0.0587889,3.23778,9.88895e-05,0.274317,0.048467,0.483839,991.785,-387.015,-565.547,13.5724,0.0624541,3.19978,-0.000258205,-0.130716,0.079596,0.079596,991.785,-386.818,-565.686,13.5529,0.0624688,3.19415,-0.000286618,-0.1437
0.372,0.040877,0.407812,990.294,-290.996,-616.923,56.0968,0.0579256,3.26822,0.000285459,-0.105964,0.047863,0.479344,991.951,-381.707,-565.562,13.9427,0.0616564,3.19763,-0.000253613,-0.132427,0.079752,0.079752,991.951,-381.09,-565.966,13.8662,0.0612974,3.20089,-0.000281025,-0.140021
0.384,0.040825,0.406944,990.75,-290.411,-492.168,-15.2676,0.0571464,3.2405,0.000188803,-0.479013,0.047997,0.480448,992.124,-378.427,-564.069,14.8805,0.0608616,3.19728,-0.000234576,-0.128117,0.07963,0.07963,992.124,-378.463,-564.064,14.8814,0.0608184,3.19451,-0.000277214,-0.137457
0.396,0.041272,0.414876,990.734,-287.041,-481.717,-14.2653,0.055539,3.22574,0.00032546,0.0353687,0.04849,0.483811,992.307,-374.932,-563.078,15.6384,0.0601414,3.19653,-0.000225023,-0.127815,0.079668,0.079668,992.307,-374.699,-563.228,15.6354,0.0600499,3.19526,-0.000272363,-0.134884
0.408,0.041036,0.410049,990.913,-285.547,-496.829,16.0573,0.054679,3.18604,0.000232462,0.248132,0.048196,0.4833,992.499,-371.059,-562.467,16.4241,0.0593507,3.19751,-0.000226652,-0.132948,0.079668,0.079668,992.499,-371.256,-562.39,16.4187,0.0594138,3.19286,-0.000268192,-0.132971
0.42,0.040767,0.409884,991.203,-281.044,-563.125,31.0147,0.0541929,3.15789,0.000245305,0.127769,0.048453,0.484225,992.699,-366.49,-562.942,16.9041,0.0584022,3.2019,-0.000236706,-0.139469,0.079682,0.079682,992.699,-366.45,-562.953,16.9128,0.058485,3.19656,-0.000264304,-0.132153
0.432,0.040886,0.427799,991.394,-277.262,-550.596,-3.94822,0.0531723,3.19264,0.000158544,-0.0942095,0.051265,0.516695,992.905,-361.298,-564.281,17.5095,0.0575437,3.20539,-0.000231731,-0.134962,0.085137,0.085137,992.905,-361.639,-564.054,17.5085,0.0575203,3.20239,-0.000260055,-0.131289
0.444,0.043963,0.443311,991.556,-274.968,-530.465,21.7598,0.0529128,3.25823,0.000176791,-0.0560004,0.05009,0.500267,993.119,-357.196,-565.33,18.483,0.0567735,3.21011,-0.000197503,-0.114166,0.082957,0.082957,993.119,-357.258,-565.293,18.4825,0.0566229,3.20933,-0.000255044,-0.130896
0.456,0.042721,0.433384,991.646,-272.923,-682.531,44.2158,0.052209,3.21562,0.000182333,0.168213,0.049528,0.508377,993.351,-355.129,-565.351,20.3215,0.0561295,3.21615,-0.000189111,-0.104243,0.084114,0.084114,993.351,-355.084,-565.371,20.3221,0.0562555,3.20931,-0.000252071,-0.132928
0.468,0.043056,0.431114,991.625,-271.009,-511.66,-29.7266,0.0522999,3.26627,0.000216021,0.381751,0.050282,0.499838,993.606,-351.191,-567.085,22.1513,0.0556149,3.22288,-0.000189757,-0.100391,0.081293,0.081293,993.606,-351.353,-566.964,22.2003,0.0555798,3.22038,-0.000249832,-0.134652
0.48,0.042297,0.422117,992.073,-270.201,-663.004,18.4174,0.0532032,3.19858,0.000300213,0.210704,0.049448,0.51869,993.886,-348.736,-567.775,24.5706,0.0550286,3.23205,-0.000182119,-0.0968515,0.083108,0.083108,993.886,-348.758,-567.776,24.5852,0.0550891,3.22877,-0.000244572,-0.137173
0.492,0.050366,0.441516,992.262,-268.687,-537.979,8.25134,0.0530481,3.11382,0.000312927,0.370447,0.052162,0.499357,994.194,-345.47,-568.563,26.5999,0.0544132,3.23903,-0.000187971,-0.105376,0.081005,0.081005,994.194,-345.065,-568.835,26.5526,0.0544038,3.23792,-0.000240384,-0.138593
0.504,0.042238,0.422874,992.652,-266.282,-598.215,22.1618,0.0518335,3.34475,0.000387981,0.512443,0.049803,0.655331,994.523,-341.591,-568.477,27.8933,0.0536224,3.24272,-0.000203228,-0.122962,0.129666,0.129666,994.523,-341.477,-568.583,27.8696,0.0537142,3.2385,-0.000238481,-0.142423
0.516,0.050492,0.496125,993.181,-263.447,-617.414,41.3541,0.0501079,3.4046,0.000389659,0.192291,0.053314,0.845212,994.859,-336.15,-568.493,27.8109,0.0527035,3.2409,-0.000209092,-0.134458,0.144109,0.144109,994.859,-335.203,-569.098,27.6825,0.052429,3.24358,-0.000238101,-0.146235
0.528,0.042599,0.71109,993.265,-261.025,-537.912,43.4273,0.0492953,3.27346,0.00028131,0.811687,0.049778,0.94488,995.194,-331.628,-567.065,28.0271,0.0516821,3.2386,-0.000203818,-0.136296,0.176403,0.176403,995.194,-331.892,-566.947,28.0011,0.0517724,3.23401,-0.000234429,-0.150119
0.54,0.084107,0.797134,993.615,-256.231,-716.621,40.3191,0.0497126,3.40281,0.000331452,0.578496,0.065981,0.706363,995.529,-326.371,-566.307,28.1044,0.0506493,3.23786,-0.000194214,-0.136514,0.144359,0.144359,995.529,-326.414,-566.275,28.0828,0.0506098,3.23704,-0.000228796,-0.153741
0.552,0.075078,0.755403,994.198,-255.001,-642.239,6.07307,0.0488456,3.51691,0.000261954,0.308993,0.097357,0.820339,995.867,-321.051,-565.262,28.2965,0.0496231,3.23658,-0.000185043,-0.140488,0.142926,0.142926,995.867,-321.241,-565.143,28.3085,0.0495509,3.23726,-0.000222606,-0.157458
0.564,0.07383,0.880535,994.561,-253.498,-541.455,-32.9142,0.04715,3.4012,0.000131178,0.480792,0.097856,1.01624,996.208,-316.484,-563.316,28.5346,0.0484436,3.2346,-0.000195103,-0.155287,0.208997,0.208997,996.208,-316.596,-563.226,28.5443,0.0486193,3.23128,-0.00022127,-0.161967
0.576,0.106264,0.871388,995.104,-249.77,-608.224,41.1332,0.0459602,3.31602,0.000224823,0.415985,0.098322,0.947312,996.547,-308.799,-563.205,27.7352,0.047232,3.2283,-0.000197402,-0.167006,0.175515,0.175515,996.547,-308.725,-563.188,27.7635,0.0470078,3.23372,-0.000220983,-0.163978
0.588,0.043502,0.717983,995.473,-245.335,-561.289,69.0464,0.0458619,3.2059,0.00024334,0.470466,0.09863,0.841528,996.879,-303.507,-561.166,27.5021,0.045911,3.2208,-0.000185991,-0.172176,0.147768,0.147768,996.879,-303.428,-561.132,27.5512,0.045996,3.21802,-0.000218337,-0.165254
0.6,0.043622,0.73784,995.878,-243.775,-507.643,32.1324,0.045479,3.16349,0.00024001,0.192539,0.098112,0.581613,997.207,-296.826,-560.465,27.0015,0.0446838,3.20803,-0.000189015,-0.182788,0.08267,0.08267,997.207,-297.093,-560.3,27.0438,0.0446749,3.20647,-0.000215318,-0.167131
0.612,0.043212,0.429472,996.375,-240.606,-636.871,27.5422,0.0451997,2.97058,0.000244389,-0.42195,0.050241,0.534417,997.525,-290.821,-559.793,26.4719,0.0435822,3.19125,-0.00015436,-0.172322,0.082999,0.082999,997.525,-291.057,-559.627,26.4952,0.0434696,3.19124,-0.000211034,-0.171144
0.624,0.043454,0.439925,996.891,-235.014,-584.857,47.1796,0.0437971,3.00813,0.000333551,-0.620505,0.083335,0.797231,997.842,-287.008,-557.951,26.6471,0.0426187,3.17343,-0.000135056,-0.165783,0.131496,0.131496,997.842,-286.907,-557.996,26.6431,0.042697,3.16896,-0.000208183,-0.172575
0.636,0.06737,0.64083,996.852,-231.97,-540.197,80.7239,0.0431652,3.04529,0.000264699,0.106173,0.050882,0.774852,998.165,-281.463,-557.423,26.5485,0.0414985,3.16056,-0.000172105,-0.184712,0.127838,0.127838,998.165,-280.996,-557.737,26.5122,0.0415322,3.157,-0.000200276,-0.173518
0.648,0.091801,0.657274,997.048,-213.412,-511.208,23.2953,0.0407581,2.96286,0.000343093,0.566425,0.067103,0.768998,998.482,-273.784,-557.69,25.859,0.040108,3.15272,-0.00018427,-0.192421,0.122916,0.122916,998.482,-273.529,-557.922,25.8161,0.0400503,3.1501,-0.000196939,-0.174262
