spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.224483,2.39487,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.241612,3.25109,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.393759,0.393759,548.06,-3.61715,-250.959,1.7253,0.000624148,7.276,-4.11809e-06,-0.177605
50.8664,0.218313,2.97769,573.045,-19.0168,-122.584,15.574,0.00281472,12.7453,8.57474e-06,0.151957,0.408833,2.54944,573.045,-19.0168,-122.584,15.574,0.00281472,12.7453,8.57474e-06,0.151957,0.376812,0.376812,573.045,-4.72547,-272.285,1.86562,0.000815711,6.94087,-5.63119e-06,-0.174582
52.8228,0.215555,2.1905,598.229,-25.4026,-125.992,9.97188,0.00372539,12.924,1.24626e-05,-0.222128,0.216692,2.19648,598.229,-25.4026,-125.992,9.97188,0.00372539,12.924,1.24626e-05,-0.222128,0.389667,0.389667,598.229,-6.55324,-292.007,2.20492,0.00112326,6.60037,-7.2371e-06,-0.17793
54.7792,0.21966,2.58552,623.67,-27.9848,-192.484,1.11779,0.00453247,13.0469,1.68266e-05,0.28363,0.325429,2.74319,623.67,-27.9848,-192.484,1.11779,0.00453247,13.0469,1.68266e-05,0.28363,0.451429,0.451429,623.67,-8.63921,-310.388,2.52526,0.00148065,6.24892,-9.25973e-06,-0.177687
56.7356,0.293698,2.87032,649.365,-37.644,-231.891,-7.87631,0.00652454,12.9534,3.44114e-05,-0.938099,0.278738,2.4471,649.365,-37.644,-231.891,-7.87631,0.00652454,12.9534,3.44114e-05,-0.938099,0.493566,0.493566,649.365,-10.4931,-326.929,2.52754,0.00179575,5.89276,-1.07958e-05,-0.177433
58.692,0.268542,2.48069,674.544,-43.1698,-265.458,-13.7331,0.00749222,13.1611,-1.19945e-05,0.0651954,0.214327,2.61731,674.544,-43.1698,-265.458,-13.7331,0.00749222,13.1611,-1.19945e-05,0.0651954,0.408516,0.408516,674.544,-13.0312,-341.269,3.22987,0.00223799,5.54966,-1.2712e-05,-0.173968
60.6484,0.217421,2.19653,699.911,-56.23,-291.559,39.5554,0.00972925,12.8682,-2.66923e-05,-0.541192,0.301175,3.09032,699.911,-56.23,-291.559,39.5554,0.00972925,12.8682,-2.66923e-05,-0.541192,0.479689,0.479689,699.911,-15.2482,-353.24,3.54992,0.00263191,5.21148,-1.54646e-05,-0.175392
62.6048,0.314389,2.83167,724.91,-68.8188,-352.735,27.8719,0.0115346,12.7328,-2.53966e-05,-0.357704,0.218673,2.19123,724.91,-68.8188,-352.735,27.8719,0.0115346,12.7328,-2.53966e-05,-0.357704,0.386665,0.386665,724.91,-17.8698,-362.845,4.0232,0.00308518,4.86893,-1.82123e-05,-0.169538
64.5612,0.219621,2.18235,749.285,-77.16,-428.033,42.8491,0.0136074,12.1565,-7.24866e-05,-0.295871,0.21801,2.21963,749.285,-77.16,-428.033,42.8491,0.0136074,12.1565,-7.24866e-05,-0.295871,0.389453,0.389453,749.285,-20.8852,-369.871,4.46692,0.00362285,4.542,-2.02511e-05,-0.164318
66.5176,0.222796,2.22749,772.594,-89.9574,-506.911,5.01799,0.0150873,11.6832,-6.01454e-05,0.359686,0.221146,2.19224,772.594,-89.9574,-506.911,5.01799,0.0150873,11.6832,-6.01454e-05,0.359686,0.382867,0.382867,772.594,-24.419,-374.733,4.94624,0.00424259,4.22821,-2.32145e-05,-0.156049
68.474,0.220249,2.19793,795.31,-108.617,-572.845,46.0248,0.0166448,11.2423,1.49911e-05,-0.350579,0.220082,2.21898,795.31,-108.617,-572.845,46.0248,0.0166448,11.2423,1.49911e-05,-0.350579,0.38726,0.38726,795.31,-27.3767,-377.361,5.32517,0.00476466,3.93053,-2.57258e-05,-0.149738
70.4304,0.222581,2.23355,816.805,-128.32,-549.815,0.061371,0.0205363,10.9817,0.000110728,0.0450078,0.222446,2.27873,816.805,-128.32,-549.815,0.061371,0.0205363,10.9817,0.000110728,0.0450078,0.38402,0.38402,816.805,-31.1923,-377.484,5.90698,0.00542719,3.64237,-2.81339e-05,-0.142236
72.3868,0.239023,2.1999,837.341,-132.428,-570.132,28.815,0.0215777,10.051,0.000113908,-0.0116959,0.22201,2.20666,837.341,-132.428,-570.132,28.815,0.0215777,10.051,0.000113908,-0.0116959,0.381464,0.381464,837.341,-33.9932,-375.579,5.3124,0.00592992,3.37437,-3.13002e-05,-0.135121
74.3432,0.220184,2.25756,856.404,-140.878,-636.277,16.5935,0.0222388,9.4428,0.000110877,0.331222,0.232222,2.30739,856.404,-140.878,-636.277,16.5935,0.0222388,9.4428,0.000110877,0.331222,0.384421,0.384421,856.404,-37.6714,-371.544,5.77333,0.00657064,3.11386,-3.36843e-05,-0.128982
76.2996,0.228736,2.28341,874.514,-144.338,-673.206,-24.9886,0.0250672,8.9276,0.000197252,-0.697157,0.231401,2.29605,874.514,-144.338,-673.206,-24.9886,0.0250672,8.9276,0.000197252,-0.697157,0.385313,0.385313,874.514,-41.6288,-365.475,6.15537,0.00728107,2.86416,-3.72514e-05,-0.121871
78.256,0.230585,2.27635,891.298,-163.57,-646.173,43.8072,0.0282529,8.12204,5.87947e-05,-1.12411,0.232666,2.30421,891.298,-163.57,-646.173,43.8072,0.0282529,8.12204,5.87947e-05,-1.12411,0.385377,0.385377,891.298,-45.1606,-357.889,6.32471,0.00788487,2.62993,-4.01943e-05,-0.115468
80.2124,0.229239,2.28991,906.47,-181.197,-703.503,31.4033,0.0309847,7.70941,-9.81933e-05,-0.238513,0.228249,2.29347,906.47,-181.197,-703.503,31.4033,0.0309847,7.70941,-9.81933e-05,-0.238513,0.38451,0.38451,906.47,-48.429,-349.729,6.48432,0.0084706,2.42027,-4.35798e-05,-0.107412
82.1688,0.229804,2.27055,920.803,-203.15,-723.015,35.0803,0.0317976,6.83165,-6.5577e-05,-0.553679,0.229711,2.31393,920.803,-203.15,-723.015,35.0803,0.0317976,6.83165,-6.5577e-05,-0.553679,0.387253,0.387253,920.803,-51.8174,-339.239,6.59518,0.00903013,2.21025,-4.7009e-05,-0.101973
84.1252,0.232096,2.29611,933.558,-219.023,-711.882,26.5615,0.0344742,6.36027,-0.000107026,-0.0658686,0.229984,2.29393,933.558,-219.023,-711.882,26.5615,0.0344742,6.36027,-0.000107026,-0.0658686,0.381294,0.381294,933.558,-55.7363,-328.636,6.6068,0.00969312,2.02595,-5.1375e-05,-0.0955933
86.0816,0.22868,2.27665,945.771,-242.227,-681.062,8.02735,0.0363509,5.83474,7.82511e-05,-0.465262,0.231732,2.31601,945.771,-242.227,-681.062,8.02735,0.0363509,5.83474,7.82511e-05,-0.465262,0.386728,0.386728,945.771,-59.4307,-315.461,6.26069,0.0103412,1.83513,-5.45297e-05,-0.0892812
88.038,0.230894,2.31101,956.67,-252.324,-654.068,36.0047,0.0362795,5.35553,0.00015439,-0.39355,0.232315,2.31664,956.67,-252.324,-654.068,36.0047,0.0362795,5.35553,0.00015439,-0.39355,0.387896,0.387896,956.67,-63.3745,-302.663,6.18317,0.0110414,1.66785,-5.68302e-05,-0.082963
89.9944,0.232204,2.30301,966.569,-259.311,-668.385,35.4525,0.0371864,4.81991,-8.05662e-05,-0.165608,0.234146,2.33652,966.569,-259.311,-668.385,35.4525,0.0371864,4.81991,-8.05662e-05,-0.165608,0.389287,0.389287,966.569,-66.8406,-289.085,5.98701,0.0116366,1.51215,-5.99278e-05,-0.0759714
91.9508,0.233206,2.32753,975.495,-280.567,-632.813,15.462,0.0387074,4.52494,-6.05743e-05,0.139122,0.232591,2.3334,975.495,-280.567,-632.813,15.462,0.0387074,4.52494,-6.05743e-05,0.139122,0.39307,0.39307,975.495,-70.1662,-276.029,5.89257,0.0122067,1.37497,-6.23213e-05,-0.0696095
93.9072,0.234417,2.31995,984.146,-293.193,-616.074,36.7807,0.0409333,4.15699,-0.000145761,-0.286425,0.234775,2.35034,984.146,-293.193,-616.074,36.7807,0.0409333,4.15699,-0.000145761,-0.286425,0.391773,0.391773,984.146,-72.2976,-261.847,5.34819,0.0125615,1.24165,-6.50414e-05,-0.0630315
95.8636,0.234975,2.33567,991.718,-302.055,-625.385,31.1156,0.0399788,3.61678,-0.00016751,-0.263399,0.231583,2.31833,991.718,-302.055,-625.385,31.1156,0.0399788,3.61678,-0.00016751,-0.263399,0.387778,0.387778,991.718,-75.4387,-248.166,4.83888,0.0130957,1.12347,-6.84544e-05,-0.0579073
97.82,0.233066,2.29586,998.182,-316.322,-530.096,13.8955,0.0399425,3.10475,-0.000281083,-0.0254692,0.232928,2.32785,998.182,-316.322,-530.096,13.8955,0.0399425,3.10475,-0.000281083,-0.0254692,0.388686,0.388686,998.182,-78.7618,-235.298,4.69066,0.0136554,1.01799,-7.17241e-05,-0.0524128
99.7764,0.232426,2.31927,1004.05,-321.724,-593.005,35.7341,0.0382864,2.86652,-0.000306763,-0.0128141,0.231505,2.30723,1004.05,-321.724,-593.005,35.7341,0.0382864,2.86652,-0.000306763,-0.0128141,0.387023,0.387023,1004.05,-82.5427,-222.601,4.67127,0.0143114,0.922143,-7.4148e-05,-0.0477235
101.733,0.23241,2.2908,1009.52,-333.306,-514.228,15.9175,0.0387181,2.62376,-0.000207453,-0.151907,0.232508,2.31689,1009.52,-333.306,-514.228,15.9175,0.0387181,2.62376,-0.000207453,-0.151907,0.389526,0.389526,1009.52,-85.544,-210.13,4.30682,0.0148231,0.834734,-7.69952e-05,-0.0431092
103.689,0.233088,2.30975,1014.64,-333.045,-477.683,32.9274,0.0348596,2.42306,-0.000246202,-0.381909,0.232647,2.31038,1014.64,-333.045,-477.683,32.9274,0.0348596,2.42306,-0.000246202,-0.381909,0.386778,0.386778,1014.64,-88.5829,-197.128,3.90722,0.0153509,0.750311,-7.96306e-05,-0.0395148
