corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.420404,4.25629,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,0.542789,4.79796,992.378,-399.025,-575.125,15.7206,0.0603552,3.31209,-0.00029474,-0.168858,0.827883,0.827883,992.378,-398.891,-575.203,15.7175,0.0601806,3.31253,-0.000300674,-0.16092
0.312,0.432726,4.08608,991.608,-446.629,-581.34,26.2035,0.0574287,3.35364,-0.000489403,-0.410131,0.475299,4.7427,992.569,-394.945,-574.328,16.0404,0.0595099,3.30576,-0.000292041,-0.17065,0.823881,0.823881,992.569,-394.9,-574.355,16.0379,0.0593555,3.30562,-0.000298022,-0.161315
0.324,0.434037,4.14859,991.747,-442.758,-545.781,5.73666,0.0564433,3.37602,-0.000477188,-0.162651,0.481335,4.76353,992.763,-390.844,-573.444,16.2867,0.0586496,3.29871,-0.00028816,-0.171882,0.824066,0.824066,992.763,-390.974,-573.359,16.2997,0.0585673,3.29721,-0.000295613,-0.161929
0.336,0.434142,4.15538,991.923,-435.687,-574.876,21.634,0.0556956,3.38194,-0.000441382,-0.095309,0.484621,4.79183,992.959,-386.513,-572.657,16.4336,0.0578215,3.29029,-0.000280863,-0.171033,0.824274,0.824274,992.959,-386.572,-572.632,16.4381,0.0576713,3.29025,-0.000292858,-0.162276
0.348,0.433629,4.16349,992.238,-433.234,-588.861,15.2635,0.0552693,3.36098,-0.000480667,-0.338607,0.482342,4.7846,993.158,-382.766,-571.397,16.726,0.0570203,3.28099,-0.000274036,-0.170266,0.825373,0.825373,993.158,-382.774,-571.385,16.722,0.0569138,3.27974,-0.00029022,-0.162642
0.36,0.432928,4.16946,992.401,-433.043,-583.909,21.409,0.0550315,3.37991,-0.000490423,-0.155232,0.484037,4.79752,993.36,-378.966,-570.104,16.9846,0.0562343,3.27069,-0.000272428,-0.172047,0.824436,0.824436,993.36,-378.896,-570.159,16.9744,0.0561291,3.26932,-0.000288145,-0.162746
0.372,0.431948,3.48469,992.646,-429.784,-570.557,38.2774,0.0544515,3.36313,-0.000486628,-0.25376,0.315616,4.2041,993.565,-374.804,-569.056,17.1241,0.0554425,3.25988,-0.000269819,-0.173186,0.539159,0.539159,993.565,-374.691,-569.141,17.1087,0.0552744,3.25997,-0.0002848,-0.163034
0.384,0.281832,2.84911,992.876,-425.931,-564.756,20.4031,0.0539781,3.35898,-0.000509529,-0.267114,0.487684,4.95843,993.772,-370.997,-567.659,17.3329,0.0546453,3.24889,-0.000264117,-0.172076,0.849259,0.849259,993.772,-371.043,-567.633,17.3368,0.0545451,3.24739,-0.00028258,-0.163424
0.396,0.436156,4.12574,993.047,-420.218,-554.828,22.8219,0.052579,3.32718,-0.000520282,-0.197402,0.479376,4.85661,993.981,-367.202,-566.279,17.5895,0.053877,3.2378,-0.000260363,-0.171106,0.830969,0.830969,993.981,-367.207,-566.29,17.5863,0.0537688,3.23626,-0.000279105,-0.163659
0.408,0.411807,4.11451,993.191,-413.15,-570.109,11.3688,0.0513081,3.29435,-0.000506291,-0.00381544,0.478334,4.79467,994.194,-363.304,-565.057,17.8966,0.0530916,3.2275,-0.000259542,-0.171322,0.830789,0.830789,994.194,-363.278,-565.073,17.8884,0.0529801,3.22602,-0.000276136,-0.163561
0.42,0.411367,4.12788,993.391,-410.835,-596.185,25.1151,0.0504325,3.26659,-0.000495939,0.129915,0.491383,4.79839,994.411,-359.509,-563.657,18.2732,0.052244,3.21863,-0.000262685,-0.173167,0.82969,0.82969,994.411,-359.667,-563.606,18.2704,0.0522516,3.2146,-0.000272969,-0.163437
0.432,0.410555,4.12089,993.65,-404.604,-601.822,30.3742,0.0497884,3.29095,-0.000538845,0.0905175,0.478708,4.80113,994.63,-354.519,-563.261,18.2917,0.0513782,3.21031,-0.000260947,-0.172583,0.995989,0.995989,994.63,-354.333,-563.373,18.2646,0.0511809,3.21033,-0.00027003,-0.162922
0.444,0.411343,4.10667,993.906,-399.278,-564.994,14.175,0.0489515,3.24711,-0.000556337,-0.0933874,0.479922,5.12878,994.852,-350.461,-562.149,18.6041,0.0505347,3.20197,-0.000249941,-0.167607,1.01114,1.01114,994.852,-350.441,-562.151,18.6159,0.0503949,3.20038,-0.000266322,-0.162606
0.456,0.440069,4.26942,994.028,-396.896,-587.625,32.0551,0.0479487,3.24969,-0.000541842,0.206677,0.486156,4.86045,995.077,-346.703,-560.892,19.0563,0.04974,3.19329,-0.000243412,-0.164249,1.05657,1.05657,995.077,-346.768,-560.872,19.0566,0.049654,3.19069,-0.000263402,-0.162718
0.468,0.415625,4.16164,994.304,-394.572,-571.422,25.8422,0.0472076,3.23009,-0.000504324,0.0508944,0.485822,4.85896,995.309,-342.645,-559.994,19.4952,0.0489009,3.18685,-0.000245739,-0.164875,1.05613,1.05613,995.309,-342.774,-559.939,19.5075,0.0488779,3.18346,-0.000261289,-0.162773
0.48,0.415299,4.15274,994.612,-389.225,-590.196,29.0119,0.0465195,3.25455,-0.000501847,-0.0954217,0.486329,4.85697,995.545,-338.215,-559.505,19.9779,0.0480504,3.18204,-0.000243866,-0.164376,1.05146,1.05146,995.545,-338.277,-559.466,19.9925,0.0479696,3.18015,-0.000257868,-0.163158
0.492,0.414269,4.15473,994.885,-385.188,-581.772,7.33306,0.0454294,3.23901,-0.00047943,-0.191838,0.486641,4.8574,995.788,-333.969,-558.813,20.5956,0.0471701,3.1782,-0.000241265,-0.1652,1.05723,1.05723,995.788,-333.995,-558.82,20.595,0.0471172,3.17563,-0.000254851,-0.16326
