vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,4.05524,38.0065,1070.4,-570.728,-273.119,-10.9408,0.061129,-0.957231,-0.000300943,-0.0335592,3.86274,41.6358,1069.68,-566.698,-271.865,-7.47794,0.0606944,-0.900708,-0.000312265,0.00116374,4.14168,4.14168,1069.68,-566.76,-271.802,-7.47775,0.0605147,-0.904324,-0.000335035,-0.0198383
0.156,3.29154,32.9923,1068.78,-556.922,-313.46,-3.88197,0.0584515,-0.669124,-0.000512288,-0.00668254,4.17375,37.6913,1068.06,-555.581,-308.302,-4.97914,0.0587896,-0.622756,-0.000338323,-0.0227413,6.94991,6.94991,1068.06,-555.593,-308.283,-4.97939,0.0586361,-0.625968,-0.00033633,-0.0384814
0.162,4.05861,38.7306,1066.77,-570.836,-331.583,-5.19399,0.0615793,-0.500473,-0.000231581,-0.0624946,3.42167,33.1186,1066.17,-551.337,-331.666,-3.24157,0.0596955,-0.411554,-0.000317785,-0.0350516,4.41036,4.41036,1066.17,-551.285,-331.733,-3.24107,0.0596928,-0.41642,-0.000329991,-0.0583428
0.168,2.71616,26.0887,1064.49,-539.037,-370.623,2.20281,0.0546504,-0.201533,-0.000250072,-0.0587437,2.57137,32.2552,1063.94,-534.322,-356.941,-0.494943,0.0562086,-0.144902,-0.000323093,-0.0680751,5.16117,5.16117,1063.94,-534.338,-356.933,-0.494703,0.0559001,-0.148279,-0.000330224,-0.0785334
0.174,2.13462,21.7366,1062.11,-523.32,-384.139,-0.135872,0.0551028,0.0310064,-0.000430786,-0.124101,2.58569,25.2521,1061.54,-523.819,-382.653,1.1865,0.0551658,0.0822091,-0.000313876,-0.0847373,4.19373,4.19373,1061.54,-523.881,-382.608,1.1869,0.0550086,0.0781019,-0.000325063,-0.0914359
0.18,2.22352,22.2585,1059.55,-530.073,-416.904,5.77596,0.0516935,0.327603,-0.000320614,-0.0707076,2.62009,25.3303,1059.1,-506.819,-407.388,3.39685,0.052107,0.32617,-0.000302825,-0.0940242,4.08599,4.08599,1059.1,-506.717,-407.527,3.39616,0.0519087,0.32527,-0.000316872,-0.105588
0.186,2.19597,22.1454,1056.87,-510.454,-430.311,5.12318,0.0504305,0.483655,-0.000327201,-0.120184,2.61791,25.8443,1056.47,-494.479,-422.89,4.59766,0.0507794,0.509414,-0.000278807,-0.0971739,4.27102,4.27102,1056.47,-494.513,-422.872,4.60022,0.0506123,0.506301,-0.000307159,-0.112146
0.192,2.22162,22.3122,1054.34,-487.785,-446.159,0.162262,0.0495684,0.726154,-0.000121926,-0.101138,2.52318,24.8483,1054.02,-480.607,-443.992,7.04006,0.0499364,0.751926,-0.00029287,-0.114797,4.15569,4.15569,1054.02,-480.649,-443.956,7.04137,0.0498409,0.74826,-0.000305961,-0.12685
0.198,2.18257,18.619,1051.52,-484.453,-466.825,11.8835,0.0473974,0.951232,-0.000426952,-0.124975,2.5501,24.8848,1051.16,-471.425,-459.719,8.67689,0.0486811,0.960381,-0.000327655,-0.124018,4.18541,4.18541,1051.16,-471.468,-459.681,8.67579,0.0485031,0.958537,-0.00029898,-0.135769
0.204,2.10278,21.375,1048.8,-460.709,-466.556,0.247455,0.0459726,1.11784,-2.86559e-05,-0.131947,2.27898,23.1579,1048.61,-459.154,-472.541,9.97374,0.0470003,1.14107,-0.000244889,-0.128162,4.34406,4.34406,1048.61,-459.153,-472.54,9.97597,0.0468682,1.1376,-0.000299121,-0.139971
0.21,2.00624,20.1863,1046.44,-444.994,-507.535,21.7509,0.0437813,1.36449,-0.000457874,-0.245382,2.346,23.4508,1046.12,-442.647,-488.845,11.6352,0.0442192,1.34966,-0.000274837,-0.154671,4.3335,4.3335,1046.12,-442.604,-488.89,11.6348,0.0440569,1.34875,-0.000298401,-0.147046
0.216,1.9867,19.9871,1043.17,-438.093,-512.753,8.75077,0.0443255,1.53772,-0.000425156,-0.176109,2.31866,23.3583,1043.02,-434.405,-503.202,12.2158,0.0443833,1.52714,-0.000266411,-0.129793,4.3454,4.3454,1043.02,-434.466,-503.156,12.2194,0.044301,1.52519,-0.000292507,-0.153503
0.222,2.01299,19.916,1039.7,-422.716,-514.163,16.1365,0.0432657,1.68549,-0.000207714,-0.200166,2.28846,23.3074,1039.58,-423.474,-509.769,14.22,0.0431066,1.67527,-0.000262575,-0.15644,4.34125,4.34125,1039.58,-423.524,-509.726,14.223,0.0429744,1.67203,-0.000274732,-0.15633
0.228,2.01837,20.0931,1037.29,-431.1,-533.32,13.4068,0.0407918,1.78489,-0.0002977,-0.170454,2.31169,23.0927,1037.2,-410.762,-514.03,13.59,0.0418244,1.79873,-0.00023638,-0.150479,4.30218,4.30218,1037.2,-410.828,-513.989,13.592,0.0416061,1.79642,-0.000266175,-0.16285
0.234,2.01719,20.186,1033.83,-399.068,-538.421,15.0797,0.0386283,1.97743,-0.000117675,-0.119295,2.35282,23.4873,1033.8,-396.346,-525.827,15.2122,0.0401751,1.97907,-0.000248758,-0.169539,4.30061,4.30061,1033.8,-396.309,-525.878,15.2078,0.0401027,1.9755,-0.000271234,-0.162166
0.24,1.99783,19.6913,1030.36,-390.807,-523.468,20.3649,0.0402322,2.10992,-0.00022522,-0.15798,2.30101,23.3769,1030.37,-391.638,-529.637,16.3342,0.0406471,2.10484,-0.000225899,-0.156001,4.30887,4.30887,1030.37,-391.765,-529.535,16.3432,0.0405218,2.1013,-0.000264541,-0.16349
0.246,2.03563,20.1078,1027.58,-395.503,-565.406,16.9494,0.0375768,2.30279,-0.000144248,-0.216374,2.28065,23.012,1027.57,-376.588,-539.652,18.2235,0.0391196,2.27883,-0.000215784,-0.178407,4.28994,4.28994,1027.57,-376.591,-539.666,18.2221,0.0390367,2.27732,-0.000250643,-0.171505
0.252,2.01389,20.1029,1023.95,-370.937,-558.325,29.8868,0.0365649,2.41588,-0.000127857,-0.105643,2.30988,23.3886,1024.03,-366.391,-543.22,17.8778,0.0380853,2.37964,-0.000227928,-0.175126,4.27911,4.27911,1024.03,-366.376,-543.244,17.876,0.0378753,2.37875,-0.0002551,-0.167552
0.258,1.97467,20.1669,1020.25,-372.84,-537.882,20.1175,0.0378766,2.49208,-0.000182161,-0.175525,2.32527,23.4511,1020.4,-360.266,-545.291,17.988,0.0385089,2.50024,-0.000210325,-0.152203,4.30387,4.30387,1020.4,-360.147,-545.395,17.9795,0.0383634,2.49638,-0.000255227,-0.166918
0.264,1.99024,19.6485,1017.56,-361.186,-534.671,12.2677,0.0374705,2.63405,-0.00017321,-0.216416,2.26248,23.3324,1017.67,-348.529,-548.605,19.3384,0.0381201,2.62611,-0.000225701,-0.176385,4.29498,4.29498,1017.67,-348.554,-548.591,19.3323,0.0380193,2.62354,-0.000249531,-0.172536
0.27,2.01403,20.1618,1013.91,-334.302,-569.388,27.847,0.0348566,2.76217,-0.0001636,-0.162151,2.31406,23.1036,1014.07,-337.167,-553.173,20.4592,0.0374248,2.74648,-0.00023834,-0.174197,4.29816,4.29816,1014.07,-337.051,-553.252,20.4486,0.0372248,2.74341,-0.000240129,-0.172914
0.276,2.02736,20.1545,1010.19,-348.266,-583.309,17.6702,0.0373482,2.89885,-0.000228851,-0.0427866,2.3128,23.3947,1010.41,-333.005,-558.813,20.1055,0.0379396,2.84902,-0.000240064,-0.162441,4.3229,4.3229,1010.41,-333.094,-558.774,20.1109,0.0379308,2.84678,-0.000240185,-0.165976
0.282,1.99401,19.9394,1007.41,-331.252,-558.019,14.0958,0.0355115,2.93474,-0.000331671,-0.130722,2.33143,23.4812,1007.61,-323.4,-556.214,21.2084,0.0372414,2.92284,-0.000235987,-0.166686,4.32782,4.32782,1007.61,-323.494,-556.149,21.2115,0.0372169,2.91965,-0.000233713,-0.168521
0.288,2.0151,19.9292,1003.72,-320.546,-570.536,24.6987,0.0352878,3.08599,-0.000265955,-0.143263,2.30042,23.1088,1003.98,-312.781,-560.705,20.9239,0.0367547,3.03604,-0.000201572,-0.159416,4.33948,4.33948,1003.98,-312.771,-560.705,20.9309,0.0365256,3.037,-0.000230618,-0.167471
0.294,2.02227,20.1604,1000.49,-317.787,-563.088,22.9558,0.0362709,3.13307,-0.000306987,-0.156986,2.33534,23.2235,1000.75,-306.289,-559.571,22.3448,0.0373939,3.11411,-0.000220672,-0.166263,4.3501,4.3501,1000.75,-306.309,-559.555,22.3451,0.0372944,3.11318,-0.000234627,-0.167747
0.3,2.00153,20.1217,997.483,-306.165,-558.234,28.9726,0.0345628,3.20047,-0.000403286,-0.236148,2.30723,23.3537,997.736,-297.112,-557.233,22.0198,0.0367644,3.17933,-0.000222562,-0.169566,4.37372,4.37372,997.736,-296.958,-557.317,22.0134,0.0365333,3.18023,-0.000231012,-0.165523
0.306,2.00023,19.9152,993.596,-300.411,-567.954,24.4557,0.0360896,3.27106,-0.000168522,-0.0999206,2.28807,23.3066,993.902,-292.23,-561.025,22.4374,0.0374727,3.26308,-0.000234048,-0.163338,4.37147,4.37147,993.902,-292.192,-561.05,22.4303,0.0373674,3.26274,-0.000223238,-0.165013
0.312,2.01482,20.0734,990.388,-295.236,-569.181,40.8818,0.032928,3.3309,-0.000290304,-0.215738,2.31003,23.1399,990.696,-281.118,-557.932,23.6401,0.0355875,3.31801,-0.000196493,-0.169059,4.3733,4.3733,990.696,-281.031,-557.992,23.6316,0.0353489,3.31721,-0.000222791,-0.161517
