vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.1, 1012.97, 8.84644, -557.376, -10.3396, 0.116731, 0.702605, 1013.03, 5.10677, -616.35, -14.2368, 0.143008, 0.8609, 1013.03, 5.12253, -616.258, -14.2253, 0.059947, 0.059947
0.11, 1012.92, -17.0401, -557.911, -10.1378, 0.117568, 0.704821, 1012.94, -18.2485, -614.805, -11.7985, 0.143651, 0.862576, 1012.94, -18.2118, -614.71, -11.7849, 0.058754, 0.058754
0.12, 1012.66, -41.9216, -559.216, -9.95468, 0.11779, 0.705089, 1012.7, -32.2141, -614.321, -10.5567, 0.1457, 0.86181, 1012.7, -32.0698, -614.229, -10.5449, 0.058495, 0.058495
0.13, 1012.2, -86.7617, -555.265, -5.82154, 0.117563, 0.706076, 1012.2, -72.7706, -611.575, -7.89196, 0.143447, 0.861379, 1012.2, -72.9441, -611.482, -7.8795, 0.058649, 0.058649
0.14, 1011.25, -102.969, -552.942, -4.56948, 0.117935, 0.707644, 1011.26, -123.14, -607.792, -4.90304, 0.143701, 0.860348, 1011.26, -123.22, -607.707, -4.89259, 0.058439, 0.058439
0.15, 1009.82, -145.4, -550.503, -3.27543, 0.117583, 0.706415, 1009.86, -149.003, -602.828, -1.4766, 0.143429, 0.863894, 1009.86, -148.873, -602.742, -1.46617, 0.058603, 0.058603
0.16, 1008.09, -180.856, -541.517, 5.46923, 0.117611, 0.706364, 1008.21, -178.259, -592.534, 4.31667, 0.143441, 0.860524, 1008.21, -178.218, -592.441, 4.32797, 0.05875, 0.05875
0.17, 1006.03, -219.988, -541.739, 7.63961, 0.117652, 0.708192, 1006.21, -222.559, -583.924, 8.90653, 0.143452, 0.860515, 1006.21, -222.621, -583.837, 8.91678, 0.058617, 0.058617
0.18, 1003.72, -215.961, -537.972, 9.78625, 0.117836, 0.727119, 1003.87, -240.449, -577.115, 12.4269, 0.144515, 0.864201, 1003.87, -240.289, -577.04, 12.4362, 0.057065, 0.057065
0.19, 1001.15, -320.245, -533.039, 11.4257, 0.118168, 0.707851, 1001.31, -276.548, -569.006, 16.0804, 0.143886, 0.862658, 1001.31, -276.607, -568.956, 16.0883, 0.056981, 0.056981
0.2, 998.182, -316.322, -530.096, 13.8955, 0.118342, 0.710962, 998.374, -307.821, -556.386, 21.0626, 0.143691, 0.863195, 998.374, -307.88, -556.324, 21.071, 0.057013, 0.057013
0.21, 994.901, -303.807, -521.037, 16.1843, 0.117963, 0.709054, 995.222, -320.637, -544.42, 25.4613, 0.143766, 0.862995, 995.222, -320.609, -544.372, 25.4691, 0.057702, 0.057702
0.22, 991.682, -333.872, -505.916, 17.8995, 0.119682, 0.709503, 991.951, -337.675, -530.021, 30.3058, 0.143618, 0.863642, 991.951, -337.676, -529.989, 30.3132, 0.057018, 0.057018
0.23, 988.057, -323.035, -488.04, 20.284, 0.118453, 0.708961, 988.454, -352.526, -515.73, 34.8307, 0.143853, 0.864981, 988.454, -352.464, -515.671, 34.8386, 0.057178, 0.057178
0.24, 984.588, -358.581, -474.334, 22.0525, 0.118344, 0.709755, 984.925, -354.41, -504.042, 38.2529, 0.143825, 0.863126, 984.925, -354.367, -503.995, 38.2606, 0.05838, 0.05838
0.25, 981.014, -363.656, -464.206, 23.8263, 0.117932, 0.710005, 981.323, -368.52, -490.742, 41.6638, 0.143573, 0.861309, 981.323, -368.568, -490.702, 41.6714, 0.058806, 0.058806
0.26, 977.336, -419.216, -445.989, 29.1024, 0.117874, 0.70913, 977.567, -387.768, -477.057, 44.9597, 0.143566, 0.863591, 977.567, -387.793, -477.023, 44.9672, 0.058699, 0.058699
0.27, 973.208, -437.74, -434.553, 34.3321, 0.118881, 0.709235, 973.579, -406.126, -462.188, 48.2799, 0.143481, 0.861191, 973.579, -406.115, -462.142, 48.2875, 0.058567, 0.058567
0.28, 969.067, -399.522, -427.091, 39.4211, 0.118262, 0.712974, 969.478, -409.258, -449.917, 50.9397, 0.143505, 0.861202, 969.478, -409.2, -449.885, 50.9472, 0.058348, 0.058348
0.29, 965.022, -451.108, -411.483, 41.2661, 0.118441, 0.711356, 965.343, -421.481, -436.489, 53.568, 0.143778, 0.86262, 965.343, -421.512, -436.462, 53.5754, 0.058761, 0.058761
0.3, 960.637, -458.745, -400.324, 45.8309, 0.118426, 0.709584, 961.061, -433.493, -423.119, 55.9741, 0.143412, 0.860278, 961.061, -433.514, -423.086, 55.9815, 0.059049, 0.059049
0.31, 956.27, -438.147, -389.678, 50.3547, 0.117906, 0.709847, 956.676, -444.189, -413.007, 57.8345, 0.143137, 0.862135, 956.676, -444.257, -412.986, 57.8419, 0.058791, 0.058791
0.32, 951.811, -416.118, -381.545, 54.7925, 0.118512, 0.710745, 952.244, -441.764, -401.905, 59.7002, 0.143213, 0.860659, 952.244, -441.753, -401.879, 59.7078, 0.058283, 0.058283
0.33, 947.455, -376.09, -368.062, 56.4157, 0.118132, 0.712147, 947.846, -436.577, -390.236, 61.3969, 0.144094, 0.860415, 947.846, -436.472, -390.216, 61.4045, 0.0583, 0.0583
0.34, 943.011, -446.449, -360.29, 57.4278, 0.118435, 0.71091, 943.418, -448.408, -378.64, 62.8736, 0.143956, 0.863017, 943.418, -448.445, -378.612, 62.8811, 0.058495, 0.058495
0.35, 938.527, -434.759, -345.719, 58.1063, 0.118379, 0.709397, 938.932, -448.623, -367.915, 64.1769, 0.143444, 0.861143, 938.932, -448.609, -367.892, 64.1844, 0.05825, 0.05825
0.36, 934.014, -461.247, -341.975, 62.0297, 0.118401, 0.715765, 934.431, -451.379, -356.268, 65.4957, 0.143419, 0.862168, 934.431, -451.404, -356.235, 65.5034, 0.058754, 0.058754
0.37, 929.62, -436.197, -335.651, 62.6622, 0.118527, 0.711539, 929.932, -449.489, -345.723, 66.6424, 0.143504, 0.862553, 929.932, -449.454, -345.705, 66.6501, 0.058731, 0.058731
0.38, 925.005, -519.84, -331.906, 66.7817, 0.118513, 0.709831, 925.401, -456.711, -336.374, 67.6091, 0.143206, 0.862462, 925.401, -456.742, -336.369, 67.6169, 0.058862, 0.058862
0.39, 920.392, -416.833, -318.375, 67.6458, 0.118609, 0.710688, 920.838, -454.139, -326.545, 68.3992, 0.146191, 0.861988, 920.838, -454.105, -326.537, 68.407, 0.058399, 0.058399
0.4, 915.84, -473.25, -312.13, 68.1634, 0.118231, 0.710062, 916.281, -458.057, -318.235, 69.1077, 0.143956, 0.861234, 916.281, -458.079, -318.236, 69.1155, 0.058291, 0.058291
0.41, 911.325, -454.55, -307.497, 68.6447, 0.120105, 0.710244, 911.705, -457.497, -310.508, 69.73, 0.143213, 0.861686, 911.705, -457.465, -310.51, 69.7379, 0.059461, 0.059461
0.42, 906.597, -480.528, -299.007, 71.3263, 0.118562, 0.709592, 907.1, -461.98, -302.321, 70.2263, 0.143427, 0.8653, 907.1, -462.005, -302.317, 70.2342, 0.058641, 0.058641
0.43, 902.033, -457.81, -287.753, 71.7198, 0.118319, 0.710349, 902.505, -456.2, -294.479, 70.6567, 0.143083, 0.861238, 902.505, -456.209, -294.469, 70.6646, 0.058288, 0.058288
0.44, 897.569, -422.497, -274.974, 72.0792, 0.118477, 0.711255, 897.98, -450.86, -286.536, 71.0399, 0.143391, 0.860456, 897.98, -450.824, -286.511, 71.0478, 0.058217, 0.058217
0.45, 893.061, -435.854, -265.843, 72.4226, 0.118323, 0.710009, 893.444, -455.626, -279.659, 71.4659, 0.143434, 0.861818, 893.444, -455.614, -279.641, 71.4738, 0.058258, 0.058258
0.46, 888.567, -497.895, -259.943, 72.9628, 0.118277, 0.710255, 888.867, -458.33, -272.524, 71.8185, 0.143179, 0.861485, 888.867, -458.369, -272.505, 71.8264, 0.058076, 0.058076
0.47, 884.008, -474.433, -255.703, 76.7902, 0.118226, 0.709282, 884.311, -456.158, -265.268, 72.0529, 0.144101, 0.860188, 884.311, -456.168, -265.238, 72.0608, 0.058442, 0.058442
0.48, 879.369, -422.672, -248.739, 76.8707, 0.118466, 0.711398, 879.745, -454.527, -258.665, 72.2536, 0.14341, 0.88566, 879.745, -454.507, -258.649, 72.2615, 0.058038, 0.058038
0.49, 874.856, -448.73, -241.512, 76.9398, 0.11829, 0.711156, 875.211, -452.669, -252.478, 72.4525, 0.144623, 0.8629, 875.211, -452.668, -252.455, 72.4604, 0.056859, 0.056859
