vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,5.81234,53.9634,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,5.08694,69.2671,1065.71,-495.768,-238.254,-1.0694,0.0598723,-0.432495,-0.000340611,-0.048251,10.6939,10.6939,1065.71,-495.761,-238.275,-1.06926,0.0597469,-0.435721,-0.000350682,-0.0609005
0.156,4.34329,62.1788,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,5.05382,50.1831,1064.2,-486.451,-263.304,0.616348,0.0587382,-0.241285,-0.000335769,-0.063737,8.38861,8.38861,1064.2,-486.454,-263.314,0.616151,0.0586111,-0.244419,-0.000346984,-0.0756005
0.162,4.19119,30.7917,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,3.15214,31.6698,1062.55,-476.797,-287.215,2.26672,0.0575667,-0.0506946,-0.000334575,-0.0796652,5.44401,5.44401,1062.55,-476.8,-287.221,2.26644,0.0574482,-0.0539974,-0.000342844,-0.0888404
0.168,2.78394,27.9368,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,3.32317,32.0344,1060.75,-466.423,-310.387,3.83835,0.0563318,0.138905,-0.000326643,-0.0908806,5.42958,5.42958,1060.75,-466.425,-310.399,3.83801,0.0562015,0.136063,-0.00033851,-0.10062
0.174,2.79658,27.5799,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,3.12983,31.0514,1058.83,-456.099,-331.848,5.35183,0.0551453,0.324378,-0.000322644,-0.102252,5.37061,5.37061,1058.83,-456.098,-331.86,5.35168,0.0550271,0.321349,-0.000333631,-0.110904
0.18,2.68872,26.6803,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,3.03215,30.3277,1056.77,-445.291,-352.221,6.76413,0.0539193,0.50701,-0.000320367,-0.11345,5.37602,5.37602,1056.77,-445.317,-352.206,6.76404,0.0538081,0.503873,-0.00032863,-0.11989
0.186,2.64156,26.9165,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,3.02461,30.3304,1054.6,-434.169,-371.398,8.06369,0.0526863,0.685817,-0.000314938,-0.122213,5.35928,5.35928,1054.6,-434.166,-371.416,8.06394,0.0525631,0.683053,-0.00032308,-0.127638
0.192,2.65223,26.5056,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,3.02365,30.3493,1052.32,-423.312,-388.853,9.29682,0.0515459,0.85846,-0.00030671,-0.128551,5.38231,5.38231,1052.32,-423.274,-388.904,9.29475,0.0514113,0.856086,-0.000317682,-0.134313
0.198,2.64799,26.496,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,3.02847,30.3572,1049.94,-412.616,-404.795,10.4563,0.0504922,1.02487,-0.000300931,-0.134927,5.37338,5.37338,1049.94,-412.619,-404.804,10.4541,0.0503636,1.02252,-0.00031211,-0.140222
0.204,2.65881,26.6145,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,3.04066,30.319,1047.47,-402.15,-419.266,11.539,0.0495122,1.18522,-0.000295099,-0.140342,5.56972,5.56972,1047.47,-402.159,-419.27,11.54,0.0493983,1.18269,-0.000306354,-0.145145
