corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,3.81282,30.1045,991.659,-414.912,-587.991,17.0317,0.0584389,3.32412,-0.000316797,-0.113376,3.19912,32.17,991.745,-418.862,-583.966,14.7532,0.0583595,3.33438,-0.000284916,-0.154952,6.41012,6.41012,991.745,-418.873,-583.953,14.7612,0.0583359,3.33245,-0.000307967,-0.170574
0.312,2.80446,34.9937,991.833,-411.772,-587.029,19.3486,0.0575765,3.32402,-0.000310407,-0.126778,4.79088,48.7664,991.924,-414.778,-582.373,15.1292,0.0575523,3.3292,-0.00028192,-0.151553,8.28858,8.28858,991.924,-414.82,-582.372,15.1261,0.0575345,3.32259,-0.000305682,-0.17083
0.324,4.20608,41.1475,992.015,-407.553,-569.421,15.9767,0.0566641,3.3318,-0.000297547,-0.126812,4.81346,39.1566,992.108,-410.556,-581.058,15.7692,0.0567305,3.32854,-0.000277683,-0.145792,5.53136,5.53136,992.108,-410.516,-581.044,15.7702,0.0566734,3.32193,-0.000303697,-0.169882
0.336,2.83387,27.6598,992.21,-402.83,-579.825,12.3621,0.0558425,3.34051,-0.000291702,-0.129127,3.19102,31.6783,992.305,-406.58,-581.434,16.9995,0.0558887,3.33205,-0.000274899,-0.148631,5.36315,5.36315,992.305,-406.614,-581.419,16.9923,0.0558962,3.33022,-0.000301438,-0.168758
0.348,2.73018,27.2633,992.432,-398.546,-582.347,14.9559,0.0551188,3.33881,-0.00029065,-0.147138,3.08807,30.9181,992.513,-402.219,-581.962,17.4285,0.0550363,3.33119,-0.000272706,-0.16159,5.38744,5.38744,992.513,-402.211,-581.988,17.4272,0.0550076,3.33245,-0.000299122,-0.167959
0.36,2.70656,28.0979,992.644,-394.431,-582.398,18.8031,0.0543005,3.32954,-0.000287856,-0.155835,2.97206,29.5725,992.721,-397.893,-581.045,17.2854,0.0541593,3.32221,-0.000271623,-0.165206,5.39468,5.39468,992.721,-397.875,-581.082,17.2827,0.0541427,3.32419,-0.000296445,-0.16665
0.372,2.54096,25.4435,992.853,-391.04,-571.608,21.2797,0.0535064,3.32898,-0.00027894,-0.151563,2.92653,29.2712,992.928,-393.395,-579.679,17.2654,0.0532762,3.31142,-0.000270124,-0.165818,5.3902,5.3902,992.928,-393.426,-579.659,17.2684,0.0532579,3.31408,-0.000293403,-0.166478
0.384,2.53995,25.4816,993.062,-385.99,-583.584,22.0326,0.052484,3.325,-0.000276606,-0.163401,2.936,29.3667,993.135,-388.821,-578.309,17.2474,0.0523837,3.30047,-0.000266349,-0.17181,5.36852,5.36852,993.135,-388.82,-578.3,17.2432,0.0523425,3.30382,-0.000290729,-0.167854
0.396,2.5498,25.5478,993.266,-380.551,-575.705,16.7005,0.0514694,3.30816,-0.000273644,-0.18086,2.93297,29.3819,993.342,-384.377,-576.629,17.3209,0.051499,3.28904,-0.000263411,-0.1786,5.38411,5.38411,993.342,-384.329,-576.665,17.3197,0.0514605,3.29322,-0.000288108,-0.169547
0.408,2.55234,25.5288,993.494,-376.189,-573.232,15.4201,0.0506203,3.28767,-0.000273426,-0.215507,2.95396,29.3325,993.551,-379.828,-575.39,17.4331,0.0506225,3.27992,-0.000263756,-0.182836,5.55459,5.55459,993.551,-379.823,-575.396,17.4351,0.0505795,3.27923,-0.000285398,-0.171693
