vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,4.62908,54.5997,1012.34,2.14738,-632.398,-17.5588,-0.083463,3.58003,0.000656409,-0.123295,6.24636,74.1762,1012.71,-4.44857,-617.997,-15.6125,-0.0644432,3.48043,0.000423552,-0.166059,13.5485,13.5485,1012.71,-4.42774,-617.998,-15.6133,-0.0644423,3.47929,0.000356479,-0.168503
0.104,6.17373,55.1251,1012.21,-7.97528,-629.543,-17.8206,-0.0791926,3.5528,0.000553173,-0.143135,5.42136,75.6554,1012.56,-11.5717,-617.735,-15.4061,-0.0617046,3.48444,0.00038743,-0.164883,10.0994,10.0994,1012.56,-11.5831,-617.727,-15.3985,-0.0617012,3.48281,0.000324973,-0.168269
0.108,5.06963,44.6595,1012.29,-17.5544,-649.786,-16.848,-0.0717412,3.55577,0.000502745,-0.0827353,5.10414,50.2924,1012.61,-19.947,-617.544,-15.3668,-0.0574909,3.48444,0.000342949,-0.1714,8.43803,8.43803,1012.61,-19.966,-617.54,-15.364,-0.0574683,3.48245,0.000284503,-0.171054
0.112,4.23955,42.8485,1012.07,-26.2276,-630.428,-12.102,-0.0703125,3.62156,0.000445815,-0.143265,4.99427,50.1074,1012.33,-29.397,-619.087,-14.1277,-0.0550165,3.50948,0.000304845,-0.168633,8.48869,8.48869,1012.33,-29.3918,-619.084,-14.1254,-0.0550263,3.5084,0.000254575,-0.168419
0.116,4.26041,42.708,1012.09,-36.9626,-609.83,-10.1185,-0.0657215,3.58522,0.000262253,-0.311326,4.95603,42.0059,1012.27,-39.5633,-614.883,-13.7349,-0.0516712,3.47173,0.000266526,-0.170521,5.53378,5.53378,1012.27,-39.5301,-614.891,-13.7389,-0.0516878,3.47043,0.000218331,-0.171374
0.12,2.6587,27.17,1011.62,-42.6218,-632.596,-18.9799,-0.0626827,3.60911,0.00018429,-0.200664,3.07972,30.9781,1011.85,-50.6823,-617.404,-12.545,-0.048083,3.4906,0.000230498,-0.166943,5.52122,5.52122,1011.85,-50.654,-617.409,-12.5481,-0.0481334,3.4895,0.00018822,-0.167209
0.124,2.67612,27.0936,1011.42,-65.6742,-628.467,-15.2829,-0.0593422,3.5367,0.000359317,-0.118151,3.05731,30.7051,1011.66,-62.3666,-614.793,-11.4564,-0.0448799,3.46256,0.000205184,-0.171196,5.48534,5.48534,1011.66,-62.3412,-614.808,-11.4643,-0.0449419,3.46113,0.000162547,-0.170152
0.128,2.67238,27.2637,1011.67,-78.1192,-630.225,-5.32637,-0.0528822,3.5596,0.000190748,-0.232415,3.11176,30.8961,1011.81,-74.6246,-610.888,-9.18666,-0.0403991,3.45765,0.000156417,-0.169141,5.31784,5.31784,1011.81,-74.6244,-610.887,-9.18586,-0.0404498,3.4566,0.000127211,-0.168584
0.132,2.66632,27.1561,1011.15,-92.4401,-620.306,-5.63623,-0.0497514,3.56243,0.00016254,-0.116794,3.10258,31.0707,1011.38,-87.8674,-610.862,-9.79979,-0.036914,3.44925,0.000129447,-0.164533,5.47067,5.47067,1011.38,-87.8437,-610.877,-9.80842,-0.0369947,3.4482,9.51065e-05,-0.168994
0.136,2.68752,26.9323,1010.78,-102.203,-624.489,-6.23949,-0.0450509,3.54363,0.00029386,-0.129859,3.04205,30.659,1011.04,-100.381,-608.782,-7.80188,-0.0327925,3.43488,0.000110221,-0.167567,5.38689,5.38689,1011.04,-100.361,-608.797,-7.81071,-0.0328659,3.43356,7.3863e-05,-0.170854
