corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.730491,7.67355,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,0.495701,4.86482,993.538,-383.017,-562.994,14.6702,0.0621975,3.2433,-0.000290375,-0.162876,0.847413,0.847413,993.538,-382.93,-563.045,14.6704,0.062055,3.24307,-0.000298262,-0.159607
0.312,0.419451,3.22567,991.608,-446.629,-581.34,26.2035,0.0574287,3.35364,-0.000489403,-0.410131,0.474654,4.82126,993.716,-379.236,-562.089,14.9724,0.0613889,3.23661,-0.000288681,-0.16411,0.839776,0.839776,993.716,-379.209,-562.105,14.9713,0.0612525,3.23616,-0.000295714,-0.159814
0.324,0.405103,4.04407,991.747,-442.758,-545.781,5.73666,0.0564433,3.37602,-0.000477188,-0.162651,0.473203,4.8016,993.897,-375.44,-561.143,15.2534,0.0605571,3.22993,-0.00028572,-0.1648,0.841073,0.841073,993.897,-375.565,-561.06,15.267,0.0604896,3.22808,-0.000293393,-0.16026
0.336,0.413259,4.10617,991.923,-435.687,-574.876,21.634,0.0556956,3.38194,-0.000441382,-0.095309,0.474494,4.82147,994.081,-371.344,-560.387,15.4333,0.0597464,3.2224,-0.00028028,-0.164238,0.840557,0.840557,994.081,-371.379,-560.377,15.437,0.0596045,3.22213,-0.000290787,-0.160512
0.348,0.411873,4.11999,992.238,-433.234,-588.861,15.2635,0.0552693,3.36098,-0.000480667,-0.338607,0.478292,4.8424,994.268,-367.741,-559.252,15.7281,0.0589529,3.21423,-0.000273899,-0.163211,0.841691,0.841691,994.268,-367.728,-559.254,15.723,0.0588422,3.21312,-0.000288364,-0.160779
0.36,0.417804,4.12279,992.401,-433.043,-583.909,21.409,0.0550315,3.37991,-0.000490423,-0.155232,0.475165,4.84592,994.458,-364.124,-558.08,15.9992,0.0581741,3.20534,-0.00027156,-0.164011,0.841637,0.841637,994.458,-364.025,-558.155,15.9884,0.0580593,3.20425,-0.000286351,-0.160883
0.372,0.414568,4.13136,992.646,-429.784,-570.557,38.2774,0.0544515,3.36313,-0.000486628,-0.25376,0.478679,4.85393,994.652,-360.225,-557.123,16.2087,0.0573895,3.19628,-0.00026936,-0.164586,0.841388,0.841388,994.652,-360.112,-557.205,16.1937,0.0572334,3.19615,-0.000283247,-0.160978
0.384,0.410304,3.14189,992.876,-425.931,-564.756,20.4031,0.0539781,3.35898,-0.000509529,-0.267114,0.313808,3.16596,994.848,-356.608,-555.917,16.5033,0.0565957,3.18731,-0.000264906,-0.163727,0.543893,0.543893,994.848,-356.652,-555.896,16.5072,0.0565065,3.18573,-0.000280992,-0.161161
0.396,0.27792,2.7807,993.047,-420.218,-554.828,22.8219,0.052579,3.32718,-0.000520282,-0.197402,0.319305,3.14847,995.048,-352.922,-554.77,16.788,0.0558241,3.178,-0.000261041,-0.16292,0.545751,0.545751,995.048,-352.917,-554.787,16.7835,0.0557134,3.17678,-0.000277808,-0.161304
0.408,0.27702,2.76126,993.191,-413.15,-570.109,11.3688,0.0513081,3.29435,-0.000506291,-0.00381544,0.313311,3.14236,995.251,-349.209,-553.661,17.0986,0.0550357,3.16911,-0.000259893,-0.163258,0.543153,0.543153,995.251,-349.216,-553.657,17.093,0.0549375,3.16762,-0.000274976,-0.161203
