spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,3.67332,38.9562,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,2.67353,33.8425,537.94,190.858,-44.4701,17.1352,0.648822,0.175827,0.000123745,-0.0226877,5.48598,5.48598,537.94,190.982,-44.4496,17.1341,0.645742,0.181328,0.000430166,-0.0146084
1089.48,1.92811,26.1238,565.033,161.113,-61.2343,23.65,0.667103,0.242453,0.00142806,-0.0212233,2.67447,29.4164,565.114,170.223,-58.4998,22.4892,0.667324,0.242239,0.00107151,-0.0254594,4.85481,4.85481,565.114,169.386,-58.5738,22.5324,0.662301,0.249302,0.000424486,-0.0164049
1131.38,2.25963,23.2862,593.846,145.768,-70.4526,27.1634,0.688055,0.314112,-0.000309906,-0.0247248,3.30846,27.1149,593.898,149.605,-72.9372,27.4043,0.68806,0.315103,-0.000196901,-0.0210441,4.28747,4.28747,593.898,149.643,-72.7174,27.3224,0.688666,0.315984,0.000392208,-0.0211436
1173.28,2.12777,24.6005,623.023,106.807,-89.0456,31.1094,0.699021,0.41556,-0.00020751,-0.024113,2.65618,30.9684,623.08,102.112,-92.4297,32.9056,0.700165,0.419169,-0.000131601,-0.0245946,5.27671,5.27671,623.08,101.718,-92.3077,32.8554,0.70183,0.411497,0.000382809,-0.0315336
1215.19,3.33996,27.9383,652.907,43.3456,-112.783,39.37,0.716034,0.523192,0.000254771,-0.0557605,6.25089,30.1189,652.971,44.2689,-113.074,39.4222,0.716333,0.519987,0.000289018,-0.058582,7.4527,7.4527,652.971,44.2231,-113.005,39.4031,0.717799,0.520485,0.000288204,-0.0350933
1257.09,2.1089,21.6258,683.008,-34.721,-132.933,45.0529,0.725487,0.648591,6.39928e-05,-0.0194721,2.57208,25.0074,683.085,-31.7769,-135.431,44.5066,0.726279,0.647262,7.79002e-05,-0.0313262,4.19372,4.19372,683.085,-32.0668,-135.512,44.4508,0.725267,0.634645,0.00019333,-0.0410155
1298.99,2.17726,20.3723,713.429,-121.348,-174.949,61.3905,0.735743,0.809986,0.000559865,-0.0469266,2.44764,24.2718,713.514,-117.108,-168.24,55.7738,0.73491,0.809234,0.000416409,-0.0562015,4.12365,4.12365,713.514,-116.645,-168.7,55.9532,0.739759,0.823766,6.03542e-05,-0.0489643
1340.9,2.07101,20.8454,744.269,-220.112,-198.096,63.802,0.730126,0.961679,-4.13751e-05,-0.0800577,2.50969,24.1062,744.343,-221.686,-195.169,60.7746,0.730327,0.96581,-0.000223322,-0.0719224,3.41903,3.41903,744.343,-221.349,-195.766,60.856,0.736725,0.97049,-0.000239033,-0.056311
1382.8,2.22664,21.6962,774.018,-334.006,-222.166,64.6129,0.707827,1.16504,-0.000964078,-0.0816188,2.48648,24.1975,774.076,-334.674,-226.595,67.0271,0.707966,1.16066,-0.00102317,-0.0735536,3.86634,3.86634,774.076,-334.353,-226.173,67.045,0.709515,1.14775,-0.000527113,-0.0678148
1424.7,1.46854,19.4954,803.735,-444.467,-260.685,70.1064,0.683101,1.32227,-0.000843313,-0.0925189,2.50727,24.972,803.785,-451.407,-259.006,71.1665,0.682813,1.32503,-0.000938049,-0.0774701,4.29513,4.29513,803.785,-451.249,-258.966,71.2236,0.681601,1.32767,-0.000813167,-0.0843154
