vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.040962,0.416519,1011.96,24.4157,-527.893,22.016,-0.07158,3.41703,0.00087656,0.136873,0.041695,0.438261,1011.96,24.4157,-527.893,22.016,-0.07158,3.41703,0.00087656,0.136873,0.075359,0.075359,1011.96,-2.01835,-254.579,-3.45871,0.000223762,1.12201,-3.20236e-06,-0.053932
0.104,0.040068,0.47021,1010.07,8.13251,-656.545,47.7563,-0.0776902,3.43736,0.00190364,-0.428865,0.042305,0.428619,1010.07,8.13251,-656.545,47.7563,-0.0776902,3.43736,0.00190364,-0.428865,0.115716,0.115716,1010.07,-1.96961,-256.216,-1.22169,0.000221153,1.12109,-4.50289e-06,-0.0534806
0.108,0.044217,0.430975,1011.5,-66.663,-715.674,-23.1744,-0.0542255,3.36882,0.000987711,0.424469,0.0404,0.418738,1011.5,-66.663,-715.674,-23.1744,-0.0542255,3.36882,0.000987711,0.424469,0.077046,0.077046,1011.5,-4.52383,-254.213,-4.54907,0.000545785,1.11113,-7.31948e-06,-0.0540257
0.112,0.04172,0.420948,1013.66,-31.6394,-565.993,-28.1834,-0.0536759,3.12835,0.00114574,-0.672781,0.038535,0.395768,1013.66,-31.6394,-565.993,-28.1834,-0.0536759,3.12835,0.00114574,-0.672781,0.077184,0.077184,1013.66,-4.17447,-249.296,-1.82267,0.000508168,1.10052,-8.81897e-06,-0.053689
0.116,0.041467,0.519104,1014.46,-43,-718.296,2.35069,-0.0754469,3.39488,-0.000324289,-0.641083,0.042419,0.413939,1014.46,-43,-718.296,2.35069,-0.0754469,3.39488,-0.000324289,-0.641083,0.119126,0.119126,1014.46,-5.94882,-246.72,-6.13246,0.000715225,1.07719,-8.38087e-06,-0.0501983
0.12,0.045037,0.429137,1012.44,-15.9397,-645.134,-7.65261,-0.0794793,3.77717,0.00101047,-0.291443,0.040692,0.412511,1012.44,-15.9397,-645.134,-7.65261,-0.0794793,3.77717,0.00101047,-0.291443,0.076439,0.076439,1012.44,-10.2266,-248.81,-3.56545,0.00127801,1.08094,-1.19746e-05,-0.0522695
0.124,0.039096,0.390314,1012.76,-76.1944,-589.209,-17.4841,-0.0619797,3.08728,0.000584314,-0.092185,0.040962,0.411483,1012.76,-76.1944,-589.209,-17.4841,-0.0619797,3.08728,0.000584314,-0.092185,0.076934,0.076934,1012.76,-10.2073,-246.907,-1.87552,0.00136324,1.0861,-1.38142e-05,-0.0531171
0.128,0.040947,0.418289,1011.84,-12.1668,-678.164,21.4002,-0.0616683,4.01396,6.08837e-05,0.703037,0.040262,0.409294,1011.84,-12.1668,-678.164,21.4002,-0.0616683,4.01396,6.08837e-05,0.703037,0.191502,0.191502,1011.84,-10.2985,-251.898,-4.01599,0.00137564,1.11093,-1.58776e-05,-0.0559555
0.132,0.039452,0.389402,1012.05,-105.703,-514.981,-14.4526,-0.036328,3.28176,-0.000806024,-0.429573,0.038541,0.388261,1012.05,-105.703,-514.981,-14.4526,-0.036328,3.28176,-0.000806024,-0.429573,0.077562,0.077562,1012.05,-15.4296,-247.165,-3.96829,0.00213063,1.08351,-2.08317e-05,-0.0524587
0.136,0.050504,0.393764,1010.01,-132.836,-609.858,-43.7061,-0.0521176,3.74303,-0.000509993,-0.205292,0.041486,0.407699,1010.01,-132.836,-609.858,-43.7061,-0.0521176,3.74303,-0.000509993,-0.205292,0.163668,0.163668,1010.01,-16.2079,-254.396,-0.343178,0.00227618,1.11163,-2.24926e-05,-0.0525473
0.14,0.041252,0.421081,1011.53,-91.5962,-621.505,19.8962,-0.0298156,3.61048,-0.00104592,-0.693733,0.043189,0.435436,1011.53,-91.5962,-621.505,19.8962,-0.0298156,3.61048,-0.00104592,-0.693733,0.099463,0.099463,1011.53,-20.5567,-246.991,-2.69558,0.00289833,1.07706,-2.69093e-05,-0.0521838
0.144,0.039706,0.408165,1011.33,-112.371,-576.503,-25.3134,-0.0368461,3.31842,0.00106993,0.512279,0.04059,0.414622,1011.33,-112.371,-576.503,-25.3134,-0.0368461,3.31842,0.00106993,0.512279,0.07673,0.07673,1011.33,-18.6506,-247.681,-2.69101,0.00272768,1.08185,-2.68022e-05,-0.0506922
0.148,0.039801,0.424249,1009.77,-185.026,-585.04,-6.7507,-0.0233168,3.56133,0.000795378,0.209477,0.039949,0.397771,1009.77,-185.026,-585.04,-6.7507,-0.0233168,3.56133,0.000795378,0.209477,0.096373,0.096373,1009.77,-25.8536,-249.883,-0.412465,0.00374812,1.10281,-2.95219e-05,-0.0568611
0.152,0.026344,0.294723,1011.26,-202.912,-583.689,-52.528,-0.00831174,3.26107,0.000743354,-0.157424,0.038841,0.348587,1011.26,-202.912,-583.689,-52.528,-0.00831174,3.26107,0.000743354,-0.157424,0.052324,0.052324,1011.26,-31.7253,-243.868,-2.78151,0.00486298,1.07168,-3.43349e-05,-0.0496785
0.156,0.195365,0.49047,1008.04,-172.749,-667.041,28.1711,-0.0295799,3.74205,0.000261943,-0.371995,0.083539,0.519937,1008.04,-172.749,-667.041,28.1711,-0.0295799,3.74205,0.000261943,-0.371995,0.257123,0.257123,1008.04,-33.9532,-248.222,-0.634593,0.00520613,1.09149,-4.22568e-05,-0.0572883
0.16,0.142208,1.07457,1009.91,-155.096,-571.117,-2.08316,-0.0324481,3.21711,-0.000380319,-1.17387,0.103271,0.532127,1009.91,-155.096,-571.117,-2.08316,-0.0324481,3.21711,-0.000380319,-1.17387,0.077488,0.077488,1009.91,-33.4899,-243.499,-2.00081,0.00521555,1.06267,-4.40707e-05,-0.0530248
