vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.091121,0.444343,1011.96,24.4157,-527.893,22.016,-0.07158,3.41703,0.00087656,0.136873,0.049778,0.505858,1012.5,-3.71754,-625.178,-8.03223,-0.0605767,3.54844,0.000438707,-0.178303,0.083041,0.083041,1012.5,-3.62349,-625.17,-8.03184,-0.0603847,3.54705,0.000349786,-0.170596
0.104,0.043543,0.429735,1012.01,19.1107,-527.907,22.2304,-0.0712452,3.42377,0.000870059,0.145102,0.050017,0.506527,1012.47,-10.8482,-624.912,-7.40632,-0.0577901,3.54895,0.000403821,-0.17653,0.082965,0.082965,1012.47,-10.8208,-624.898,-7.40025,-0.0575754,3.54638,0.000314371,-0.170064
0.108,0.043289,0.430769,1012.08,5.28809,-527.907,22.2304,-0.0662771,3.43147,0.000513664,0.161332,0.050196,0.506717,1012.41,-18.8099,-625.117,-7.26658,-0.0548411,3.5504,0.000363611,-0.177003,0.083346,0.083346,1012.41,-18.5504,-625.141,-7.27334,-0.0546968,3.54868,0.000279599,-0.169613
0.112,0.043452,0.43123,1011.96,-75.3442,-528.077,22.2613,-0.0625978,3.42049,0.000372619,0.158015,0.050108,0.510192,1012.31,-28.7596,-624.804,-6.66256,-0.0516878,3.54991,0.000333417,-0.175679,0.083412,0.083412,1012.31,-29.1371,-624.695,-6.59638,-0.0514487,3.5466,0.000243825,-0.170342
0.116,0.043358,0.430493,1011.84,2.5898,-529.345,22.3888,-0.0585286,3.42262,0.000519384,0.157797,0.050152,0.508201,1012.18,-38.8752,-624.453,-6.12448,-0.0484293,3.54776,0.000299479,-0.178718,0.083648,0.083648,1012.18,-38.9273,-624.429,-6.11049,-0.0482856,3.54565,0.000208966,-0.170214
0.12,0.043716,0.434529,1011.67,-67.1372,-529.613,22.4753,-0.0553024,3.40607,0.000667256,0.12804,0.050341,0.509724,1012,-49.1143,-623.806,-5.37164,-0.0450654,3.54391,0.00026944,-0.17714,0.083327,0.083327,1012,-49.0207,-623.81,-5.37672,-0.0450155,3.54244,0.000172603,-0.170813
0.124,0.044062,0.432347,1011.46,-54.5444,-529.546,22.6165,-0.0486176,3.40822,0.000583322,0.127304,0.050221,0.508858,1011.79,-60.7007,-622.61,-4.251,-0.04147,3.53819,0.000223178,-0.179117,0.08351,0.08351,1011.79,-61.1212,-622.427,-4.15538,-0.0413287,3.53393,0.000139606,-0.169301
0.128,0.043692,0.432206,1011.3,-45.209,-529.184,22.8687,-0.0463244,3.4088,0.000264628,0.131601,0.050745,0.511272,1011.52,-73.3114,-621.489,-3.27588,-0.0375711,3.53083,0.000187925,-0.176486,0.083315,0.083315,1011.52,-73.467,-621.449,-3.25843,-0.0375231,3.52887,0.000108017,-0.168847
0.132,0.044063,0.433444,1010.91,-92.7269,-528.959,23.1802,-0.0419552,3.42893,0.00105037,0.176183,0.050413,0.510554,1011.2,-87.316,-619.959,-2.07536,-0.0333909,3.52308,0.000146546,-0.178192,0.083513,0.083513,1011.2,-87.3857,-619.991,-2.09225,-0.033341,3.52083,7.70138e-05,-0.169192
0.136,0.043925,0.433236,1010.69,-102.362,-528.595,23.4212,-0.0318755,3.43203,0.000225227,0.155863,0.050523,0.510268,1010.82,-101.66,-618.66,-1.05246,-0.0289302,3.51439,0.000108789,-0.177627,0.083305,0.083305,1010.82,-101.478,-618.67,-1.06446,-0.0289941,3.51363,4.33844e-05,-0.168959
