vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,1.16438,10.1823,1070.44,-627.743,-257.047,-8.96395,0.0630795,-0.939312,-0.00028878,-0.209213,1.23459,12.4395,1069.66,-571.108,-269.503,-7.0892,0.0614319,-0.881774,-0.000318614,-0.00937558,2.0082,2.0082,1069.66,-571.198,-269.38,-7.08918,0.0613771,-0.884706,-0.000342588,-0.0196884
0.156,0.948567,6.66348,1068.8,-565.401,-323.57,-3.62851,0.0572137,-0.718914,-0.000643699,-0.061611,1.14222,10.7373,1068.04,-547.692,-306.465,-5.50179,0.0571012,-0.639381,-0.000355505,-0.043501,1.13028,1.13028,1068.04,-547.509,-306.647,-5.50223,0.0570253,-0.645628,-0.000329446,-0.0447822
0.162,0.957262,9.81412,1065.74,-578.802,-355.276,-13.9532,0.0619959,-0.361467,-0.000522372,-0.181673,0.420663,8.62647,1065.05,-556.506,-346.618,-1.68614,0.0604952,-0.318484,-0.000380144,-0.043638,1.69723,1.69723,1065.05,-556.685,-346.419,-1.68589,0.0604326,-0.323559,-0.000335115,-0.0611086
0.168,0.896313,6.75429,1064.33,-554.846,-355.489,3.31991,0.0547267,-0.328151,0.000197256,-0.176204,0.497323,7.07465,1063.88,-536.033,-346.239,-1.69657,0.0578322,-0.209898,-0.000291388,-0.0643135,2.17117,2.17117,1063.88,-536.163,-346.061,-1.6971,0.0576556,-0.216464,-0.000328528,-0.0750248
0.174,1.06057,8.24964,1062.56,-506.876,-388.91,-0.762777,0.0542889,-0.0133963,-0.00041358,-0.0882542,0.494803,5.21037,1062,-526.054,-379.586,1.19178,0.0553119,0.0659591,-0.000266034,-0.0855917,1.08375,1.08375,1062,-526.222,-379.436,1.19123,0.0550771,0.0632045,-0.000312693,-0.0927156
0.18,0.626594,5.44634,1059.03,-557.42,-412.617,1.56479,0.0458728,0.322062,-0.000163311,-0.174504,0.637864,6.40117,1058.61,-502.433,-405.616,3.51462,0.0501953,0.339784,-0.000281572,-0.0905839,1.1432,1.1432,1058.61,-502.345,-405.716,3.51468,0.049962,0.339774,-0.000298307,-0.109785
0.186,1.07476,9.62039,1056.28,-508.285,-435.609,6.16524,0.0496636,0.412696,-0.00022257,0.0768508,0.999957,11.882,1055.94,-494.098,-417.901,4.5188,0.0509517,0.483836,-0.000295682,-0.0914149,2.07848,2.07848,1055.94,-494.053,-417.924,4.5189,0.050829,0.477822,-0.000299533,-0.108124
0.192,0.498335,4.57413,1055.16,-492.708,-465.548,-2.20444,0.0537329,0.715539,-0.000716751,0.000501937,0.533176,6.01638,1054.89,-482.21,-434.219,6.83136,0.0508847,0.733753,-0.000292684,-0.0917595,0.959413,0.959413,1054.89,-482.35,-434.091,6.83465,0.0512373,0.727117,-0.000302666,-0.130957
0.198,0.517927,4.85328,1052.09,-479.033,-454.467,5.89063,0.0464989,0.920103,-0.000484504,-0.184054,0.646381,5.29284,1051.7,-470.97,-455.739,8.03381,0.0492768,0.950477,-0.000296493,-0.12609,0.896852,0.896852,1051.7,-471.057,-455.653,8.02575,0.049101,0.947924,-0.000301226,-0.140641
0.204,0.454128,5.02235,1049.14,-425.629,-421.937,-7.63919,0.0474446,1.17378,-1.46647e-05,-0.034275,0.494014,4.94436,1048.99,-461.805,-471.941,10.759,0.0475929,1.15262,-0.000252384,-0.123661,0.796554,0.796554,1048.99,-461.808,-471.924,10.7663,0.0475877,1.14972,-0.000298452,-0.132439
0.21,0.422327,4.24977,1046.48,-455.764,-508.617,36.6165,0.0436225,1.33286,-0.000564843,-0.0538109,0.518009,4.9826,1046.23,-443.61,-493.679,12.0356,0.0449668,1.36031,-0.000256879,-0.137237,0.842499,0.842499,1046.23,-443.492,-493.764,12.0313,0.0447604,1.35539,-0.000297002,-0.150115
0.216,0.42583,4.24842,1042.89,-458.373,-499.234,4.15891,0.0413128,1.49504,-0.000195429,-0.340335,0.484091,6.25447,1042.75,-436.997,-504.274,12.216,0.0432659,1.51678,-0.000245083,-0.116365,1.13761,1.13761,1042.75,-437.098,-504.201,12.2215,0.0429928,1.51032,-0.000304489,-0.146502
0.222,0.940945,4.87415,1039.56,-439.507,-495.779,12.8793,0.0426153,1.63666,-0.000364523,-0.287328,0.543569,6.19691,1039.32,-431.232,-505.872,13.7273,0.0444103,1.63832,-0.000273644,-0.17739,1.6807,1.6807,1039.32,-431.231,-505.874,13.7237,0.0441599,1.63331,-0.000269619,-0.15803
0.228,0.499705,5.4609,1036.9,-465.25,-555.688,33.9945,0.0459192,1.83919,-0.000369192,-0.286628,0.514164,5.12798,1036.85,-414.692,-516.861,13.5662,0.0449191,1.8063,-0.000202855,-0.1642,0.832538,0.832538,1036.85,-414.919,-516.689,13.5765,0.0450971,1.80385,-0.000264166,-0.163303
0.234,0.463814,4.28404,1033.66,-382.492,-545.273,18.6071,0.0360149,2.04753,-0.000179058,-0.108216,0.506931,4.95239,1033.61,-392.881,-529.367,15.2982,0.0384039,2.02233,-0.000250807,-0.183625,0.93687,0.93687,1033.61,-392.766,-529.465,15.2969,0.0382111,2.02399,-0.000263123,-0.170267
0.24,0.448251,4.2381,1030.52,-380.521,-558.605,9.73872,0.0383953,2.08552,-0.000736362,-0.0603833,0.518437,5.31858,1030.47,-389.846,-528.201,15.5901,0.0393153,2.08849,-0.000261939,-0.165216,0.976853,0.976853,1030.47,-389.878,-528.2,15.5934,0.0390698,2.08117,-0.000268304,-0.164224
0.246,0.434514,4.83673,1027.01,-416.43,-574.508,25.7101,0.0397551,2.32728,-0.000320412,-0.440619,0.520053,5.18098,1026.88,-382.063,-547.704,17.8821,0.041508,2.31588,-0.000283241,-0.193144,0.901951,0.901951,1026.88,-381.943,-547.822,17.8832,0.0414236,2.31367,-0.000251985,-0.171355
0.252,0.773736,5.39353,1023.2,-365.428,-570.533,35.9669,0.0357765,2.3492,0.000169303,-0.054907,1.18009,6.7821,1023.41,-358.374,-542.375,18.7161,0.0374761,2.35333,-0.000213001,-0.151438,1.15885,1.15885,1023.41,-358.399,-542.35,18.7266,0.0374854,2.3493,-0.000255342,-0.171052
0.258,0.556418,6.58001,1021.11,-376.166,-539.882,32.7654,0.0386794,2.52743,0.0001354,-0.115039,1.02676,10.3471,1021.3,-363.856,-543.917,16.7586,0.0398417,2.49711,-0.00022914,-0.158444,1.23546,1.23546,1021.3,-363.875,-543.915,16.745,0.0396344,2.49765,-0.000261661,-0.173418
0.264,0.55818,8.26664,1017.44,-378.251,-553.94,25.3464,0.0395487,2.57366,-0.00013727,-0.401803,0.611349,5.73521,1017.47,-348.083,-545.849,17.6863,0.0387774,2.60092,-0.000216039,-0.195976,1.17212,1.17212,1017.47,-348.027,-545.909,17.6725,0.038885,2.59227,-0.000242006,-0.168073
0.27,0.616252,7.79056,1013.87,-305.258,-589.527,56.6559,0.0322175,2.79147,-3.67737e-05,-0.033951,1.24707,8.2978,1014.06,-338.283,-553.462,21.8039,0.0368145,2.77774,-0.000241673,-0.181024,1.27888,1.27888,1014.06,-338.165,-553.506,21.7909,0.0365107,2.77551,-0.000233304,-0.178142
0.276,0.447729,4.57267,1010.98,-387.326,-582.08,29.078,0.0403667,2.99389,-0.000116364,-0.106036,0.496218,5.02792,1011.14,-332.195,-557.699,21.2071,0.0394211,2.90236,-0.000250292,-0.192903,0.838963,0.838963,1011.14,-332.097,-557.779,21.2023,0.0396007,2.90421,-0.00024203,-0.171685
0.282,0.435514,4.81893,1008.42,-336.965,-532.049,15.1342,0.0354336,2.93183,-0.000548811,-0.124592,0.493914,4.92632,1008.58,-320.713,-553.163,21.6015,0.0368005,2.89775,-0.000243846,-0.168772,0.804379,0.804379,1008.58,-320.826,-553.09,21.5996,0.0368682,2.89581,-0.00025412,-0.168093
0.288,0.429096,4.26996,1004.01,-325.425,-577.432,26.0016,0.0352827,3.11403,-0.000719551,0.0450134,0.494742,5.01141,1004.27,-315.82,-561.363,19.304,0.0368418,3.04463,-0.000238104,-0.162389,0.815868,0.815868,1004.27,-315.701,-561.45,19.2943,0.0364956,3.04834,-0.000230441,-0.165987
0.294,0.435108,4.34958,1000.26,-298.73,-567.942,29.7248,0.0345636,3.22698,-8.84056e-05,-0.0959534,0.499076,4.97474,1000.58,-304.334,-563.034,23.6596,0.0386915,3.1421,-0.000235586,-0.161939,0.807044,0.807044,1000.58,-304.31,-563.036,23.6654,0.0385594,3.14398,-0.000220829,-0.173402
0.3,0.428627,4.2893,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.50558,5.00133,997.76,-296.482,-556.847,22.2514,0.0370885,3.16911,-0.000238031,-0.153511,0.835017,0.835017,997.76,-296.44,-556.855,22.2597,0.0367411,3.1734,-0.00021855,-0.169673
