spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,2.94891,45.2103,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,5.40921,42.4917,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,5.53745,5.53745,537.894,-175.55,-35.9849,10.0004,0.394964,0.125276,-0.000465294,-0.0097386
1089.48,4.4683,35.1509,565.033,161.113,-61.2343,23.65,0.667103,0.242453,0.00142806,-0.0212233,2.66714,38.8819,565.033,161.113,-61.2343,23.65,0.667103,0.242453,0.00142806,-0.0212233,4.37054,4.37054,565.033,-205.071,-45.1911,12.1416,0.375023,0.161218,-0.000505095,-0.0124377
1131.38,2.24729,23.8681,593.846,145.768,-70.4526,27.1634,0.688055,0.314112,-0.000309906,-0.0247248,2.89247,35.3618,593.846,145.768,-70.4526,27.1634,0.688055,0.314112,-0.000309906,-0.0247248,4.36488,4.36488,593.846,-233.847,-55.5845,14.3028,0.352666,0.202535,-0.000538077,-0.0149629
1173.28,3.52299,27.0659,623.023,106.807,-89.0456,31.1094,0.699021,0.41556,-0.00020751,-0.024113,2.17187,21.8043,623.023,106.807,-89.0456,31.1094,0.699021,0.41556,-0.00020751,-0.024113,3.79754,3.79754,623.023,-260.333,-68.4812,16.828,0.328908,0.254851,-0.000562109,-0.0181462
1215.19,3.29575,30.1616,652.907,43.3456,-112.783,39.37,0.716034,0.523192,0.000254771,-0.0557605,2.39351,22.0922,652.907,43.3456,-112.783,39.37,0.716034,0.523192,0.000254771,-0.0557605,3.65547,3.65547,652.907,-284.078,-80.4713,18.677,0.304977,0.304559,-0.00057246,-0.0208364
1257.09,2.15341,21.605,683.008,-34.721,-132.933,45.0529,0.725487,0.648591,6.39928e-05,-0.0194721,2.14363,21.583,683.008,-34.721,-132.933,45.0529,0.725487,0.648591,6.39928e-05,-0.0194721,3.72009,3.72009,683.008,-302.973,-94.0008,20.7066,0.281083,0.362235,-0.000573567,-0.0238662
1298.99,2.08732,20.9461,713.429,-121.348,-174.949,61.3905,0.735743,0.809986,0.000559865,-0.0469266,2.06299,21.2175,713.429,-121.348,-174.949,61.3905,0.735743,0.809986,0.000559865,-0.0469266,3.60279,3.60279,713.429,-317.778,-108.174,22.5008,0.257095,0.423002,-0.000566986,-0.0269891
1340.9,2.08627,21.5244,744.269,-220.112,-198.096,63.802,0.730126,0.961679,-4.13751e-05,-0.0800577,2.14991,21.5444,744.269,-220.112,-198.096,63.802,0.730126,0.961679,-4.13751e-05,-0.0800577,3.80467,3.80467,744.269,-327.239,-122.767,23.8712,0.233422,0.486041,-0.000552462,-0.0296126
1382.8,2.15865,21.0501,774.018,-334.006,-222.166,64.6129,0.707827,1.16504,-0.000964078,-0.0816188,2.10841,21.231,774.018,-334.006,-222.166,64.6129,0.707827,1.16504,-0.000964078,-0.0816188,3.81477,3.81477,774.018,-333.918,-136.52,24.9897,0.210526,0.549105,-0.000529225,-0.0329412
1424.7,2.1052,21.119,803.735,-444.467,-260.685,70.1064,0.683101,1.32227,-0.000843313,-0.0925189,2.1298,21.2941,803.735,-444.467,-260.685,70.1064,0.683101,1.32227,-0.000843313,-0.0925189,3.78455,3.78455,803.735,-333.967,-150.348,25.3204,0.188571,0.610229,-0.000504737,-0.0354169
