corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,5.64878,45.8378,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,3.89585,46.4965,993.83,-383.839,-560.46,14.136,0.0625959,3.2228,-0.000294525,-0.161417,4.69128,4.69128,993.83,-383.839,-560.454,14.1418,0.0624825,3.22166,-0.000303693,-0.162599
0.312,4.72402,34.2071,991.762,-406.167,-581.666,21.9247,0.0553092,3.32532,-0.000422945,-0.0583849,5.07979,45.9388,993.949,-378.565,-559.355,13.7408,0.0614037,3.21526,-0.000287426,-0.159639,6.10811,6.10811,993.949,-378.621,-559.32,13.7443,0.0613201,3.21349,-0.000297953,-0.161921
0.324,2.28103,31.5719,992.355,-427.675,-587.163,16.903,0.0609817,3.36338,-0.000201028,-0.138845,2.51021,25.2246,994.588,-378.381,-558.715,14.8595,0.0620601,3.2264,-0.000293336,-0.165496,4.22964,4.22964,994.588,-378.44,-558.689,14.8587,0.0619828,3.22499,-0.000301209,-0.165922
0.336,2.97477,23.5823,992.247,-410.755,-582.92,24.4672,0.0553894,3.37125,-0.000275944,-0.250375,2.61108,26.9462,994.413,-374.664,-558.368,14.7023,0.0613956,3.22298,-0.000290032,-0.163316,5.30323,5.30323,994.413,-374.605,-558.414,14.6995,0.0612903,3.22216,-0.000297247,-0.163413
0.348,2.15904,22.0165,992.255,-404.1,-610.26,23.1832,0.0560679,3.38603,-0.000479634,-0.202813,2.50092,25.2243,994.398,-369.831,-557.714,15.4056,0.0598836,3.22216,-0.000289747,-0.162928,4.17465,4.17465,994.398,-369.862,-557.69,15.4106,0.0597885,3.22109,-0.000295533,-0.163533
0.36,2.13841,20.8736,992.277,-408.98,-572.863,10.3923,0.0543285,3.29361,-0.000236329,-0.23205,2.49442,24.6271,994.511,-365.356,-556.357,14.4252,0.0591674,3.19576,-0.000277614,-0.160416,4.18378,4.18378,994.511,-365.362,-556.357,14.4219,0.0590826,3.19408,-0.000288103,-0.162753
0.372,2.15722,21.299,992.626,-402.557,-586.677,11.8621,0.0525959,3.23876,-0.000444899,-0.132146,2.50217,24.9511,994.738,-361.286,-554.236,15.5149,0.0578525,3.17766,-0.000278972,-0.163371,4.22612,4.22612,994.738,-361.361,-554.193,15.5173,0.0577803,3.1755,-0.000285457,-0.163157
0.384,2.13299,20.4177,992.885,-390.347,-577.249,8.11043,0.0545072,3.31231,-0.000221104,-0.125159,2.4954,24.6729,994.968,-355.178,-554.684,15.0638,0.057203,3.18579,-0.000279682,-0.163906,4.15976,4.15976,994.968,-355.171,-554.691,15.0654,0.0571139,3.18465,-0.000284198,-0.163807
0.396,2.10587,15.4079,992.844,-396.039,-573.873,19.911,0.0526525,3.26337,-0.000415969,-0.152043,1.63311,20.3606,995.008,-357.883,-551.61,16.4143,0.0574317,3.17083,-0.000275703,-0.16153,2.76133,2.76133,995.008,-357.858,-551.625,16.4179,0.0573313,3.16965,-0.000280646,-0.162137
0.408,1.41174,13.8569,993.273,-378.136,-570.161,19.038,0.0514037,3.29738,-2.22905e-05,-0.109728,1.58724,15.5253,995.488,-350.824,-552.992,16.366,0.056133,3.18253,-0.000267823,-0.165105,2.78299,2.78299,995.488,-350.829,-552.99,16.3629,0.0560398,3.18147,-0.000277633,-0.164182
0.42,1.31774,13.1999,993.768,-376.243,-575.736,18.8375,0.0508782,3.33319,-0.000534341,-0.178529,1.50241,15.0821,995.759,-344.162,-551.469,16.8195,0.054617,3.16206,-0.000270012,-0.160931,2.7807,2.7807,995.759,-344.176,-551.466,16.8211,0.0545347,3.16061,-0.000277429,-0.16133
0.432,1.33809,13.5233,993.81,-377.131,-581.121,17.5368,0.050645,3.29297,-0.000389438,-0.133313,1.54431,15.3932,995.941,-341.335,-552.133,17.1464,0.054035,3.16865,-0.000266739,-0.159555,2.79143,2.79143,995.941,-341.349,-552.144,17.1435,0.0539479,3.16751,-0.000276741,-0.161482
0.444,1.3219,13.2671,993.703,-367.919,-575.639,18.2774,0.0499828,3.25273,-0.00027767,-0.16677,1.50444,15.1525,995.785,-337.807,-550.645,16.111,0.0533206,3.14638,-0.000258425,-0.16036,2.78708,2.78708,995.785,-337.778,-550.666,16.1083,0.0531959,3.1456,-0.000268871,-0.161083
0.456,1.32944,13.4088,994.991,-370.714,-582.214,21.0534,0.0487224,3.28025,-0.000231617,-0.209129,1.52318,15.2487,997.002,-333.54,-546.706,17.1792,0.0524084,3.13207,-0.000252203,-0.166376,2.75513,2.75513,997.002,-333.547,-546.702,17.1852,0.0523228,3.13066,-0.000264412,-0.16434
0.468,1.32672,13.3195,994.647,-354.603,-567.593,19.9565,0.0460458,3.29641,-0.00015813,-0.181518,1.49947,15.1528,996.632,-328.43,-547.482,17.8117,0.0514077,3.13762,-0.000254086,-0.162333,2.76475,2.76475,996.632,-328.421,-547.5,17.8046,0.0513202,3.13625,-0.000266288,-0.163447
