corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,4.548,88.3044,991.659,-414.912,-587.991,17.0317,0.0584389,3.32412,-0.000316797,-0.113376,9.69619,87.2854,992.734,-400.214,-572.424,14.6667,0.0611691,3.28543,-0.000295735,-0.164706,11.0275,11.0275,992.734,-400.213,-572.418,14.6692,0.06105,3.28406,-0.000305956,-0.167016
0.312,6.53998,49.9489,991.897,-411.838,-585.232,18.2107,0.056434,3.33595,-0.000319774,-0.0802278,9.57482,70.3131,992.989,-394.742,-571.605,14.6683,0.0598665,3.27883,-0.000289912,-0.162184,9.66161,9.66161,992.989,-394.756,-571.595,14.6688,0.059759,3.27739,-0.000301768,-0.165511
0.324,4.32282,44.0585,992.051,-427.58,-591.242,16.1339,0.0597903,3.36188,-0.00018991,-0.134745,5.042,50.4506,993.168,-395.413,-571.585,15.6471,0.0605727,3.28999,-0.000290028,-0.166489,8.46717,8.46717,993.168,-395.426,-571.584,15.6448,0.0604746,3.28898,-0.000304579,-0.167409
0.336,4.22518,43.209,992.247,-406.179,-582.231,20.4385,0.0552988,3.32412,-0.000275991,-0.243511,5.00497,50.385,993.293,-387.839,-570.77,14.8832,0.0588061,3.27454,-0.000286734,-0.167063,8.45912,8.45912,993.293,-387.835,-570.778,14.8832,0.0587028,3.27307,-0.000297725,-0.165812
0.348,4.24938,43.0067,992.289,-402.709,-592.404,23.3779,0.0563233,3.36266,-0.000296921,-0.18254,4.9581,37.2212,993.36,-386.505,-569.043,16.2165,0.0585047,3.27918,-0.000287505,-0.167222,5.74693,5.74693,993.36,-386.505,-569.047,16.2144,0.0584144,3.27802,-0.000294784,-0.166089
0.36,2.63826,26.9116,992.225,-404.464,-578.561,12.8295,0.0546106,3.31072,-0.000233005,-0.244339,3.09253,30.9175,993.322,-379.34,-569.31,15.9213,0.057051,3.25965,-0.00027638,-0.162918,5.62709,5.62709,993.322,-379.344,-569.311,15.9185,0.0569573,3.25806,-0.000288102,-0.165377
0.372,2.65725,26.8455,992.521,-397.26,-584.51,13.9152,0.0532235,3.28844,-0.000269537,-0.167969,3.06312,30.7288,993.578,-376.51,-567.554,16.2969,0.0562329,3.24699,-0.000279571,-0.166531,6.25996,6.25996,993.578,-376.549,-567.539,16.2957,0.0561327,3.24511,-0.000285896,-0.165124
0.384,2.68529,26.9109,993.155,-391.538,-574.893,13.7748,0.0539559,3.30857,-0.000136885,-0.101106,3.07577,30.7729,994.239,-371.315,-565.696,16.6053,0.0557306,3.24963,-0.000277997,-0.164414,6.22046,6.22046,994.239,-371.346,-565.681,16.6065,0.0556631,3.24829,-0.000284688,-0.166236
0.396,2.65811,26.9955,993.213,-396.09,-575.153,15.6056,0.0531171,3.30763,-0.000354623,-0.166923,3.07603,30.8081,994.249,-371.384,-564.009,17.0552,0.0554052,3.23385,-0.000280196,-0.165715,6.25673,6.25673,994.249,-371.382,-564.011,17.0596,0.0552935,3.23277,-0.000284475,-0.166181
0.408,2.63249,26.8045,993.429,-377.417,-571.217,19.7733,0.0504803,3.2864,-0.000145295,-0.129213,3.08785,30.8322,994.498,-364.597,-563.128,17.0316,0.053992,3.22833,-0.000273479,-0.166542,6.28246,6.28246,994.498,-364.609,-563.124,17.0307,0.053882,3.22719,-0.000280833,-0.164394
