spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,11.5597,80.7518,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,11.3519,82.9033,545.761,171.44,-45.1256,16.4663,0.658183,0.219557,0.00045741,-0.0144521,11.4687,11.4687,545.761,171.447,-45.0919,16.4575,0.658194,0.219442,0.000454101,-0.0140822
1089.48,5.58174,65.94,565.326,169.31,-58.3329,21.3647,0.669165,0.240348,0.000875185,-0.013609,6.75804,69.2442,573.656,152.103,-58.7639,21.2629,0.677905,0.283714,0.000423833,-0.0180281,11.0146,11.0146,573.656,152.095,-58.7813,21.2668,0.677914,0.283711,0.000421104,-0.0185677
1131.38,5.03327,45.9946,593.824,152.231,-72.513,27.1463,0.685935,0.313917,0.000110769,-0.0191816,5.07126,50.0715,602.441,116.428,-74.9279,26.7322,0.693507,0.361191,0.00035444,-0.0229269,8.35935,8.35935,602.441,116.426,-74.9185,26.7294,0.693498,0.361313,0.000356636,-0.023373
1173.28,4.3567,43.4773,623.037,104.864,-93.5245,33.5338,0.700369,0.415647,-0.000306055,-0.00688422,5.109,49.9411,631.849,68.5436,-95.0122,33.158,0.707052,0.460594,0.000263371,-0.028615,8.34054,8.34054,631.849,68.5424,-95.0401,33.1639,0.707068,0.460533,0.000264915,-0.0291976
1215.19,4.35953,43.0872,652.914,40.3997,-111.738,38.0566,0.716692,0.527733,0.000360247,-0.0463263,4.84462,43.0418,661.852,5.82901,-116.124,39.3637,0.716635,0.568903,0.000185279,-0.0345845,8.36419,8.36419,661.852,5.82968,-116.11,39.3576,0.716712,0.568271,0.000167765,-0.0353493
1257.09,4.07128,40.4103,683.082,-38.3204,-134.81,45.6462,0.725396,0.646737,-2.85688e-05,-0.0279145,4.70886,47.3225,691.897,-70.012,-140.391,45.8998,0.721343,0.694252,4.77114e-05,-0.040445,8.34869,8.34869,691.897,-70.022,-140.421,45.9072,0.721407,0.694055,3.00397e-05,-0.0424353
1298.99,3.99492,40.6347,713.42,-123.21,-171.06,58.7032,0.735522,0.813961,0.000378927,-0.0556945,4.83116,47.1608,721.893,-157.383,-168.779,53.0904,0.720193,0.845765,-0.000140459,-0.0510994,8.35032,8.35032,721.893,-157.397,-168.8,53.0946,0.720318,0.845541,-0.000146192,-0.0508121
1340.9,4.05356,40.7029,744.803,-224.486,-195.404,62.22,0.730948,0.960006,-5.83974e-05,-0.0550829,4.70793,47.0048,752.612,-253.767,-196.943,59.0241,0.711471,0.999008,-0.000368998,-0.056996,8.35398,8.35398,752.612,-253.769,-196.99,59.0287,0.711654,0.99851,-0.000365984,-0.0583902
1382.8,3.92703,40.1101,774.455,-337.925,-223.204,64.4909,0.709501,1.15665,-0.000802929,-0.077915,4.72771,46.9752,781.358,-358.763,-227.44,64.7285,0.688746,1.16916,-0.000607416,-0.0672629,8.34717,8.34717,781.358,-358.763,-227.459,64.7239,0.688929,1.16848,-0.000601921,-0.0669442
1424.7,3.98233,40.4784,803.944,-443.693,-264.055,72.9268,0.68532,1.32428,-0.000789566,-0.062769,4.70316,46.8578,809.791,-459.841,-258.868,69.2519,0.65851,1.34456,-0.000872282,-0.0771691,8.3423,8.3423,809.791,-459.824,-258.863,69.2511,0.658743,1.34332,-0.000851205,-0.0778787
