spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.219516,2.10824,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.517406,3.30421,554.121,-12.4055,-46.2047,5.9421,0.00496127,12.9763,-1.31604e-05,-0.0215309,0.438116,0.438116,554.121,-12.3553,-46.1785,5.91022,0.00494656,12.9765,-1.57273e-05,0.00928295
50.8664,0.564241,2.62577,571.675,-12.3999,-81.4457,22.6975,0.00219584,12.6616,-4.91516e-05,0.198194,0.257923,2.92258,578.261,-17.0271,-87.0967,4.86169,0.00598402,12.9751,-2.7557e-05,0.0497833,0.492197,0.492197,578.261,-16.9227,-87.0831,4.80642,0.00595064,12.9748,-2.21472e-05,0.0271405
52.8228,0.21929,2.07497,596.399,-21.0825,-92.7518,-2.0723,0.00478353,13.3303,4.24006e-05,-0.64682,0.25807,6.64981,602.923,-22.6222,-120.414,5.12216,0.00722763,13.1503,-2.30556e-05,-0.0231802,1.27567,1.27567,602.923,-22.5836,-120.415,5.11681,0.00722734,13.1515,-2.70851e-05,-0.0157286
54.7792,0.517896,2.46492,625.156,-25.7804,-134.676,7.9655,0.00465713,13.1326,3.28414e-05,0.252303,0.236802,2.7312,631.813,-26.9153,-161.632,8.66086,0.00784061,13.08,-2.64472e-05,-0.0360733,0.453979,0.453979,631.813,-26.9768,-161.639,8.68611,0.00782733,13.0807,-3.08948e-05,-0.0467405
56.7356,0.222373,3.74064,650.366,-28.7775,-185.04,17.2412,0.00733673,12.8724,-0.000183671,0.142693,0.502773,5.48419,657.032,-37.3889,-210.516,11.6705,0.00992697,12.9373,-4.2315e-05,-0.0356134,1.13148,1.13148,657.032,-37.485,-210.516,11.6913,0.00993503,12.9366,-4.3902e-05,-0.0519583
58.692,0.212292,2.05274,673.928,-58.3965,-270.409,33.0078,0.00943884,12.9448,5.7218e-05,-1.25173,0.233122,2.26438,680.472,-43.0469,-266.616,14.295,0.0110805,12.9486,-4.78044e-05,-0.0638015,0.923716,0.923716,680.472,-42.9853,-266.622,14.2566,0.0110403,12.9506,-4.87577e-05,-0.0810621
60.6484,0.327555,2.27961,699.501,-60.7541,-309.581,19.1455,0.0103231,12.9354,-5.53536e-05,-0.0906686,0.244921,2.52943,705.76,-51.1104,-315.185,10.629,0.0124557,12.8054,-5.01391e-05,-0.138746,0.424952,0.424952,705.76,-51.1619,-315.188,10.6462,0.0124791,12.8056,-6.11618e-05,-0.12774
62.6048,0.46764,5.30874,726.483,-64.7984,-341.57,35.3041,0.0143961,12.329,-0.000167256,0.411784,0.554133,5.9435,732.527,-60.2208,-367.542,15.889,0.0145335,12.2869,-4.58314e-05,-0.165234,0.98126,0.98126,732.527,-60.0934,-367.548,15.8613,0.0144522,12.2902,-5.99494e-05,-0.174267
64.5612,0.564513,4.82615,749.979,-54.105,-387.838,30.9524,0.0125182,12.2912,-0.000447771,-0.117444,0.668783,4.99167,755.355,-69.3355,-425.754,12.3069,0.0159114,12.0619,-8.84585e-05,-0.248648,0.678406,0.678406,755.355,-69.4063,-425.753,12.3367,0.0158889,12.0624,-7.96879e-05,-0.214519
66.5176,0.361509,3.81996,771.464,-85.3922,-457.228,65.7423,0.0186045,12.0125,-0.000173711,0.00697933,0.444161,3.29228,776.735,-80.5702,-476.324,15.8935,0.0185674,11.6058,-8.52535e-05,-0.249715,0.527489,0.527489,776.735,-80.5528,-476.319,15.8835,0.01856,11.608,-8.8858e-05,-0.254178
68.474,0.219014,2.55364,795.021,-97.6094,-539.193,16.1548,0.0182399,11.3782,-0.000152184,-0.678642,0.344113,3.83669,799.743,-94.503,-526.127,17.5208,0.0203839,11.1016,-8.73921e-05,-0.28368,0.687145,0.687145,799.743,-94.3663,-526.132,17.4929,0.0202713,11.1045,-9.29004e-05,-0.276259
70.4304,0.360055,3.01493,818.436,-110.156,-578.842,37.3217,0.0199404,11.023,-0.000282304,-0.431538,0.24722,2.2411,822.672,-104.824,-566.36,23.0958,0.0216241,10.5511,-0.000103073,-0.32828,0.388006,0.388006,822.672,-104.912,-566.334,23.1333,0.0215462,10.553,-0.00010506,-0.304911
72.3868,0.209208,2.10156,836.615,-118.384,-589.526,23.4311,0.0194966,10.0739,-4.34489e-05,0.269932,0.258324,3.18076,840.712,-115.814,-601.994,19.4713,0.023124,9.96535,-9.52658e-05,-0.299748,0.834888,0.834888,840.712,-115.786,-602.008,19.4521,0.0231032,9.96451,-0.000107161,-0.306238
74.3432,0.418509,2.1526,857.456,-122.514,-670.272,-4.66104,0.0233106,9.61258,-3.8199e-05,-0.321886,0.250556,2.3958,861.378,-131.154,-635.343,23.247,0.0258527,9.39451,-0.000106584,-0.313676,0.425694,0.425694,861.378,-131.087,-635.388,23.1905,0.0258654,9.39435,-0.00011334,-0.315463
76.2996,0.255112,1.92757,874.811,-170.283,-671.1,57.468,0.0264711,8.71881,-0.000391136,-0.914075,0.254383,2.10303,877.836,-149.659,-653.787,21.741,0.0291528,8.65567,-0.000142436,-0.327797,0.388275,0.388275,877.836,-149.698,-653.799,21.7227,0.0291652,8.65089,-0.000138939,-0.33382
78.256,0.237281,2.1947,891.017,-166.564,-727.699,53.8859,0.0310382,8.30247,-0.000151201,-0.52732,0.260273,2.34056,893.74,-159.381,-674.209,21.6871,0.0302352,8.04715,-0.000145213,-0.349755,0.475559,0.475559,893.74,-159.347,-674.196,21.691,0.0301094,8.04806,-0.000153606,-0.323405
80.2124,0.203561,2.36237,904.993,-217.217,-710.003,64.4077,0.0300062,7.57653,-0.000562104,-1.04212,0.256055,3.73396,907.239,-170.197,-686.586,22.3989,0.0304955,7.47633,-0.000156373,-0.320058,1.08734,1.08734,907.239,-170.223,-686.587,22.3945,0.0304788,7.47455,-0.000156943,-0.313919
82.1688,0.415051,4.18853,919.64,-186.499,-664.465,27.2974,0.0313779,6.99632,0.000101884,-0.846157,0.52744,4.32852,921.919,-182.907,-682.697,27.4776,0.0328881,6.84121,-0.000149235,-0.318892,0.42496,0.42496,921.919,-182.813,-682.689,27.4911,0.0326943,6.84446,-0.000175925,-0.300078
84.1252,0.220279,2.06274,934.509,-235.024,-696.88,10.4925,0.0344597,6.43499,0.000100313,-0.164477,0.251874,2.54292,936.695,-199.055,-678.703,25.8619,0.0350063,6.25568,-0.000194358,-0.278819,0.419488,0.419488,936.695,-198.934,-678.735,25.8567,0.0348805,6.25585,-0.000187185,-0.287084
86.0816,0.185414,1.88398,947.46,-222.713,-668.894,36.2077,0.028155,5.53415,2.2697e-05,-0.0282156,0.288688,2.52234,949.231,-208.345,-666.729,22.306,0.03434,5.60603,-0.000167277,-0.282449,0.406831,0.406831,949.231,-208.186,-666.793,22.2719,0.0341567,5.60634,-0.000182224,-0.289339
88.038,0.251869,3.24717,956.149,-193.401,-682.474,54.39,0.0311925,5.13059,-0.000450796,-0.140871,0.296208,2.71084,957.896,-225.397,-653.373,23.2118,0.0358325,5.09019,-0.000178951,-0.252501,0.438257,0.438257,957.896,-225.127,-653.454,23.1888,0.0356613,5.08901,-0.000183107,-0.250646
89.9944,0.230608,2.2055,965.493,-286.738,-656.273,-0.845697,0.0380405,4.65885,-0.000741727,-0.183585,0.25441,2.60763,967.019,-237.003,-647.079,24.0029,0.037674,4.68667,-0.000186241,-0.220835,0.660722,0.660722,967.019,-237.015,-647.094,24.0002,0.0375954,4.68547,-0.00020493,-0.22809
91.9508,0.427952,4.34377,977.365,-272.096,-622.933,21.5421,0.0315048,4.19744,0.000287192,-0.31263,0.508048,4.72546,978.661,-244.712,-615.935,22.0378,0.0354305,4.17169,-0.000198808,-0.21897,0.423281,0.423281,978.661,-244.63,-615.958,22.0355,0.0352839,4.1712,-0.000209853,-0.225858
93.9072,0.220028,2.18233,983.824,-283.456,-619.611,13.1368,0.0354383,3.88535,-0.000525792,-0.203758,0.252045,2.53038,985.014,-274.166,-596.024,21.9172,0.0398354,3.81387,-0.000212153,-0.208045,0.462786,0.462786,985.014,-273.992,-596.088,21.9117,0.0396552,3.81413,-0.000211176,-0.200752
95.8636,0.212151,2.11903,990.653,-283.04,-569.805,18.7404,0.0321458,3.59804,0.000186745,0.169639,0.248414,2.50712,992.105,-274.499,-582.083,24.0941,0.0397075,3.53809,-0.000199813,-0.180003,0.415355,0.415355,992.105,-274.386,-582.116,24.0945,0.0394874,3.54004,-0.000213121,-0.181132
97.82,0.219632,2.18172,997.112,-332.567,-571.504,25.3298,0.0334732,3.25783,-0.000515654,-0.355508,0.254205,3.13841,997.975,-289.69,-550.199,20.2932,0.0398669,3.13876,-0.000245572,-0.15852,0.449244,0.449244,997.975,-289.809,-550.117,20.3042,0.0396216,3.13948,-0.000229997,-0.162582
99.7764,0.233259,2.25847,1001.85,-304.522,-529.094,22.3317,0.0292437,2.94086,0.00024862,-0.544369,0.251755,2.88047,1002.76,-301.853,-530.598,19.3881,0.0392751,2.80177,-0.000206617,-0.138528,0.544339,0.544339,1002.76,-301.869,-530.604,19.3812,0.0391235,2.79986,-0.000238442,-0.144432
101.733,0.214581,2.15505,1008.05,-348.64,-526.129,22.8936,0.0423288,2.63884,-5.30082e-05,0.276962,0.251342,2.59614,1009.01,-312.449,-502.961,17.8272,0.0391193,2.55441,-0.000226882,-0.130401,0.416079,0.416079,1009.01,-312.486,-502.9,17.8448,0.0390769,2.55411,-0.000245606,-0.133524
103.689,0.214104,2.20873,1013.45,-318.359,-491.867,12.6259,0.0319232,2.3782,-0.000332486,-0.26911,0.2458,2.42523,1014.01,-325.558,-477.052,17.8096,0.0381663,2.32069,-0.000260277,-0.128501,0.420079,0.420079,1014.01,-325.449,-477.15,17.796,0.0380087,2.32025,-0.00026448,-0.12894
105.646,0.211359,2.32734,1018.38,-324.377,-490.545,27.5392,0.0317328,2.21912,0.000424379,-0.252574,0.26474,2.60491,1019.07,-324.233,-451.904,18.1046,0.035177,2.08503,-0.000182567,-0.0967257,0.42361,0.42361,1019.07,-324.206,-451.916,18.119,0.0350251,2.08579,-0.000244703,-0.104522
107.602,0.212149,2.74354,1021.52,-373.386,-430.176,9.16318,0.0382247,1.81989,0.000229226,-0.135743,0.508732,4.55317,1022.05,-347.758,-423.038,18.3031,0.0408769,1.8609,-0.00026219,-0.104395,0.427853,0.427853,1022.05,-347.835,-422.999,18.3014,0.0408125,1.85793,-0.000272493,-0.0960824
109.558,0.213884,2.13862,1025.29,-383.729,-410.839,-5.61742,0.0421302,1.73792,-0.000482379,0.0702461,0.252952,2.9906,1025.6,-356.007,-402.791,17.8016,0.0398472,1.7011,-0.00025453,-0.0891982,0.416022,0.416022,1025.6,-355.981,-402.801,17.7958,0.0397878,1.69943,-0.000280371,-0.0925017
111.515,0.210016,2.26362,1028.94,-397.538,-413.981,19.7588,0.0246419,1.55597,0.000148746,-0.0643357,0.505007,4.51078,1029.22,-354.906,-382.269,15.4481,0.0335313,1.51137,-0.000223539,-0.0766772,0.81657,0.81657,1029.22,-354.934,-382.235,15.439,0.0334205,1.50884,-0.000266952,-0.0794057
113.471,0.292713,2.13187,1030.96,-427.836,-347.419,13.5973,0.035803,1.36129,-0.000916898,-0.0370916,0.250895,3.35464,1031.04,-374.655,-358.79,14.6908,0.035313,1.3597,-0.000242952,-0.071686,0.812025,0.812025,1031.04,-374.626,-358.831,14.6796,0.0351967,1.35834,-0.000272674,-0.0742139
115.428,0.420424,2.99566,1033.59,-459.177,-340.74,27.5513,0.0336041,1.23891,0.000315308,0.0179728,0.25445,2.50986,1033.79,-385.019,-331.723,14.4476,0.0373395,1.21991,-0.000280577,-0.0611143,0.41908,0.41908,1033.79,-385.052,-331.694,14.4443,0.0372966,1.21848,-0.000279886,-0.0616776
117.384,0.225683,2.69508,1037.08,-412.299,-330.663,15.3117,0.0207517,1.12765,-0.000635996,-0.0271118,0.279274,2.76631,1036.82,-383.645,-314.351,12.0779,0.030629,1.10218,-0.000242852,-0.0632097,0.61934,0.61934,1036.82,-383.731,-314.291,12.0779,0.0305488,1.09978,-0.000278608,-0.0601236
119.34,0.208209,3.01788,1038.14,-425.684,-324.848,19.6706,0.0211764,1.10754,-0.000320066,-0.171345,0.270194,3.5284,1038.13,-381.996,-306.277,13.0569,0.0280434,1.05163,-0.0002218,-0.0430106,0.663333,0.663333,1038.13,-381.927,-306.339,13.0504,0.027995,1.05011,-0.000280084,-0.0493782
121.297,0.37097,3.6117,1040.86,-392.801,-272.328,3.33155,0.0213251,0.980185,-0.00112656,0.0700391,0.246419,2.53574,1040.56,-399.373,-282.271,13.7862,0.0332064,0.942288,-0.00025888,-0.0452336,0.404231,0.404231,1040.56,-399.509,-282.158,13.7939,0.03299,0.942721,-0.000298896,-0.04772
123.253,0.216983,2.35941,1042.08,-459.683,-281.85,19.8358,0.0338322,0.927732,-0.000645196,-0.283722,0.356599,3.12093,1041.64,-416.059,-270.029,12.3546,0.0358162,0.858588,-0.000313033,-0.0515415,0.415121,0.415121,1041.64,-415.801,-270.339,12.3529,0.0356843,0.859165,-0.000319007,-0.0453998
125.21,0.221808,2.16525,1043.42,-508.973,-229.33,8.15957,0.0305405,0.716324,-0.000582752,-0.0499269,0.252738,2.58552,1042.84,-410.606,-242.798,11.0934,0.0308106,0.735082,-0.000299609,-0.041143,0.424297,0.424297,1042.84,-410.566,-242.864,11.0929,0.0305967,0.735041,-0.000290591,-0.0361436
127.166,0.205986,2.07205,1045.79,-439.93,-273.798,16.1914,0.0169386,0.721112,-1.99131e-05,-0.0422939,0.38456,4.31831,1045.41,-404.518,-226.58,9.51185,0.0249437,0.669836,-0.000263609,-0.0284856,0.420546,0.420546,1045.41,-404.763,-226.266,9.51779,0.0249474,0.667344,-0.000294936,-0.0330722
129.122,0.213716,2.13097,1045.56,-494.83,-210.956,8.87298,0.0268124,0.627665,0.000252314,-0.0517168,0.246382,2.56438,1045.32,-427.912,-223.862,11.2543,0.0283476,0.634421,-0.000258998,-0.0272917,0.41279,0.41279,1045.32,-428.103,-223.64,11.2649,0.0281641,0.633984,-0.000292749,-0.0273526
131.079,0.216357,2.14091,1047.5,-459.557,-204.17,19.4926,0.0303412,0.570281,-0.000524914,-0.0357219,0.249413,2.46957,1046.96,-442.545,-198.943,9.58756,0.0320632,0.546405,-0.000305726,-0.0279095,0.413521,0.413521,1046.96,-442.594,-198.908,9.59152,0.032022,0.545469,-0.000322797,-0.0279078
133.035,0.435827,2.62689,1050.16,-448.166,-184.711,4.88588,0.0191246,0.568398,-0.000285604,-0.0688945,0.250968,2.56887,1049.31,-441.05,-188.002,9.1125,0.0256405,0.495642,-0.000313589,-0.0256006,0.548314,0.548314,1049.31,-441.046,-188.022,9.12394,0.0254698,0.495249,-0.000330287,-0.0256824
134.992,0.219563,3.42636,1050.15,-501.214,-200.552,9.51858,0.0185694,0.548097,0.000567961,-0.0783489,0.471359,4.82742,1049.44,-440.779,-187.715,10.1868,0.0256532,0.485556,-0.000261119,-0.0240817,0.543281,0.543281,1049.44,-440.722,-187.791,10.1861,0.0254725,0.485837,-0.000302705,-0.0253681
136.948,0.365078,2.24911,1050.21,-502.086,-162.599,-1.45328,0.0199169,0.408673,0.00064616,-0.0282536,0.244459,3.51565,1049.77,-445.404,-166.095,7.41235,0.025916,0.406126,-0.000267906,-0.0161059,0.522476,0.522476,1049.77,-445.54,-165.902,7.41204,0.0259112,0.404008,-0.000303745,-0.0190619
138.904,0.272931,3.2022,1052.18,-509.014,-163.862,10.3484,0.0152481,0.447214,-8.90156e-05,-0.00818209,0.501221,3.82697,1051.4,-446.65,-161.734,8.18917,0.0234939,0.391891,-0.00032494,-0.0129549,0.521124,0.521124,1051.4,-446.57,-161.897,8.1931,0.0232764,0.393014,-0.000333859,-0.0168304
140.861,0.209289,2.13217,1051.4,-496.368,-191.653,20.6163,0.0117383,0.401596,-0.000173405,0.0117161,0.244985,2.46028,1050.86,-454.267,-150.071,8.25709,0.0240975,0.354135,-0.000285789,-0.0174009,0.419541,0.419541,1050.86,-454.188,-150.263,8.25107,0.0238124,0.354682,-0.000322114,-0.0168047
142.817,0.209183,2.14052,1053.05,-479.922,-119.051,0.799083,0.0248535,0.306584,-0.000369816,0.0311683,0.246906,2.82137,1052.24,-459.239,-138.195,7.33112,0.0265323,0.312742,-0.000333635,-0.0143714,0.422202,0.422202,1052.24,-459.206,-138.283,7.32968,0.0264383,0.312804,-0.000326508,-0.0161596
144.774,0.213597,2.10708,1054.44,-511.313,-131.915,3.65035,0.0256051,0.296034,-0.000345376,-0.0083814,0.303094,2.6391,1053.44,-462.726,-130.302,7.04701,0.0253641,0.28846,-0.000362798,-0.0138362,0.416228,0.416228,1053.44,-462.801,-130.24,7.04838,0.025225,0.288524,-0.000338355,-0.0144646
