corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,4.01118,39.8188,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,5.39571,39.6163,992.694,-399.945,-572.581,14.9486,0.0607578,3.28288,-0.000297153,-0.163244,4.54487,4.54487,992.694,-399.938,-572.575,14.9554,0.0606162,3.28176,-0.000307465,-0.164993
0.312,2.97712,31.7348,991.762,-406.167,-581.666,21.9247,0.0553092,3.32532,-0.000422945,-0.0583849,3.65755,38.3331,992.822,-394.814,-570.723,14.3914,0.0596456,3.26781,-0.000290072,-0.15986,5.34767,5.34767,992.822,-394.893,-570.673,14.396,0.0595548,3.26562,-0.000302164,-0.16431
0.324,4.35911,26.6878,992.355,-427.675,-587.163,16.903,0.0609817,3.36338,-0.000201028,-0.138845,3.45004,28.306,993.474,-395.776,-570.874,15.7599,0.0607981,3.28921,-0.000293797,-0.166727,4.36098,4.36098,993.474,-395.841,-570.845,15.7586,0.060735,3.28789,-0.000304336,-0.169004
0.336,2.93626,28.4745,992.247,-410.755,-582.92,24.4672,0.0553894,3.37125,-0.000275944,-0.250375,5.12782,30.5799,993.295,-391.016,-571.286,15.4,0.0600271,3.29098,-0.000291978,-0.166795,5.16498,5.16498,993.295,-390.944,-571.342,15.3967,0.0598999,3.29026,-0.000300549,-0.165738
0.348,2.22487,22.8466,992.255,-404.1,-610.26,23.1832,0.0560679,3.38603,-0.000479634,-0.202813,2.52988,23.8043,993.289,-385.867,-570.007,16.2991,0.0583149,3.28957,-0.000295646,-0.163792,4.01744,4.01744,993.289,-385.901,-569.981,16.3056,0.0582109,3.28877,-0.000299067,-0.165893
0.36,2.04131,19.0965,992.277,-408.98,-572.863,10.3923,0.0543285,3.29361,-0.000236329,-0.23205,2.44888,22.0317,993.384,-380.59,-567.805,15.1363,0.0574667,3.24924,-0.000276431,-0.160843,4.20006,4.20006,993.384,-380.616,-567.792,15.1335,0.0573733,3.24719,-0.000290729,-0.164892
0.372,2.09912,16.3251,992.626,-402.557,-586.677,11.8621,0.0525959,3.23876,-0.000444899,-0.132146,1.70279,22.9317,993.646,-376.539,-565.742,16.1691,0.0560626,3.23243,-0.000280877,-0.166662,3.86246,3.86246,993.646,-376.624,-565.692,16.1723,0.0559752,3.22973,-0.000286958,-0.165231
0.384,2.13237,21.2823,992.885,-390.347,-577.249,8.11043,0.0545072,3.31231,-0.000221104,-0.125159,2.45427,22.7406,993.91,-370.746,-566.496,15.7715,0.055862,3.24795,-0.000285953,-0.166694,4.19102,4.19102,993.91,-370.748,-566.493,15.774,0.0557849,3.24681,-0.0002875,-0.167282
0.396,2.09418,21.1418,992.844,-396.039,-573.873,19.911,0.0526525,3.26337,-0.000415969,-0.152043,2.49555,24.8227,993.914,-373.112,-563.262,17.2324,0.0558673,3.22952,-0.000281794,-0.162525,4.18809,4.18809,993.914,-373.067,-563.291,17.2346,0.0557616,3.22813,-0.000282222,-0.164538
0.408,2.08239,20.9315,993.273,-378.136,-570.161,19.038,0.0514037,3.29738,-2.22905e-05,-0.109728,1.74187,20.9218,994.406,-365.699,-564.72,17.2247,0.0545521,3.24431,-0.000261689,-0.168649,3.80354,3.80354,994.406,-365.701,-564.72,17.2194,0.0544574,3.24337,-0.000279716,-0.165881
0.42,1.80341,18.2813,993.768,-376.243,-575.736,18.8375,0.0508782,3.33319,-0.000534341,-0.178529,2.24917,23.1857,994.716,-358.665,-562.887,17.6937,0.0529626,3.2237,-0.000273034,-0.164377,4.19077,4.19077,994.716,-358.691,-562.878,17.6957,0.0528934,3.22209,-0.000280325,-0.163418
0.432,1.99741,18.848,993.81,-377.131,-581.121,17.5368,0.050645,3.29297,-0.000389438,-0.133313,1.54017,15.2198,994.885,-355.876,-564.03,17.909,0.0524625,3.23032,-0.000267311,-0.160716,2.81497,2.81497,994.885,-355.882,-564.051,17.9046,0.0523826,3.22939,-0.000280169,-0.162664
0.444,1.33201,13.3613,993.703,-367.919,-575.639,18.2774,0.0499828,3.25273,-0.00027767,-0.16677,1.54501,15.3744,994.73,-352.275,-561.785,16.6428,0.051654,3.19995,-0.000256646,-0.163123,2.82087,2.82087,994.73,-352.249,-561.802,16.6403,0.0515231,3.19883,-0.00026968,-0.162889
0.456,1.33774,13.4803,994.991,-370.714,-582.214,21.0534,0.0487224,3.28025,-0.000231617,-0.209129,1.55335,15.3726,995.988,-347.44,-557.948,17.804,0.0507726,3.19064,-0.000243508,-0.172,2.75895,2.75895,995.988,-347.436,-557.951,17.8102,0.0506818,3.18908,-0.000263901,-0.166559
0.468,1.3289,13.4194,994.647,-354.603,-567.593,19.9565,0.0460458,3.29641,-0.00015813,-0.181518,1.54534,15.3477,995.626,-341.491,-558.666,18.5838,0.0495006,3.19884,-0.000253025,-0.165477,2.77552,2.77552,995.626,-341.473,-558.69,18.5761,0.0494046,3.19768,-0.000268085,-0.166445
0.48,1.34211,13.4416,994.546,-350.934,-567.098,21.5054,0.0466718,3.23351,-0.000230194,-0.236021,1.53229,15.1363,995.581,-339.735,-558.389,19.0795,0.0489451,3.18293,-0.000247209,-0.164362,2.77208,2.77208,995.581,-339.707,-558.411,19.0757,0.04883,3.18207,-0.000260637,-0.163824
0.492,1.32528,13.4181,995.078,-364.519,-574.476,22.7947,0.0448217,3.28083,-0.000274489,-0.271867,1.55796,15.5347,996.086,-332.336,-557.619,19.2399,0.0479132,3.19251,-0.000236964,-0.16248,2.78687,2.78687,996.086,-332.378,-557.593,19.245,0.0478054,3.19161,-0.000250831,-0.16248
0.504,2.20001,19.7772,995.127,-343.124,-560.256,21.9303,0.042839,3.26953,-0.000179474,-0.0808221,2.27441,22.8501,996.117,-328.235,-555.696,20.518,0.0467831,3.17538,-0.000248695,-0.167091,4.1571,4.1571,996.117,-328.262,-555.681,20.5235,0.0466768,3.17415,-0.000256346,-0.165529
0.516,2.02219,19.6449,995.15,-348.358,-558.288,22.9132,0.044294,3.19077,-0.000227803,-0.12821,2.35265,23.4275,996.144,-325.592,-555.297,20.047,0.046157,3.17255,-0.000236949,-0.164556,4.11062,4.11062,996.144,-325.56,-555.319,20.044,0.0460825,3.17066,-0.000254933,-0.167181
0.528,1.89988,19.7567,995.826,-340.298,-577.932,19.166,0.0428419,3.21831,-0.000200792,-0.140117,2.36724,23.3581,996.801,-319.295,-555.837,19.8272,0.0450781,3.18141,-0.000240264,-0.163428,4.12319,4.12319,996.801,-319.248,-555.873,19.8223,0.0449628,3.18038,-0.000249707,-0.166268
0.54,1.96034,19.6059,995.704,-319.82,-561.622,27.2212,0.0397967,3.26053,-0.000238285,-0.189766,2.29785,23.1336,996.711,-314.215,-554.99,21.0536,0.0444015,3.18024,-0.000239151,-0.1639,4.11511,4.11511,996.711,-314.199,-554.999,21.056,0.0443125,3.17937,-0.000243519,-0.163838
0.552,2.0117,20.0382,995.689,-335.908,-563.684,21.7408,0.0412004,3.26243,-0.000228425,-0.142419,2.36759,23.211,996.674,-310.449,-556.535,19.3133,0.0434971,3.16626,-0.000236334,-0.163658,4.09272,4.09272,996.674,-310.414,-556.564,19.307,0.0434289,3.16445,-0.000243757,-0.164462
0.564,1.94727,19.8888,996.502,-326.832,-566.83,17.4514,0.0389238,3.2049,-0.000345739,-0.152746,2.35963,23.6606,997.479,-305.625,-551.837,20.9388,0.0420641,3.14195,-0.00023081,-0.163397,4.1665,4.1665,997.479,-305.641,-551.833,20.938,0.0420007,3.14018,-0.000238574,-0.163841
0.576,1.96418,19.5267,996.427,-317.529,-545.589,23.2053,0.0378178,3.20351,-0.000254913,-0.179303,2.30319,23.7879,997.443,-299.229,-552.867,20.9623,0.0409334,3.15467,-0.000214767,-0.159931,4.59149,4.59149,997.443,-299.325,-552.815,20.9654,0.0408996,3.15192,-0.000234011,-0.162971
0.588,1.95385,19.6168,996.846,-315.047,-561.116,22.5185,0.0373194,3.20041,-0.000287847,-0.161401,2.33022,23.3528,997.799,-295.167,-551.985,21.8578,0.040453,3.15185,-0.000219921,-0.16603,4.14877,4.14877,997.799,-295.208,-551.962,21.863,0.0403493,3.15042,-0.000237069,-0.165497
0.6,2.00012,19.8675,997.483,-306.165,-558.234,28.9726,0.0345628,3.20047,-0.000403286,-0.236148,2.32069,23.3168,998.391,-288.28,-549.479,21.854,0.0388283,3.13043,-0.000224503,-0.1643,4.55005,4.55005,998.391,-288.164,-549.546,21.8477,0.0386711,3.13023,-0.000232959,-0.165403
0.612,1.91785,19.4648,997.266,-303.043,-550.598,22.605,0.0350698,3.19403,-0.000165014,-0.123586,2.37317,23.6929,998.166,-284.405,-552.519,21.7245,0.0381145,3.14083,-0.000221815,-0.165199,4.14936,4.14936,998.166,-284.506,-552.449,21.7398,0.0380347,3.13907,-0.000227008,-0.16703
0.624,1.97112,19.6566,997.694,-296.244,-554.619,19.1946,0.0299927,3.16975,-0.00024631,-0.241228,2.2889,23.2154,998.572,-275.446,-548.324,22.0999,0.0356009,3.10979,-0.000204801,-0.167732,4.10639,4.10639,998.572,-275.471,-548.317,22.0944,0.0354845,3.10816,-0.000222216,-0.164575
0.636,1.9514,19.4648,997.987,-278.7,-564.977,27.3804,0.0321255,3.17086,-0.000278284,-0.247012,2.29716,23.4931,998.817,-269.477,-548.727,21.6548,0.0348464,3.12143,-0.000215819,-0.164062,4.14152,4.14152,998.817,-269.466,-548.736,21.6515,0.0347431,3.12007,-0.000220682,-0.16614
0.648,1.99092,19.8618,998.446,-266.439,-562.468,23.4269,0.0306256,3.21935,-1.75345e-05,-0.205374,2.35013,23.3701,999.412,-263.695,-549.034,22.6953,0.0335835,3.12195,-0.000187562,-0.1656,4.82675,4.82675,999.412,-263.652,-549.053,22.695,0.0334603,3.12204,-0.000208311,-0.168745
0.66,1.94548,19.2808,998.046,-289.476,-576.016,23.783,0.0319782,3.21056,-0.00024608,-0.0186763,2.27968,23.56,998.982,-261.189,-549.332,23.0517,0.0342451,3.11901,-0.000195973,-0.163696,4.86806,4.86806,998.982,-261.265,-549.284,23.0558,0.0341704,3.11789,-0.000209359,-0.167576
0.672,2.01207,19.8232,998.514,-276.129,-575.179,35.0356,0.0303272,3.15484,-0.000196886,-0.186881,2.32924,23.1423,999.484,-256.526,-548.983,23.3937,0.0329893,3.11971,-0.000187851,-0.166007,4.82728,4.82728,999.484,-256.57,-548.967,23.3948,0.0329397,3.11727,-0.000205949,-0.167135
0.684,1.95969,17.7594,999.405,-259.174,-548.014,14.234,0.027436,3.16515,-0.000214736,-0.212772,1.53411,15.4087,1000.28,-247.081,-545.731,23.5714,0.0309577,3.1043,-0.000184435,-0.166327,3.97929,3.97929,1000.28,-247.031,-545.772,23.563,0.0308463,3.10328,-0.000206601,-0.167855
0.696,1.32323,13.2989,999.223,-255.822,-551.789,26.885,0.026864,3.18806,-0.000279189,-0.0973177,1.52459,15.3262,1000.19,-238.062,-544.89,23.8681,0.0288315,3.09224,-0.00017817,-0.159088,3.98292,3.98292,1000.19,-238.099,-544.879,23.8701,0.0287601,3.09129,-0.000196366,-0.165174
