spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.201487,2.01233,548.06,-11.3775,-57.0789,11.9012,0.00217138,12.8687,3.54809e-05,-0.341307,0.237623,2.39339,548.511,-12.1494,-37.7654,4.42434,0.00231622,12.8505,-1.20571e-05,-0.105701,0.400701,0.400701,548.511,-11.9629,-37.6859,4.33075,0.00229214,12.8434,-1.10761e-05,-0.01226
50.8664,0.204359,2.03804,573.045,-19.0168,-122.584,15.574,0.00281472,12.7453,8.57474e-06,0.151957,0.239546,2.39135,573.607,-16.0206,-77.7358,9.70693,0.00307298,12.8271,-2.00139e-05,-0.0705173,0.400848,0.400848,573.607,-16.0536,-77.8489,9.71636,0.00312893,12.7906,-1.38371e-05,0.0177621
52.8228,0.204236,2.04175,598.229,-25.4026,-125.992,9.97188,0.00372539,12.924,1.24626e-05,-0.222128,0.241429,2.45678,598.817,-21.402,-107.161,12.5067,0.00399594,12.9834,-1.47445e-05,0.0374115,0.417988,0.417988,598.817,-21.3796,-107.195,12.4716,0.00411066,12.9849,-1.84065e-05,0.029044
54.7792,0.211873,2.1209,623.67,-27.9848,-192.484,1.11779,0.00453247,13.0469,1.68266e-05,0.28363,0.248743,2.49677,624.347,-26.3648,-156.352,8.9847,0.00487476,13.0494,-1.81006e-05,0.00455994,0.417929,0.417929,624.347,-26.3614,-156.409,8.97714,0.00499316,13.0108,-2.3197e-05,-0.00388119
56.7356,0.213897,2.14217,649.365,-37.644,-231.891,-7.87631,0.00652454,12.9534,3.44114e-05,-0.938099,0.250369,2.51054,649.859,-34.7566,-203.466,14.6053,0.00661754,12.9451,-9.30995e-06,-0.245688,0.418255,0.418255,649.859,-34.8148,-203.486,14.6129,0.00665072,12.945,-2.85153e-05,-0.0269327
58.692,0.215244,2.15234,674.544,-43.1698,-265.458,-13.7331,0.00749222,13.1611,-1.19945e-05,0.0651954,0.250704,2.50711,675.138,-42.2091,-256.236,9.37379,0.00797234,12.9869,-2.93469e-05,0.0340384,0.41951,0.41951,675.138,-42.2003,-256.253,9.37224,0.00810414,12.9764,-3.63134e-05,-0.047001
60.6484,0.215205,2.16152,699.911,-56.23,-291.559,39.5554,0.00972925,12.8682,-2.66923e-05,-0.541192,0.251631,2.52551,700.51,-52.4261,-303.433,11.2146,0.0101123,12.8357,-2.12632e-05,-0.31176,0.423076,0.423076,700.51,-52.2878,-303.4,11.202,0.0103772,12.837,-4.36254e-05,-0.078976
62.6048,0.215878,2.16059,724.91,-68.8188,-352.735,27.8719,0.0115346,12.7328,-2.53966e-05,-0.357704,0.255726,2.53732,725.462,-61.1682,-360.548,18.6223,0.0115698,12.6847,-7.05971e-05,-0.224433,0.423632,0.423632,725.462,-61.0545,-360.521,18.5657,0.0118809,12.6877,-6.11953e-05,-0.169714
64.5612,0.218649,2.17438,749.285,-77.16,-428.033,42.8491,0.0136074,12.1565,-7.24866e-05,-0.295871,0.254651,2.55713,749.81,-71.425,-415.074,13.5588,0.0136099,12.1656,-0.000106572,-0.327132,0.423672,0.423672,749.81,-71.2846,-415.064,13.5519,0.0138784,12.1704,-7.53323e-05,-0.183581
66.5176,0.217083,2.18802,772.594,-89.9574,-506.911,5.01799,0.0150873,11.6832,-6.01454e-05,0.359686,0.253498,2.56205,773.147,-83.4611,-481.505,13.3805,0.0154289,11.7356,-8.76436e-05,-0.183221,0.425839,0.425839,773.147,-83.1782,-481.557,13.2743,0.0153474,11.7171,-8.70171e-05,-0.241965
68.474,0.21844,2.17899,795.31,-108.617,-572.845,46.0248,0.0166448,11.2423,1.49911e-05,-0.350579,0.252474,2.54848,795.758,-95.5877,-527.911,16.6602,0.017272,11.2721,-9.22261e-05,-0.410609,0.425302,0.425302,795.758,-95.3297,-527.929,16.6219,0.0174931,11.2816,-0.000103183,-0.265656
70.4304,0.218955,2.22173,816.805,-128.32,-549.815,0.061371,0.0205363,10.9817,0.000110728,0.0450078,0.259051,2.58684,817.278,-109.818,-564.446,25.5578,0.0200292,10.8346,-0.000112259,-0.224196,0.42432,0.42432,817.278,-110.14,-564.472,25.6257,0.0204005,10.8317,-0.000114318,-0.308823
72.3868,0.219213,2.19147,837.341,-132.428,-570.132,28.815,0.0215777,10.051,0.000113908,-0.0116959,0.256129,2.5803,837.728,-120.888,-592.049,25.1668,0.021605,10.0874,-0.000120176,-0.225633,0.427774,0.427774,837.728,-120.869,-592.05,25.1293,0.0215124,10.1113,-0.000126138,-0.303722
74.3432,0.219228,2.18268,856.404,-140.878,-636.277,16.5935,0.0222388,9.4428,0.000110877,0.331222,0.256053,2.5778,856.803,-133.983,-636.255,23.1502,0.0232652,9.46537,-0.000111872,-0.120715,0.432509,0.432509,856.803,-134.062,-636.263,23.1589,0.0231584,9.46254,-0.000126583,-0.341674
76.2996,0.220834,2.19567,874.514,-144.338,-673.206,-24.9886,0.0250672,8.9276,0.000197252,-0.697157,0.255779,2.57755,874.802,-148.536,-666.292,19.4808,0.0256117,8.8394,-0.000104957,-0.37669,0.428551,0.428551,874.802,-148.688,-666.291,19.4741,0.0256596,8.8356,-0.000139281,-0.326608
78.256,0.220438,2.20394,891.298,-163.57,-646.173,43.8072,0.0282529,8.12204,5.87947e-05,-1.12411,0.257982,2.58441,891.455,-162.999,-679.108,19.4708,0.0275656,8.14281,-0.000120869,-0.488781,0.429592,0.429592,891.455,-162.565,-679.167,19.4146,0.0272575,8.16081,-0.000150529,-0.330421
80.2124,0.219829,2.19366,906.47,-181.197,-703.503,31.4033,0.0309847,7.70941,-9.81933e-05,-0.238513,0.256064,2.56198,906.783,-179.942,-699.586,22.421,0.029975,7.58624,-0.000128241,-0.319034,0.428334,0.428334,906.783,-179.949,-699.559,22.4397,0.0301119,7.58091,-0.000154878,-0.316086
82.1688,0.220565,2.19615,920.803,-203.15,-723.015,35.0803,0.0317976,6.83165,-6.5577e-05,-0.553679,0.258423,2.57884,920.947,-193.487,-696.78,24.4468,0.0314004,6.89175,-0.000121507,-0.330225,0.429971,0.429971,920.947,-193.198,-696.928,24.36,0.0317487,6.8768,-0.000172253,-0.301778
84.1252,0.220592,2.19726,933.558,-219.023,-711.882,26.5615,0.0344742,6.36027,-0.000107026,-0.0658686,0.254256,2.55679,933.869,-209.103,-706.989,33.818,0.0335648,6.37926,-0.000112862,-0.177118,0.426738,0.426738,933.869,-208.264,-707.289,33.69,0.0341693,6.36362,-0.000176881,-0.285078
86.0816,0.219422,2.19375,945.771,-242.227,-681.062,8.02735,0.0363509,5.83474,7.82511e-05,-0.465262,0.255728,2.56485,945.922,-223.916,-695.854,28.441,0.0337179,5.85493,-9.80788e-05,-0.362607,0.426797,0.426797,945.922,-223.979,-695.796,28.452,0.0344609,5.85592,-0.000191618,-0.267999
88.038,0.219926,2.21666,956.67,-252.324,-654.068,36.0047,0.0362795,5.35553,0.00015439,-0.39355,0.258708,2.59593,956.8,-239.869,-673.179,28.5207,0.0346284,5.3282,-7.51736e-05,-0.236282,0.428871,0.428871,956.8,-239.576,-673.279,28.5081,0.0350612,5.36019,-0.00020196,-0.231657
89.9944,0.219673,2.18801,966.569,-259.311,-668.385,35.4525,0.0371864,4.81991,-8.05662e-05,-0.165608,0.255599,2.57054,966.699,-255.301,-663.047,25.2439,0.0359169,4.80301,-0.000140852,-0.223136,0.428371,0.428371,966.699,-255.669,-662.958,25.3092,0.0369372,4.82151,-0.00021107,-0.230478
91.9508,0.221921,2.20627,975.495,-280.567,-632.813,15.462,0.0387074,4.52494,-6.05743e-05,0.139122,0.255718,2.56148,975.717,-270.428,-646.401,25.902,0.0377157,4.4735,-0.000159491,-0.105687,0.425377,0.425377,975.717,-270.286,-646.597,25.8639,0.0386624,4.49235,-0.000217066,-0.223724
93.9072,0.220514,2.1884,984.146,-293.193,-616.074,36.7807,0.0409333,4.15699,-0.000145761,-0.286425,0.25744,2.5806,984.183,-283.788,-614.741,31.4209,0.0395342,4.12492,-0.000202748,-0.228125,0.42784,0.42784,984.183,-284.119,-614.585,31.4232,0.0408464,4.12116,-0.00021663,-0.208807
95.8636,0.221228,2.21043,991.718,-302.055,-625.385,31.1156,0.0399788,3.61678,-0.00016751,-0.263399,0.257271,2.58567,991.751,-297.016,-595.008,23.9442,0.0393213,3.58678,-0.000216409,-0.280605,0.428483,0.428483,991.751,-296.707,-595.264,23.941,0.0404351,3.57689,-0.000224961,-0.190416
97.82,0.221262,2.22095,998.182,-316.322,-530.096,13.8955,0.0399425,3.10475,-0.000281083,-0.0254692,0.260376,2.6099,998.278,-308.366,-556.183,21.095,0.0385362,3.13915,-0.000229484,-0.169641,0.430751,0.430751,998.278,-309.454,-555.475,21.2282,0.0402933,3.12224,-0.000235382,-0.180438
99.7764,0.222599,2.2246,1004.05,-321.724,-593.005,35.7341,0.0382864,2.86652,-0.000306763,-0.0128141,0.259198,2.60201,1004.15,-321.267,-536.886,18.1681,0.0377659,2.8834,-0.000233007,-0.123001,0.434669,0.434669,1004.15,-321.643,-536.717,18.2126,0.0394179,2.92816,-0.000248976,-0.159001
