spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.95549,9.88951,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,1.55617,7.36616,554.127,-13.0827,-41.4676,4.90538,0.00511178,13.0761,-1.0998e-05,0.00998551,1.61927,1.61927,554.127,-13.0458,-41.4541,4.88597,0.00509692,13.0767,-1.5839e-05,0.0274046
50.8664,0.926025,7.19366,572.055,-10.8152,-64.7635,4.87193,0.00252039,12.8949,-3.83568e-05,0.0782374,1.04638,10.197,578.499,-18.2616,-85.9709,4.63304,0.00619854,12.991,-2.34217e-05,0.0155424,0.922234,0.922234,578.499,-18.2023,-85.9663,4.59705,0.00618827,12.9911,-2.05985e-05,0.0133757
52.8228,0.97496,6.57709,597.041,-25.7928,-111.714,-0.993299,0.00476484,13.2137,3.76638e-05,0.236189,1.17727,10.9942,603.705,-22.1994,-121.105,5.78562,0.00703776,13.13,-2.15624e-05,-0.0128053,2.1872,2.1872,603.705,-22.1733,-121.106,5.77968,0.00703775,13.1305,-2.66335e-05,-0.0147095
54.7792,1.01745,7.67316,623.269,-24.9828,-152.29,-15.4459,0.00419648,12.9537,-5.04141e-05,1.26584,1.04586,11.8974,630.078,-26.4885,-166.291,8.42151,0.00773072,13.0528,-2.80884e-05,-0.0246599,1.6727,1.6727,630.078,-26.5138,-166.291,8.42611,0.0077329,13.0522,-3.17393e-05,-0.0323632
56.7356,0.474867,4.29455,649.315,-37.9844,-194.084,14.7438,0.00767703,12.8304,-0.000102481,0.499922,0.505869,5.28344,656.097,-37.326,-214.18,10.2918,0.0100321,12.9169,-3.67062e-05,-0.00538076,1.06457,1.06457,656.097,-37.392,-214.183,10.3127,0.0100408,12.9162,-4.13554e-05,-0.0393116
58.692,0.427977,4.46881,673.823,-46.6046,-281.496,7.01669,0.0081401,12.9669,-2.8635e-05,-0.216948,0.533038,5.75958,680.473,-42.8739,-265.808,11.8746,0.0109197,12.891,-4.59371e-05,-0.0533441,1.29138,1.29138,680.473,-42.8827,-265.813,11.8628,0.0109059,12.8925,-4.94828e-05,-0.0737723
60.6484,0.879792,4.546,699.647,-53.8009,-295.538,10.3752,0.00859715,12.8321,-5.85398e-05,-0.213378,0.484176,5.6334,705.843,-51.4647,-314.053,12.363,0.0124234,12.7153,-5.45208e-05,-0.161349,1.30716,1.30716,705.843,-51.5035,-314.055,12.3775,0.0124095,12.7159,-5.66836e-05,-0.132006
62.6048,0.428781,5.41028,726.055,-61.6269,-351.446,25.3411,0.0129624,12.4165,-8.73224e-05,-0.15936,0.731651,6.92407,732.028,-60.5461,-368.943,17.4848,0.0144992,12.2971,-5.27643e-05,-0.1731,0.903586,0.903586,732.028,-60.4888,-368.945,17.4615,0.0144244,12.2998,-6.23669e-05,-0.162146
64.5612,0.477528,4.27954,749.832,-55.5358,-389.158,9.93143,0.0125038,12.3657,-0.000276901,-0.103998,0.482853,4.89503,755.333,-71.9973,-423.031,12.597,0.0164487,12.0741,-8.61003e-05,-0.246632,0.858719,0.858719,755.333,-72.084,-423.024,12.6283,0.0163955,12.0773,-8.22667e-05,-0.217328
66.5176,0.818472,4.8904,771.98,-75.2315,-471.2,36.3949,0.0156344,11.9198,-7.16521e-05,-0.0253002,0.510903,5.04423,777.4,-83.0793,-477.045,17.8942,0.0184974,11.6211,-8.28525e-05,-0.241721,0.808891,0.808891,777.4,-83.1834,-477.036,17.9246,0.0185081,11.6214,-8.56187e-05,-0.244038
68.474,0.920239,5.91166,795.141,-87.671,-526.614,37.0113,0.0161849,11.5126,-0.000411525,-0.398065,0.494896,4.91758,799.965,-93.2629,-524.683,18.5836,0.0199191,11.1369,-9.22408e-05,-0.267473,0.835535,0.835535,799.965,-93.2002,-524.685,18.5876,0.019844,11.1396,-9.34218e-05,-0.266496
70.4304,0.440829,4.27582,817.442,-116.501,-586.479,23.2471,0.0212342,10.7677,-8.89611e-05,-0.125916,0.493304,4.96241,821.806,-106.689,-567.442,21.8735,0.0218984,10.5339,-0.00011302,-0.315473,0.823616,0.823616,821.806,-106.747,-567.434,21.8877,0.0218753,10.5332,-0.000110813,-0.297791
72.3868,0.506528,4.20432,836.735,-125.287,-607.802,10.9462,0.0214494,10.0985,-0.000166579,0.229456,0.500205,4.95319,840.933,-117.886,-604.072,19.9321,0.0235093,9.94924,-9.99776e-05,-0.296717,0.823673,0.823673,840.933,-117.953,-604.072,19.9322,0.0234937,9.94885,-0.00010624,-0.295972
74.3432,0.425338,7.77639,856.107,-131.861,-668.526,33.1903,0.0228999,9.54204,-4.98409e-05,-0.51471,0.61935,5.81694,859.984,-131.718,-633.89,23.8108,0.0260545,9.36436,-0.000110571,-0.309677,1.34875,1.34875,859.984,-131.63,-633.892,23.7894,0.0259876,9.3667,-0.00011637,-0.313232
76.2996,0.52707,5.39586,874.048,-154.266,-679.731,52.4527,0.0252403,8.68565,-0.000230554,-0.749853,0.491551,5.77733,877.266,-145.374,-654.853,24.3611,0.0280761,8.66453,-0.000130066,-0.303743,1.34332,1.34332,877.266,-145.351,-654.856,24.3522,0.0279933,8.66315,-0.000136622,-0.323377
78.256,0.578827,5.64587,892.03,-162.761,-693.926,46.4498,0.0279497,8.21573,-0.000301496,-0.389606,0.729066,8.09976,894.911,-159.555,-670.297,23.3595,0.029604,8.04388,-0.000137054,-0.332917,0.828785,0.828785,894.911,-159.635,-670.257,23.3876,0.029517,8.04388,-0.000148432,-0.322482
80.2124,0.559507,4.80053,905.265,-203.288,-717.029,40.5752,0.0298511,7.55999,-0.000417443,-0.769716,0.507757,6.13792,907.705,-172.749,-682.49,22.296,0.0317733,7.46437,-0.000156912,-0.318614,0.847264,0.847264,907.705,-172.754,-682.483,22.2988,0.0317644,7.46267,-0.000151577,-0.316623
82.1688,0.797575,5.77046,920.031,-183.028,-685.096,23.8987,0.030148,7.00035,4.62831e-05,-0.469297,0.903461,7.96148,922.303,-180.953,-683.612,25.6376,0.032464,6.85859,-0.000150498,-0.319456,1.16839,1.16839,922.303,-180.905,-683.617,25.6385,0.0323202,6.85993,-0.000166606,-0.301432
84.1252,0.416961,5.27735,933.873,-216.577,-710.023,28.3868,0.035898,6.43021,0.000222971,-0.111398,0.499631,8.78303,936.172,-201.236,-678.23,25.8189,0.0358263,6.2593,-0.000183969,-0.282179,0.899574,0.899574,936.172,-201.185,-678.259,25.807,0.035727,6.25988,-0.000185597,-0.285022
86.0816,0.436234,4.34005,946.18,-215.022,-682.399,29.9338,0.031786,5.71084,0.000103931,-0.162824,0.503514,5.04628,948.101,-211.729,-668.434,21.6658,0.0355025,5.64252,-0.000166398,-0.277476,0.839565,0.839565,948.101,-211.529,-668.517,21.628,0.0353301,5.64385,-0.000184021,-0.281175
