corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.213437,2.10843,991.951,-412.716,-617.819,9.80143,0.0613085,3.4465,-0.000149648,-0.242116,0.249257,2.52619,996.226,-355.552,-545.592,13.0744,0.0637402,3.16202,-0.000291422,-0.159953,0.402819,0.402819,996.226,-355.419,-545.682,13.0704,0.0636061,3.16192,-0.000298137,-0.157431
0.312,0.214187,2.25485,992.212,-411.121,-608.517,10.1624,0.060034,3.42834,-0.000169031,-0.477763,0.247276,2.72927,996.384,-351.84,-544.981,13.2322,0.0629367,3.15641,-0.000290398,-0.160719,0.6361,0.6361,996.384,-351.67,-545.066,13.227,0.0627834,3.15662,-0.000296269,-0.157409
0.324,0.426343,2.34724,992.379,-408.271,-558.316,-5.97717,0.0588743,3.43828,-0.000159277,-0.384803,0.311789,2.72004,996.545,-348.434,-544.067,13.5276,0.0621239,3.15112,-0.00028701,-0.160256,0.514482,0.514482,996.545,-348.499,-544.026,13.543,0.0620982,3.14852,-0.000294621,-0.157606
0.336,0.274113,3.46245,992.479,-403.214,-593.06,15.8897,0.0583759,3.34385,-0.000122401,-0.16596,0.300587,2.8075,996.708,-344.459,-543.66,13.7141,0.061374,3.14465,-0.000280695,-0.158442,0.526071,0.526071,996.708,-344.481,-543.652,13.7173,0.0611972,3.14529,-0.000291882,-0.157508
0.348,0.277158,2.61049,992.7,-400.529,-575.932,1.58368,0.0581554,3.31043,-0.00014902,-0.288219,0.29741,3.2824,996.875,-341.44,-542.568,14.1495,0.0606269,3.13838,-0.000272254,-0.155674,0.421964,0.421964,996.875,-341.41,-542.588,14.1419,0.0605305,3.13729,-0.000289353,-0.157208
0.36,0.314127,2.77882,992.856,-402.033,-601.888,16.5459,0.0579399,3.37831,-0.000172121,-0.0959128,0.327413,3.18475,997.048,-338.17,-541.677,14.5321,0.0599126,3.1316,-0.000270903,-0.156313,0.415533,0.415533,997.048,-338.008,-541.786,14.5231,0.059796,3.13092,-0.000286876,-0.156802
0.372,0.215676,2.52531,993.195,-397.232,-577.287,41.5465,0.0571404,3.37765,-0.000186748,-0.337318,0.387659,3.15856,997.225,-334.879,-540.807,14.9862,0.0591727,3.12557,-0.000270247,-0.157227,0.532694,0.532694,997.225,-334.773,-540.886,14.9715,0.0590693,3.12456,-0.000283984,-0.1566
0.384,0.265705,2.68824,993.428,-391.832,-586.546,27.0993,0.0561768,3.36848,-0.000230776,-0.373125,0.318945,2.58898,997.407,-331.317,-540.155,15.3781,0.0584177,3.11991,-0.000269477,-0.158046,0.424801,0.424801,997.407,-331.323,-540.152,15.3864,0.0583242,3.11874,-0.000281501,-0.156519
0.396,0.218446,2.22869,993.538,-388.613,-551.775,-3.67095,0.0546633,3.32433,-0.000220115,-0.163394,0.257738,2.55444,997.594,-327.883,-539.39,15.8379,0.0576458,3.11475,-0.000263792,-0.156595,0.423505,0.423505,997.594,-327.894,-539.414,15.8303,0.0575585,3.11347,-0.000278328,-0.156456
0.408,0.218311,2.27961,993.687,-382.954,-573.996,7.85697,0.0529414,3.28645,-0.000206101,0.130611,0.261569,2.5905,997.787,-324.436,-538.655,16.3041,0.0568529,3.11002,-0.000264322,-0.157903,0.423762,0.423762,997.787,-324.52,-538.611,16.3043,0.0568227,3.10755,-0.000275599,-0.156196
