spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,4.3697,43.9832,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,4.33394,43.9435,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,7.73725,7.73725,537.915,-175.455,-35.8379,9.9937,0.395025,0.124847,-0.000464047,-0.00985569
1089.48,4.36485,43.7631,565.482,174.973,-56.9291,21.2465,0.665442,0.2362,-0.000186467,-0.0213809,4.35262,43.7274,565.482,174.973,-56.9291,21.2465,0.665442,0.2362,-0.000186467,-0.0213809,7.89122,7.89122,565.482,-205.184,-45.2494,12.1679,0.374572,0.161521,-0.000504832,-0.0123935
1131.38,4.38263,38.5492,593.779,164.583,-72.9464,26.8631,0.687913,0.314474,0.000382645,-0.0286123,2.84566,36.7913,593.779,164.583,-72.9464,26.8631,0.687913,0.314474,0.000382645,-0.0286123,7.6414,7.6414,593.779,-233.566,-55.9893,14.4439,0.35272,0.204395,-0.000534665,-0.015092
1173.28,4.29586,42.6198,622.852,102.959,-91.771,33.4549,0.699916,0.406139,0.000225338,-0.0350423,4.25557,42.4978,622.852,102.959,-91.771,33.4549,0.699916,0.406139,0.000225338,-0.0350423,7.63786,7.63786,622.852,-259.842,-67.871,16.6942,0.329617,0.252766,-0.000560095,-0.0180202
1215.19,4.24103,42.4378,652.596,40.036,-113.574,40.5508,0.718069,0.51962,0.000196221,-0.0411858,4.20772,41.638,652.596,40.036,-113.574,40.5508,0.718069,0.51962,0.000196221,-0.0411858,5.74382,5.74382,652.596,-282.907,-80.7811,18.8444,0.305724,0.306307,-0.000572953,-0.0209466
1257.09,2.69835,26.932,682.961,-27.9451,-135.884,46.4134,0.731766,0.642512,0.000154376,-0.0400501,2.67671,26.6375,682.961,-27.9451,-135.884,46.4134,0.731766,0.642512,0.000154376,-0.0400501,4.94498,4.94498,682.961,-302.181,-94.464,20.8197,0.281332,0.364158,-0.000576884,-0.0240077
1298.99,2.66029,26.6073,713.567,-116.226,-163.981,52.9711,0.731337,0.787552,0.000285686,-0.0603743,2.66527,26.6679,713.567,-116.226,-163.981,52.9711,0.731337,0.787552,0.000285686,-0.0603743,4.85286,4.85286,713.567,-317.08,-108.284,22.5173,0.257278,0.42385,-0.000570738,-0.0269372
1340.9,2.65835,26.5933,744.281,-215.193,-192.061,59.225,0.731729,0.952418,-0.000136781,-0.0682246,2.65904,26.6194,744.281,-215.193,-192.061,59.225,0.731729,0.952418,-0.000136781,-0.0682246,5.0383,5.0383,744.281,-327.305,-122.43,23.9221,0.233461,0.486132,-0.000555293,-0.0300765
1382.8,2.65367,26.5963,774.619,-330.881,-224.418,65.8307,0.714737,1.13231,-0.000470685,-0.0771688,2.66665,26.6483,774.619,-330.881,-224.418,65.8307,0.714737,1.13231,-0.000470685,-0.0771688,4.85252,4.85252,774.619,-332.606,-136.695,24.9435,0.210424,0.549654,-0.000535912,-0.032875
1424.7,2.66438,26.6381,803.986,-455.736,-258.241,71.3524,0.685489,1.32786,-0.000715941,-0.0919577,2.66066,26.6484,803.986,-455.736,-258.241,71.3524,0.685489,1.32786,-0.000715941,-0.0919577,4.85977,4.85977,803.986,-333.143,-150.798,25.5609,0.188476,0.613148,-0.000509972,-0.0356076
1466.61,2.6653,27.1176,831.98,-564.73,-291.845,76.3304,0.648483,1.52216,-0.000958232,-0.0953852,2.66933,26.6533,831.98,-564.73,-291.845,76.3304,0.648483,1.52216,-0.000958232,-0.0953852,4.86282,4.86282,831.98,-329.361,-164.149,25.7398,0.167687,0.674008,-0.000479803,-0.0380318
1508.51,2.66887,26.649,858.127,-665.777,-329.04,79.605,0.593848,1.72415,-0.00171234,-0.135517,2.66265,26.6532,858.127,-665.777,-329.04,79.605,0.593848,1.72415,-0.00171234,-0.135517,4.85993,4.85993,858.127,-321.322,-177.063,25.4986,0.148053,0.733356,-0.000446509,-0.04026
1550.41,2.67225,26.6698,881.681,-738.1,-362.314,81.1903,0.529342,1.93366,-0.00144611,-0.141849,2.66628,26.6861,881.681,-738.1,-362.314,81.1903,0.529342,1.93366,-0.00144611,-0.141849,4.86747,4.86747,881.681,-310.152,-188.911,24.8479,0.130184,0.788581,-0.000411484,-0.0421775
1592.31,2.66484,26.6938,902.72,-802.801,-395.332,81.3697,0.469566,2.1355,-0.00170543,-0.149183,2.66259,26.6512,902.72,-802.801,-395.332,81.3697,0.469566,2.1355,-0.00170543,-0.149183,4.95104,4.95104,902.72,-295.931,-199.754,23.8457,0.113702,0.839344,-0.000376123,-0.0439298
1634.22,2.67076,26.8478,921.058,-820.612,-425.975,80.4619,0.407087,2.32655,-0.00151686,-0.137884,2.67043,26.7312,921.058,-820.612,-425.975,80.4619,0.407087,2.32655,-0.00151686,-0.137884,4.87069,4.87069,921.058,-279.341,-209.273,22.5175,0.0986561,0.884456,-0.000341229,-0.045283
1676.12,2.67229,26.752,936.758,-826.428,-455.387,76.2074,0.342699,2.50896,-0.00137253,-0.148972,2.67484,26.7573,936.758,-826.428,-455.387,76.2074,0.342699,2.50896,-0.00137253,-0.148972,4.85888,4.85888,936.758,-260.931,-217.671,20.9397,0.0850268,0.924761,-0.000306839,-0.0464751
1718.02,2.67632,26.745,949.814,-801.223,-479.671,73.3698,0.283059,2.67163,-0.00111424,-0.126318,2.66693,26.7104,949.814,-801.223,-479.671,73.3698,0.283059,2.67163,-0.00111424,-0.126318,5.06323,5.06323,949.814,-241.776,-224.337,19.1888,0.0729957,0.957223,-0.000273869,-0.0473391
1759.93,2.66693,26.7241,960.67,-764.194,-502.703,66.1281,0.233912,2.80707,-0.00122508,-0.130468,2.66853,26.7291,960.67,-764.194,-502.703,66.1281,0.233912,2.80707,-0.00122508,-0.130468,4.86039,4.86039,960.67,-221.769,-229.738,17.3343,0.0622726,0.983527,-0.000242077,-0.0481825
1801.83,2.67413,26.9789,969.604,-719.009,-520.666,58.5329,0.191502,2.92156,-0.0014093,-0.150365,2.67225,26.8347,969.604,-719.009,-520.666,58.5329,0.191502,2.92156,-0.0014093,-0.150365,4.88876,4.88876,969.604,-201.489,-233.529,15.4178,0.0527429,1.00236,-0.000213571,-0.0490288
1843.73,2.67632,26.9941,976.717,-650.018,-535.783,52.9459,0.151874,3.00276,-0.00101133,-0.158723,2.6761,26.7661,976.717,-650.018,-535.783,52.9459,0.151874,3.00276,-0.00101133,-0.158723,4.86685,4.86685,976.717,-181.443,-236.355,13.4877,0.044445,1.01674,-0.000187077,-0.0496036
1885.64,2.6715,26.8595,982.357,-603.83,-544.537,46.049,0.121961,3.07643,-0.000421324,-0.171827,2.74316,27.0989,982.357,-603.83,-544.537,46.049,0.121961,3.07643,-0.000421324,-0.171827,5.03163,5.03163,982.357,-162.052,-238.227,11.6303,0.0372372,1.02671,-0.000162179,-0.0501662
1927.54,2.68965,26.828,986.912,-527.271,-551.711,40.2976,0.0952517,3.129,-0.000503823,-0.151778,2.69624,57.9103,986.912,-527.271,-551.711,40.2976,0.0952517,3.129,-0.000503823,-0.151778,6.30034,6.30034,986.912,-143.302,-238.966,9.8901,0.0309567,1.03117,-0.000139982,-0.0506375
1969.44,2.80496,41.0623,990.465,-464.58,-558.583,36.2338,0.0757165,3.15541,-0.000326834,-0.146637,4.13303,41.6379,990.465,-464.58,-558.583,36.2338,0.0757165,3.15541,-0.000326834,-0.146637,7.60347,7.60347,990.465,-125.988,-238.765,8.31538,0.0256514,1.03131,-0.000119823,-0.051083
