corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.041737,0.414834,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.048591,0.484654,989.733,-404.618,-581.599,14.6684,0.0641479,3.34967,-0.000254707,-0.186917,0.084779,0.084779,989.733,-402.964,-582.273,14.5405,0.0657107,3.43836,-0.000310573,-0.12931
0.312,0.06795,0.542108,990.742,-418.961,-493.419,17.9273,0.0428598,3.10042,-0.00102411,-0.540889,0.051799,0.518804,990.634,-356.484,-545.219,16.7859,0.0437736,3.17783,-0.000626472,-0.339856,0.095311,0.095311,990.634,-356.534,-545.142,16.7662,0.0430113,3.10639,-0.000318266,-0.166112
0.324,0.041111,0.414171,991.46,-553.612,-480.313,-22.9216,0.0632424,3.36069,-0.000500034,-0.912694,0.0484,0.484234,991.207,-444.95,-585.373,8.91369,0.0654726,3.29749,-0.000612679,-0.375004,0.085253,0.085253,991.207,-445.181,-585.084,8.91723,0.0662169,3.25188,-0.000347666,-0.171932
0.336,0.04187,0.414654,991.941,-420.379,-643.125,13.5334,0.0624178,3.30292,0.000853715,-0.040729,0.048462,0.485782,992.168,-407.099,-586.566,17.8206,0.067683,3.33237,0.000101011,-0.185235,0.08809,0.08809,992.168,-406.744,-586.665,17.8526,0.0649873,3.30698,-0.000247565,-0.180547
0.348,0.041669,0.416798,994.158,-389.047,-634.751,25.1063,0.0580427,3.91342,-0.000741051,-0.0954032,0.049222,0.489505,994.303,-438.014,-601.506,21.7055,0.0578251,3.6117,-8.67334e-05,-0.220702,0.085211,0.085211,994.303,-438.782,-601.153,21.7164,0.0562775,3.70032,-0.000300341,-0.135752
0.36,0.041677,0.504653,993.925,-397.179,-567.971,-11.0681,0.0454011,3.43352,-0.00167532,-0.155199,0.049691,0.488428,993.816,-385.272,-577.73,14.7067,0.0453817,3.40274,-0.00057523,-0.0404727,0.083046,0.083046,993.816,-385.557,-577.491,14.7081,0.0419219,3.35911,-0.000322946,-0.196168
0.372,0.040794,0.408266,994.905,-347.461,-562.939,61.9154,0.056734,3.20573,-0.00094507,-0.324567,0.047965,0.49539,994.918,-380.698,-577.966,17.9766,0.051271,3.29895,-0.000404763,-0.126847,0.085058,0.085058,994.918,-381.13,-577.376,18.0338,0.0492341,3.29193,-0.000281648,-0.206133
0.384,0.054624,0.414774,994.437,-416.208,-681.328,50.6532,0.0653548,3.41803,-0.0014641,0.532486,0.047982,0.480972,994.603,-396.436,-594.436,9.56456,0.056524,3.34953,-0.000609361,-0.0488073,0.08539,0.08539,994.603,-396.329,-594.625,9.56726,0.0568951,3.32435,-0.00030007,-0.188637
0.396,0.041129,0.417873,996.046,-433.459,-575.851,-2.80309,0.0682355,2.78056,-0.00252277,-0.111079,0.0482,0.385417,995.699,-409.221,-544.546,10.8768,0.0678842,2.96072,-0.00103617,-0.17839,0.088433,0.088433,995.699,-408.337,-544.796,10.8829,0.0664166,2.94641,-0.000279824,-0.222533
0.408,0.041995,0.41843,993.13,-349.191,-604.615,16.573,0.0501691,3.20723,-0.000680557,-0.215153,0.048851,0.49316,993.097,-388.227,-579.478,17.0969,0.0537259,3.39053,-0.000397273,-0.106025,0.085218,0.085218,993.097,-387.414,-579.968,16.9734,0.0569054,3.3614,-0.000280797,-0.167173
