spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,2.25591,22.621,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,2.62844,32.2074,566.477,120.466,-49.6727,16.5003,0.673372,0.364465,0.000335028,-0.0157268,4.30885,4.30885,566.477,120.464,-49.6543,16.4991,0.673387,0.364443,0.000336785,-0.0152287
1089.48,2.20042,22.0465,565.485,188.48,-57.8489,22.0868,0.668452,0.237944,-1.84544e-05,-0.0275107,2.56707,25.4657,594.974,91.0481,-63.2316,20.8687,0.68623,0.426967,0.000265163,-0.0193693,4.26397,4.26397,594.974,91.0543,-63.1887,20.8583,0.686299,0.426427,0.000263315,-0.0196152
1131.38,2.17329,22.3429,593.801,162.893,-74.3653,27.8185,0.690198,0.317778,0.0010799,-0.0372868,2.58723,25.5992,623.941,49.7322,-79.7497,25.9826,0.695625,0.504182,0.000179067,-0.0244177,4.2329,4.2329,623.941,49.7226,-79.7854,25.9904,0.695652,0.504138,0.000178656,-0.0244778
1173.28,2.18134,22.114,622.862,89.7095,-93.6361,34.9285,0.696131,0.408075,0.00034331,-0.0409365,2.58279,25.5123,653.225,-2.45509,-98.8585,31.4134,0.701306,0.594841,8.59133e-05,-0.0295505,4.22034,4.22034,653.225,-2.45656,-98.8691,31.4163,0.701371,0.59446,7.81985e-05,-0.0300639
1215.19,2.18615,22.2761,652.502,39.4998,-115.652,42.2199,0.716543,0.519499,0.000543693,-0.0421653,2.60226,25.6436,682.658,-64.6567,-120.724,37.2163,0.702493,0.700466,-3.81729e-05,-0.0366097,4.2053,4.2053,682.658,-64.6635,-120.752,37.2229,0.702556,0.700367,-4.21047e-05,-0.0361513
1257.09,2.1741,21.5987,682.877,-21.1125,-138.935,48.5766,0.730721,0.640107,0.000131858,-0.0325952,2.51025,24.7045,712.028,-135.616,-144.701,42.9846,0.698193,0.818512,-0.000175774,-0.0412285,4.12971,4.12971,712.028,-135.606,-144.733,42.9932,0.698285,0.818297,-0.000189579,-0.0429241
1298.99,2.12086,21.4223,713.483,-115.374,-167.835,55.0109,0.731737,0.789906,0.000393541,-0.0557856,2.49999,24.6467,741.08,-214.07,-170.915,48.8486,0.687022,0.951153,-0.000345785,-0.0481426,4.13566,4.13566,741.08,-214.075,-170.964,48.8529,0.687095,0.951304,-0.000356217,-0.0498727
1340.9,2.09557,21.2987,744.17,-215.356,-196.859,61.5175,0.728387,0.957274,-0.000332245,-0.0641974,2.48994,24.6763,769.512,-296.648,-198.841,54.2833,0.668471,1.0948,-0.000535629,-0.0567296,4.13091,4.13091,769.512,-296.658,-198.815,54.2804,0.668579,1.09471,-0.000538792,-0.0578495
1382.8,2.09985,21.2841,774.454,-327.576,-230.21,68.3088,0.715499,1.13892,-0.000732189,-0.0795217,2.48867,24.4344,797.005,-379.601,-227.993,59.111,0.642087,1.24821,-0.000727326,-0.0652024,4.13144,4.13144,797.005,-379.63,-227.946,59.1102,0.642262,1.24719,-0.000723106,-0.0659826
1424.7,2.0588,20.9146,803.904,-456.809,-264.615,73.1401,0.68433,1.33856,-0.00118865,-0.0889275,2.42209,23.8713,823.221,-458.69,-258.843,63.3161,0.607644,1.41251,-0.000908898,-0.0735838,4.15468,4.15468,823.221,-458.68,-258.879,63.3213,0.607768,1.41205,-0.00089592,-0.0741199
