vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.847364,7.89629,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,0.989017,9.44167,1014.54,-24.2361,-584.959,-10.8074,-0.0402454,3.27039,0.000244958,-0.162783,1.18788,1.18788,1014.54,-24.2135,-584.96,-10.807,-0.0402595,3.26918,0.000203869,-0.163593
0.104,0.620507,6.59294,1012.44,1.5104,-613.413,-8.03996,-0.0799727,3.52046,0.000337042,-0.31098,1.06642,9.82421,1014.43,-29.7342,-584.753,-10.4691,-0.0381555,3.27019,0.000217786,-0.163341,1.80474,1.80474,1014.43,-29.6881,-584.756,-10.4692,-0.0381754,3.26883,0.000180262,-0.163367
0.108,1.03506,5.57936,1012.38,-4.66649,-613.602,-7.84615,-0.0761901,3.50344,0.000420136,-0.310361,0.498714,7.43728,1014.3,-36.2985,-584.251,-9.90121,-0.0358641,3.26791,0.00018855,-0.164552,1.68731,1.68731,1014.3,-36.3549,-584.238,-9.88939,-0.0358916,3.26642,0.000156106,-0.163318
0.112,0.867268,8.97289,1012.33,-28.7855,-613.788,-7.77542,-0.0737054,3.49972,0.00023123,-0.298504,1.08127,8.2239,1014.14,-43.8135,-583.571,-9.21916,-0.0334376,3.26503,0.000168745,-0.16159,1.43751,1.43751,1014.14,-43.8252,-583.572,-9.2186,-0.0334495,3.26319,0.000132411,-0.163299
0.116,0.645797,6.90481,1012.21,-22.4507,-614.107,-7.69746,-0.0698077,3.49226,0.000383399,-0.280797,0.850235,7.54601,1013.95,-51.2298,-583.107,-8.74337,-0.0309145,3.26254,0.000141923,-0.162326,1.25445,1.25445,1013.95,-51.2151,-583.102,-8.73777,-0.0309757,3.26159,0.000108947,-0.16327
0.12,0.552305,5.14253,1012.12,-42.0459,-614.299,-7.54728,-0.065167,3.48309,0.000115011,-0.291232,0.638821,6.71768,1013.73,-59.7424,-582.238,-7.98442,-0.0282045,3.25834,0.000117057,-0.162212,1.0962,1.0962,1013.73,-59.7748,-582.22,-7.97636,-0.0282704,3.25728,8.54128e-05,-0.163128
0.124,0.506643,4.45835,1011.92,-46.1578,-613.957,-7.19145,-0.060305,3.47576,0.00024265,-0.288403,0.510122,5.10586,1013.47,-68.9973,-581.14,-7.11322,-0.0253389,3.25312,9.23156e-05,-0.162013,0.824709,0.824709,1013.47,-69.023,-581.124,-7.10736,-0.0253889,3.25154,6.25429e-05,-0.162902
0.128,0.429999,4.35334,1011.74,-65.7813,-611.808,-5.23525,-0.0540732,3.47374,-0.000205193,-0.288303,0.500346,5.04329,1013.18,-78.6585,-579.931,-6.20781,-0.0223344,3.24709,6.9142e-05,-0.161403,0.842123,0.842123,1013.18,-78.7186,-579.911,-6.19367,-0.022393,3.24562,4.01982e-05,-0.162639
0.132,0.433241,4.34369,1011.41,-77.5739,-607.87,-3.15757,-0.0495158,3.45908,0.000122435,-0.284314,0.504128,5.85114,1012.84,-88.6483,-578.612,-5.27134,-0.019208,3.24042,4.5345e-05,-0.161484,0.827346,0.827346,1012.84,-88.5955,-578.639,-5.28711,-0.0192902,3.23935,1.83654e-05,-0.162493
0.136,0.42773,4.88185,1011.08,-98.2449,-604.093,-1.10344,-0.0426217,3.44937,-0.000173688,-0.280328,0.528305,8.05339,1012.47,-99.4998,-576.827,-4.0705,-0.015911,3.23175,2.13196e-05,-0.162029,1.3125,1.3125,1012.47,-99.5427,-576.812,-4.06307,-0.0159695,3.23008,-2.99831e-06,-0.162613
